run,window,movie_id,collar_frames,collar_seconds,heldout_median_bout_frames,gt_bouts_total,pred_bouts_total,present_classes,macro_precision,macro_recall,macro_f1,per_class_json
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,10,29,0.966667,4.0,193,151,lunge;wing_threat;charge;hold;tussle,0.35680148989073474,0.35874231032125764,0.34347732645604984,"{""charge"": {""f1"": 0.09090909090909091, ""fn"": 6, ""fp"": 14, ""precision"": 0.06666666666666667, ""recall"": 0.14285714285714285, ""tp"": 1}, ""hold"": {""f1"": 0.6666666666666666, ""fn"": 1, ""fp"": 3, ""precision"": 0.5714285714285714, ""recall"": 0.8, ""tp"": 4}, ""lunge"": {""f1"": 0.2042553191489362, ""fn"": 116, ""fp"": 71, ""precision"": 0.25263157894736843, ""recall"": 0.17142857142857143, ""tp"": 24}, ""tussle"": {""f1"": 0.39999999999999997, ""fn"": 13, ""fp"": 5, ""precision"": 0.5454545454545454, ""recall"": 0.3157894736842105, ""tp"": 6}, ""wing_threat"": {""f1"": 0.3555555555555555, ""fn"": 14, ""fp"": 15, ""precision"": 0.34782608695652173, ""recall"": 0.36363636363636365, ""tp"": 8}}"
fly_yolo_sppf_full_attention256_w16s8_seed42,w16s8,10,30,1.0,4.0,193,151,lunge;wing_threat;charge;hold;tussle,0.3791938343883424,0.37212576896787425,0.3602149151085321,"{""charge"": {""f1"": 0.09090909090909091, ""fn"": 6, ""fp"": 14, ""precision"": 0.06666666666666667, ""recall"": 0.14285714285714285, ""tp"": 1}, ""hold"": {""f1"": 0.6666666666666666, ""fn"": 1, ""fp"": 3, ""precision"": 0.5714285714285714, ""recall"": 0.8, ""tp"": 4}, ""lunge"": {""f1"": 0.22127659574468087, ""fn"": 114, ""fp"": 69, ""precision"": 0.2736842105263158, ""recall"": 0.18571428571428572, ""tp"": 26}, ""tussle"": {""f1"": 0.4666666666666667, ""fn"": 12, ""fp"": 4, ""precision"": 0.6363636363636364, ""recall"": 0.3684210526315789, ""tp"": 7}, ""wing_threat"": {""f1"": 0.3555555555555555, ""fn"": 14, ""fp"": 15, ""precision"": 0.34782608695652173, ""recall"": 0.36363636363636365, ""tp"": 8}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,0,0.0,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.017104116222760292,0.014756719384668568,0.01532919254658385,"{""charge"": {""f1"": 0.0, ""fn"": 12, ""fp"": 22, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}, ""hold"": {""f1"": 0.043478260869565216, ""fn"": 20, ""fp"": 24, ""precision"": 0.04, ""recall"": 0.047619047619047616, ""tp"": 1}, ""lunge"": {""f1"": 0.011428571428571429, ""fn"": 575, ""fp"": 290, ""precision"": 0.01694915254237288, ""recall"": 0.008620689655172414, ""tp"": 5}, ""tussle"": {""f1"": 0.02173913043478261, ""fn"": 56, ""fp"": 34, ""precision"": 0.02857142857142857, ""recall"": 0.017543859649122806, ""tp"": 1}, ""wing_threat"": {""f1"": 0.0, ""fn"": 29, ""fp"": 25, ""precision"": 0.0, ""recall"": 0.0, ""tp"": 0}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,1,0.033333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.0766550737398195,0.0797104831043125,0.07554349585244727,"{""charge"": {""f1"": 0.05882352941176471, ""fn"": 11, ""fp"": 21, ""precision"": 0.045454545454545456, ""recall"": 0.08333333333333333, ""tp"": 1}, ""hold"": {""f1"": 0.17391304347826086, ""fn"": 17, ""fp"": 21, ""precision"": 0.16, ""recall"": 0.19047619047619047, ""tp"": 4}, ""lunge"": {""f1"": 0.02742857142857143, ""fn"": 568, ""fp"": 283, ""precision"": 0.04067796610169491, ""recall"": 0.020689655172413793, ""tp"": 12}, ""tussle"": {""f1"": 0.04347826086956522, ""fn"": 55, ""fp"": 33, ""precision"": 0.05714285714285714, ""recall"": 0.03508771929824561, ""tp"": 2}, ""wing_threat"": {""f1"": 0.07407407407407408, ""fn"": 27, ""fp"": 23, ""precision"": 0.08, ""recall"": 0.06896551724137931, ""tp"": 2}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,2,0.066667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.1448452564384768,0.13833290121856362,0.13544107498071695,"{""charge"": {""f1"": 0.11764705882352942, ""fn"": 10, ""fp"": 20, ""precision"": 0.09090909090909091, ""recall"": 0.16666666666666666, ""tp"": 2}, ""hold"": {""f1"": 0.21739130434782608, ""fn"": 16, ""fp"": 20, ""precision"": 0.2, ""recall"": 0.23809523809523808, ""tp"": 5}, ""lunge"": {""f1"": 0.05714285714285714, ""fn"": 555, ""fp"": 270, ""precision"": 0.0847457627118644, ""recall"": 0.04310344827586207, ""tp"": 25}, ""tussle"": {""f1"": 0.1739130434782609, ""fn"": 49, ""fp"": 27, ""precision"": 0.22857142857142856, ""recall"": 0.14035087719298245, ""tp"": 8}, ""wing_threat"": {""f1"": 0.11111111111111112, ""fn"": 26, ""fp"": 22, ""precision"": 0.12, ""recall"": 0.10344827586206896, ""tp"": 3}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,3,0.1,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.22284305524983491,0.22753953850142597,0.2157417772906264,"{""charge"": {""f1"": 0.23529411764705885, ""fn"": 8, ""fp"": 18, ""precision"": 0.18181818181818182, ""recall"": 0.3333333333333333, ""tp"": 4}, ""hold"": {""f1"": 0.34782608695652173, ""fn"": 13, ""fp"": 17, ""precision"": 0.32, ""recall"": 0.38095238095238093, ""tp"": 8}, ""lunge"": {""f1"": 0.07771428571428571, ""fn"": 546, ""fp"": 261, ""precision"": 0.1152542372881356, ""recall"": 0.05862068965517241, ""tp"": 34}, ""tussle"": {""f1"": 0.1956521739130435, ""fn"": 48, ""fp"": 26, ""precision"": 0.2571428571428571, ""recall"": 0.15789473684210525, ""tp"": 9}, ""wing_threat"": {""f1"": 0.22222222222222224, ""fn"": 23, ""fp"": 19, ""precision"": 0.24, ""recall"": 0.20689655172413793, ""tp"": 6}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,4,0.133333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.31201760950913493,0.3214104226082447,0.3030499790254266,"{""charge"": {""f1"": 0.3529411764705882, ""fn"": 6, ""fp"": 16, ""precision"": 0.2727272727272727, ""recall"": 0.5, ""tp"": 6}, ""hold"": {""f1"": 0.4782608695652174, ""fn"": 10, ""fp"": 14, ""precision"": 0.44, ""recall"": 0.5238095238095238, ""tp"": 11}, ""lunge"": {""f1"": 0.10514285714285714, ""fn"": 534, ""fp"": 249, ""precision"": 0.15593220338983052, ""recall"": 0.07931034482758621, ""tp"": 46}, ""tussle"": {""f1"": 0.2826086956521739, ""fn"": 44, ""fp"": 22, ""precision"": 0.37142857142857144, ""recall"": 0.22807017543859648, ""tp"": 13}, ""wing_threat"": {""f1"": 0.29629629629629634, ""fn"": 21, ""fp"": 17, ""precision"": 0.32, ""recall"": 0.27586206896551724, ""tp"": 8}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,5,0.166667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.3505454545454546,0.3553461239305159,0.3381393740104738,"{""charge"": {""f1"": 0.3529411764705882, ""fn"": 6, ""fp"": 16, ""precision"": 0.2727272727272727, ""recall"": 0.5, ""tp"": 6}, ""hold"": {""f1"": 0.5652173913043478, ""fn"": 8, ""fp"": 12, ""precision"": 0.52, ""recall"": 0.6190476190476191, ""tp"": 13}, ""lunge"": {""f1"": 0.13485714285714287, ""fn"": 521, ""fp"": 236, ""precision"": 0.2, ""recall"": 0.10172413793103448, ""tp"": 59}, ""tussle"": {""f1"": 0.30434782608695654, ""fn"": 43, ""fp"": 21, ""precision"": 0.4, ""recall"": 0.24561403508771928, ""tp"": 14}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,6,0.2,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.38720052828527407,0.392692075015124,0.3727810985263671,"{""charge"": {""f1"": 0.4117647058823529, ""fn"": 5, ""fp"": 15, ""precision"": 0.3181818181818182, ""recall"": 0.5833333333333334, ""tp"": 7}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.16228571428571428, ""fn"": 509, ""fp"": 224, ""precision"": 0.24067796610169492, ""recall"": 0.12241379310344827, ""tp"": 71}, ""tussle"": {""f1"": 0.3478260869565218, ""fn"": 41, ""fp"": 19, ""precision"": 0.45714285714285713, ""recall"": 0.2807017543859649, ""tp"": 16}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,7,0.233333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.40172837332159367,0.40068360556563826,0.38307178175618073,"{""charge"": {""f1"": 0.4117647058823529, ""fn"": 5, ""fp"": 15, ""precision"": 0.3181818181818182, ""recall"": 0.5833333333333334, ""tp"": 7}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.192, ""fn"": 496, ""fp"": 211, ""precision"": 0.2847457627118644, ""recall"": 0.14482758620689656, ""tp"": 84}, ""tussle"": {""f1"": 0.3695652173913043, ""fn"": 40, ""fp"": 18, ""precision"": 0.4857142857142857, ""recall"": 0.2982456140350877, ""tp"": 17}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,8,0.266667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.4192586396654193,0.41080459770114947,0.3958817196443795,"{""charge"": {""f1"": 0.4117647058823529, ""fn"": 5, ""fp"": 15, ""precision"": 0.3181818181818182, ""recall"": 0.5833333333333334, ""tp"": 7}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.21257142857142855, ""fn"": 487, ""fp"": 202, ""precision"": 0.3152542372881356, ""recall"": 0.16034482758620688, ""tp"": 93}, ""tussle"": {""f1"": 0.4130434782608695, ""fn"": 38, ""fp"": 16, ""precision"": 0.5428571428571428, ""recall"": 0.3333333333333333, ""tp"": 19}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,9,0.3,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.42468236847897867,0.4135632183908046,0.3995388625015224,"{""charge"": {""f1"": 0.4117647058823529, ""fn"": 5, ""fp"": 15, ""precision"": 0.3181818181818182, ""recall"": 0.5833333333333334, ""tp"": 7}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.23085714285714284, ""fn"": 479, ""fp"": 194, ""precision"": 0.3423728813559322, ""recall"": 0.17413793103448275, ""tp"": 101}, ""tussle"": {""f1"": 0.4130434782608695, ""fn"": 38, ""fp"": 16, ""precision"": 0.5428571428571428, ""recall"": 0.3333333333333333, ""tp"": 19}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,10,0.333333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.43649834910851854,0.42017543859649126,0.4080009743027646,"{""charge"": {""f1"": 0.4117647058823529, ""fn"": 5, ""fp"": 15, ""precision"": 0.3181818181818182, ""recall"": 0.5833333333333334, ""tp"": 7}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.25142857142857145, ""fn"": 470, ""fp"": 185, ""precision"": 0.3728813559322034, ""recall"": 0.1896551724137931, ""tp"": 110}, ""tussle"": {""f1"": 0.43478260869565216, ""fn"": 37, ""fp"": 15, ""precision"": 0.5714285714285714, ""recall"": 0.3508771929824561, ""tp"": 20}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,11,0.366667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.45808320493066257,0.4437991530550514,0.4286849348435027,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.2742857142857143, ""fn"": 460, ""fp"": 175, ""precision"": 0.4067796610169492, ""recall"": 0.20689655172413793, ""tp"": 120}, ""tussle"": {""f1"": 0.4565217391304348, ""fn"": 36, ""fp"": 14, ""precision"": 0.6, ""recall"": 0.3684210526315789, ""tp"": 21}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,12,0.4,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.48568611049966987,0.4602480338777979,0.44927623919132864,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.29028571428571426, ""fn"": 453, ""fp"": 168, ""precision"": 0.43050847457627117, ""recall"": 0.2189655172413793, ""tp"": 127}, ""tussle"": {""f1"": 0.5434782608695652, ""fn"": 32, ""fp"": 10, ""precision"": 0.7142857142857143, ""recall"": 0.43859649122807015, ""tp"": 25}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,13,0.433333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.495468192824125,0.46582577132486386,0.45636692242114235,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.304, ""fn"": 447, ""fp"": 162, ""precision"": 0.45084745762711864, ""recall"": 0.2293103448275862, ""tp"": 133}, ""tussle"": {""f1"": 0.5652173913043478, ""fn"": 31, ""fp"": 9, ""precision"": 0.7428571428571429, ""recall"": 0.45614035087719296, ""tp"": 26}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,14,0.466667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.5059282412502751,0.47174833635813673,0.4639147485080989,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.32000000000000006, ""fn"": 440, ""fp"": 155, ""precision"": 0.4745762711864407, ""recall"": 0.2413793103448276, ""tp"": 140}, ""tussle"": {""f1"": 0.5869565217391304, ""fn"": 30, ""fp"": 8, ""precision"": 0.7714285714285715, ""recall"": 0.47368421052631576, ""tp"": 27}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,15,0.5,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.5170662557781203,0.47801572897761646,0.4719197174521983,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.3382857142857143, ""fn"": 432, ""fp"": 147, ""precision"": 0.5016949152542373, ""recall"": 0.25517241379310346, ""tp"": 148}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,16,0.533333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.519100154083205,0.4790502117362371,0.4732911460236268,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.34514285714285714, ""fn"": 429, ""fp"": 144, ""precision"": 0.511864406779661, ""recall"": 0.2603448275862069, ""tp"": 151}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.3333333333333333, ""fn"": 20, ""fp"": 16, ""precision"": 0.36, ""recall"": 0.3103448275862069, ""tp"": 9}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,17,0.566667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.5311679506933744,0.48801572897761647,0.48344141057389145,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.3588571428571429, ""fn"": 423, ""fp"": 138, ""precision"": 0.5322033898305085, ""recall"": 0.2706896551724138, ""tp"": 157}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.3703703703703704, ""fn"": 19, ""fp"": 15, ""precision"": 0.4, ""recall"": 0.3448275862068966, ""tp"": 10}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,18,0.6,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.543913713405239,0.49732607380520266,0.4940488179812988,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.37485714285714283, ""fn"": 416, ""fp"": 131, ""precision"": 0.5559322033898305, ""recall"": 0.2827586206896552, ""tp"": 164}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.4074074074074074, ""fn"": 18, ""fp"": 14, ""precision"": 0.44, ""recall"": 0.3793103448275862, ""tp"": 11}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,19,0.633333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.5486594761171032,0.4997398669086509,0.4972488179812988,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6086956521739131, ""fn"": 7, ""fp"": 11, ""precision"": 0.56, ""recall"": 0.6666666666666666, ""tp"": 14}, ""lunge"": {""f1"": 0.39085714285714285, ""fn"": 409, ""fp"": 124, ""precision"": 0.5796610169491525, ""recall"": 0.29482758620689653, ""tp"": 171}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.4074074074074074, ""fn"": 18, ""fp"": 14, ""precision"": 0.44, ""recall"": 0.3793103448275862, ""tp"": 11}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,20,0.666667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.5721171032357473,0.5199533316048743,0.5183804489911907,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6521739130434783, ""fn"": 6, ""fp"": 10, ""precision"": 0.6, ""recall"": 0.7142857142857143, ""tp"": 15}, ""lunge"": {""f1"": 0.416, ""fn"": 398, ""fp"": 113, ""precision"": 0.6169491525423729, ""recall"": 0.3137931034482759, ""tp"": 182}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.4444444444444445, ""fn"": 17, ""fp"": 13, ""precision"": 0.48, ""recall"": 0.41379310344827586, ""tp"": 12}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,21,0.7,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.5768628659476118,0.5223671247083225,0.5215804489911907,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6521739130434783, ""fn"": 6, ""fp"": 10, ""precision"": 0.6, ""recall"": 0.7142857142857143, ""tp"": 15}, ""lunge"": {""f1"": 0.432, ""fn"": 391, ""fp"": 106, ""precision"": 0.6406779661016949, ""recall"": 0.3258620689655172, ""tp"": 189}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.4444444444444445, ""fn"": 17, ""fp"": 13, ""precision"": 0.48, ""recall"": 0.41379310344827586, ""tp"": 12}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,22,0.733333,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.5809306625577813,0.5244360902255639,0.5243233061340479,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6521739130434783, ""fn"": 6, ""fp"": 10, ""precision"": 0.6, ""recall"": 0.7142857142857143, ""tp"": 15}, ""lunge"": {""f1"": 0.44571428571428573, ""fn"": 385, ""fp"": 100, ""precision"": 0.6610169491525424, ""recall"": 0.33620689655172414, ""tp"": 195}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.4444444444444445, ""fn"": 17, ""fp"": 13, ""precision"": 0.48, ""recall"": 0.41379310344827586, ""tp"": 12}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,23,0.766667,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.598964560862866,0.5418909342321321,0.5417977942867969,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6956521739130435, ""fn"": 5, ""fp"": 9, ""precision"": 0.64, ""recall"": 0.7619047619047619, ""tp"": 16}, ""lunge"": {""f1"": 0.4525714285714286, ""fn"": 382, ""fp"": 97, ""precision"": 0.6711864406779661, ""recall"": 0.3413793103448276, ""tp"": 198}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.48148148148148145, ""fn"": 16, ""fp"": 12, ""precision"": 0.52, ""recall"": 0.4482758620689655, ""tp"": 13}}"
fly_yolo_sppf_full_attention256_w8s4_seed42,w8s4,6,24,0.8,4.0,699,402,lunge;wing_threat;charge;hold;tussle,0.6009984591679508,0.5429254169907527,0.5431692228582254,"{""charge"": {""f1"": 0.4705882352941177, ""fn"": 4, ""fp"": 14, ""precision"": 0.36363636363636365, ""recall"": 0.6666666666666666, ""tp"": 8}, ""hold"": {""f1"": 0.6956521739130435, ""fn"": 5, ""fp"": 9, ""precision"": 0.64, ""recall"": 0.7619047619047619, ""tp"": 16}, ""lunge"": {""f1"": 0.45942857142857146, ""fn"": 379, ""fp"": 94, ""precision"": 0.6813559322033899, ""recall"": 0.34655172413793106, ""tp"": 201}, ""tussle"": {""f1"": 0.6086956521739131, ""fn"": 29, ""fp"": 7, ""precision"": 0.8, ""recall"": 0.49122807017543857, ""tp"": 28}, ""wing_threat"": {""f1"": 0.48148148148148145, ""fn"": 16, ""fp"": 12, ""precision"": 0.52, ""recall"": 0.4482758620689655, ""tp"": 13}}"
