stream,head,capacity,class,threshold,n_seeds,matched_bouts_mean,median_tiou_mean,median_tiou_sd,median_abs_start_offset_frames_mean,median_abs_start_offset_frames_sd,median_abs_end_offset_frames_mean,median_abs_end_offset_frames_sd,median_abs_mean_boundary_offset_frames_mean,median_abs_mean_boundary_offset_frames_sd,median_duration_error_frames_mean,median_duration_error_frames_sd,median_abs_duration_error_frames_mean,median_abs_duration_error_frames_sd,median_pred_duration_frames_mean,median_pred_duration_frames_sd,median_gt_duration_frames_mean,median_gt_duration_frames_sd
no_relations,attention,512,mount,0.5,3,118.33333333333333,0.7980334773746519,0.0010310054096523307,7.5,0.5,12.666666666666666,1.1547005383792517,11.333333333333334,0.5773502691896255,-6.166666666666667,1.0408329997330663,17.666666666666668,2.0207259421636903,95.0,0.0,103.16666666666667,1.6072751268321572
no_relations,attention,896,attack,0.1,3,220.66666666666666,0.4859248518813013,0.004146008814603754,19.666666666666668,0.5773502691896263,16.0,0.0,21.25,0.25,32.0,3.968626966596886,37.0,0.5,95.0,0.0,56.166666666666664,0.2886751345948139
no_relations,attention,896,attack,0.25,3,191.33333333333334,0.541438230994152,0.017887607165015133,18.166666666666668,0.28867513459481314,14.833333333333334,0.28867513459481275,19.666666666666668,0.5773502691896255,29.5,4.769696007084728,34.666666666666664,1.5275252316519456,100.33333333333333,9.237604307034012,61.666666666666664,1.1547005383792526
no_relations,attention,896,attack,0.5,3,107.66666666666667,0.6930948573913165,0.005651286635644476,13.0,1.0,12.666666666666666,0.5773502691896255,14.666666666666666,0.5773502691896255,22.0,0.5,25.333333333333332,1.154700538379251,100.33333333333333,9.237604307034012,76.16666666666667,3.6170890690351194
no_relations,attention,896,investigation,0.1,3,722.0,0.5147063873626373,0.03383629772022473,11.333333333333334,2.309401076758503,12.666666666666666,1.1547005383792517,15.0,2.179449471770337,18.666666666666668,8.32666399786453,25.0,5.291502622129181,68.33333333333333,9.237604307034013,39.833333333333336,2.9297326385411586
no_relations,attention,896,investigation,0.25,3,622.6666666666666,0.5701681286549708,0.019555703054492144,11.0,1.7320508075688772,11.666666666666666,1.1547005383792517,13.166666666666666,1.6072751268321595,16.666666666666668,7.371114795831994,22.666666666666668,4.618802153517006,68.33333333333333,9.237604307034013,46.333333333333336,3.7859388972001833
no_relations,attention,896,investigation,0.5,3,379.3333333333333,0.706836861098719,0.003425249956884975,9.166666666666666,1.2583057392117918,9.0,0.0,10.333333333333334,0.5773502691896255,13.0,5.291502622129181,16.333333333333332,3.214550253664319,84.33333333333333,9.237604307034013,61.666666666666664,1.1547005383792526
no_relations,attention,896,mount,0.1,3,157.66666666666666,0.7800925612562609,0.02953095810625129,9.333333333333334,1.1547005383792517,12.0,1.7320508075688772,12.5,1.3228756555322954,-0.16666666666666666,12.065791865158843,20.666666666666668,3.4034296427770223,89.66666666666667,9.237604307034013,102.33333333333333,4.645786621588787
no_relations,attention,896,mount,0.25,3,153.66666666666666,0.7829911763007962,0.027727395982541175,9.666666666666666,1.5275252316519465,12.0,1.7320508075688772,12.25,1.3919410907075054,0.8333333333333334,11.09429282709508,20.5,3.122498999199199,95.0,16.0,100.16666666666667,0.7637626158259714
no_relations,attention,896,mount,0.5,3,133.0,0.8037697692559408,0.021197569064789572,8.833333333333334,1.2583057392117918,11.0,1.3228756555322954,11.166666666666666,1.0408329997330665,1.6666666666666667,9.928914005737655,17.5,2.5,105.66666666666667,9.237604307034013,102.5,1.8027756377319946
no_relations,lstm,256,attack,0.1,3,224.66666666666666,0.5267303719008264,0.02274377511789278,12.666666666666666,0.5773502691896258,13.666666666666666,0.5773502691896258,16.166666666666668,0.28867513459481314,18.666666666666668,2.5166114784235836,27.833333333333332,1.0408329997330663,68.33333333333333,9.237604307034012,54.833333333333336,1.0408329997330668
no_relations,lstm,256,attack,0.25,3,204.33333333333334,0.5649524087024087,0.007064849455234085,11.666666666666666,0.5773502691896258,13.0,0.0,14.833333333333334,0.28867513459481314,17.666666666666668,1.5275252316519472,24.333333333333332,1.5275252316519463,68.33333333333333,9.237604307034012,56.666666666666664,1.154700538379251
no_relations,lstm,256,attack,0.5,3,126.0,0.7104906648451731,0.006594721909509347,8.666666666666666,0.5773502691896255,8.833333333333334,0.28867513459481275,9.5,0.0,14.666666666666666,1.5275252316519465,17.666666666666668,0.5773502691896263,79.0,0.0,59.833333333333336,1.6072751268321601
no_relations,lstm,256,investigation,0.1,3,756.0,0.5289025821596244,0.03483050436165335,10.333333333333334,1.5275252316519465,10.666666666666666,1.1547005383792517,13.333333333333334,1.5275252316519465,14.333333333333334,5.507570547286102,20.666666666666668,3.055050463303893,63.0,0.0,37.833333333333336,3.329164059239697
no_relations,lstm,256,investigation,0.25,3,657.6666666666666,0.5893268486256291,0.028384668264949866,9.666666666666666,1.1547005383792517,9.5,0.8660254037844386,11.916666666666666,1.1814539065631524,12.5,4.769696007084728,18.833333333333332,2.7537852736430515,63.0,0.0,43.666666666666664,3.785938897200182
no_relations,lstm,256,investigation,0.5,3,414.0,0.7100409056316591,0.010107055232569226,8.166666666666666,0.7637626158259736,7.333333333333333,0.5773502691896258,9.0,0.8660254037844386,8.666666666666666,3.0550504633038935,13.166666666666666,1.6072751268321595,68.33333333333333,9.237604307034013,58.333333333333336,0.28867513459481237
no_relations,lstm,256,mount,0.1,3,163.0,0.7773508454996622,0.0046467588728161795,8.666666666666666,1.1547005383792517,12.833333333333334,1.0408329997330665,12.5,0.8660254037844386,1.8333333333333333,3.8188130791298667,19.666666666666668,0.5773502691896263,95.0,0.0,98.16666666666667,6.601767440112789
no_relations,lstm,256,mount,0.25,3,157.33333333333334,0.7852634949483175,0.006216625965990471,8.666666666666666,1.1547005383792517,11.833333333333334,1.0408329997330665,11.916666666666666,0.28867513459481275,2.6666666666666665,3.055050463303893,18.333333333333332,0.28867513459481314,95.0,0.0,96.83333333333333,5.838093296045663
no_relations,lstm,256,mount,0.5,3,137.0,0.8122539370078741,0.0004261936042246646,8.333333333333334,0.5773502691896255,10.833333333333334,0.7637626158259736,11.0,0.5,4.0,2.0,15.333333333333334,0.5773502691896258,105.66666666666667,9.237604307034012,100.83333333333333,3.0138568866708524
no_relations,lstm,512,attack,0.1,3,222.33333333333334,0.540798611111111,0.008371224618917487,12.833333333333334,0.7637626158259736,14.666666666666666,0.5773502691896255,16.75,1.3919410907075054,22.333333333333332,2.081665999466132,29.5,2.29128784747792,79.0,0.0,56.0,0.0
no_relations,lstm,512,attack,0.25,3,202.66666666666666,0.5730770246014149,0.009789067574625934,12.333333333333334,0.5773502691896258,13.666666666666666,0.5773502691896255,15.166666666666666,0.7637626158259732,21.666666666666668,2.3094010767585034,27.0,2.6457513110645907,79.0,0.0,58.0,1.0
no_relations,lstm,512,attack,0.5,3,127.66666666666667,0.6986095399698341,0.009966735864697561,9.333333333333334,0.5773502691896258,11.0,1.0,11.083333333333334,1.0103629710818454,17.666666666666668,2.081665999466133,20.833333333333332,2.5658007197234416,79.0,0.0,65.66666666666667,4.163331998932267
no_relations,lstm,512,investigation,0.1,3,780.6666666666666,0.5212357656005198,0.019773126006606,10.666666666666666,1.1547005383792515,10.666666666666666,0.5773502691896255,14.0,1.0,17.666666666666668,2.081665999466133,22.333333333333332,1.5275252316519463,63.0,0.0,37.0,1.0
no_relations,lstm,512,investigation,0.25,3,674.0,0.5786819282368818,0.009321273929189368,10.0,1.0,9.666666666666666,0.5773502691896255,12.0,0.5,14.666666666666666,1.1547005383792515,19.666666666666668,1.1547005383792517,63.0,0.0,42.0,0.0
no_relations,lstm,512,investigation,0.5,3,418.3333333333333,0.7104166666666667,0.002083333333333326,7.333333333333333,0.5773502691896257,8.0,0.0,8.916666666666666,0.520416499866533,10.5,0.5,14.333333333333334,0.5773502691896258,68.33333333333333,9.237604307034012,59.0,1.0
no_relations,lstm,512,mount,0.1,3,152.66666666666666,0.7615873043198825,0.02768518057343819,8.0,0.0,13.666666666666666,2.081665999466133,12.833333333333334,1.040832999733066,-7.333333333333333,4.509249752822894,20.0,3.605551275463989,79.0,0.0,102.16666666666667,2.4664414311581218
no_relations,lstm,512,mount,0.25,3,145.0,0.7748149232542394,0.02525421618331695,7.666666666666667,0.5773502691896258,12.833333333333334,1.892969448600091,12.25,1.0897247358851685,-6.5,3.774917217635375,18.0,2.6457513110645907,84.33333333333333,9.237604307034012,99.33333333333333,0.7637626158259749
no_relations,lstm,512,mount,0.5,3,124.66666666666667,0.8085613282173273,0.015084813385368252,7.333333333333333,0.5773502691896257,11.666666666666666,1.1547005383792517,11.083333333333334,1.4648663192705786,-4.333333333333333,3.0550504633038935,16.5,2.598076211353316,95.0,0.0,104.0,1.7320508075688772
no_relations,lstm,896,attack,0.1,3,226.33333333333334,0.5392162466122427,0.00452406081983105,13.333333333333334,0.5773502691896258,13.666666666666666,0.5773502691896258,16.25,1.25,21.833333333333332,2.02072594216369,28.833333333333332,2.466441431158123,73.66666666666667,9.237604307034013,55.166666666666664,0.28867513459481237
no_relations,lstm,896,attack,0.25,3,207.33333333333334,0.5696138211382115,0.006402340261707989,12.666666666666666,1.1547005383792515,13.333333333333334,0.5773502691896258,15.0,0.8660254037844386,21.166666666666668,2.362907813126305,27.5,1.8027756377319946,73.66666666666667,9.237604307034013,57.5,0.8660254037844386
no_relations,lstm,896,attack,0.5,3,128.0,0.7075365402571285,0.00855377793548435,9.333333333333334,1.5275252316519468,9.5,0.8660254037844386,10.583333333333334,0.38188130791298686,16.666666666666668,0.5773502691896263,19.833333333333332,1.2583057392117911,76.33333333333333,4.618802153517004,64.83333333333333,6.370504951205462
no_relations,lstm,896,investigation,0.1,3,781.3333333333334,0.5105820105820106,0.009376618306056751,11.5,0.8660254037844386,11.0,0.0,14.5,0.8660254037844386,19.333333333333332,2.886751345948129,24.0,2.0,63.0,0.0,36.666666666666664,1.5275252316519456
no_relations,lstm,896,investigation,0.25,3,660.0,0.5732088622713624,0.009031594138925238,10.666666666666666,1.1547005383792515,10.0,0.0,12.333333333333334,0.5773502691896258,16.333333333333332,2.081665999466133,20.333333333333332,0.5773502691896255,63.0,0.0,43.833333333333336,1.7559422921421242
no_relations,lstm,896,investigation,0.5,3,414.0,0.7062499999999999,0.005412658773652706,8.333333333333334,0.5773502691896258,8.0,0.0,9.333333333333334,0.28867513459481314,11.333333333333334,1.1547005383792515,14.833333333333334,0.28867513459481314,73.66666666666667,9.237604307034013,59.666666666666664,1.5275252316519456
no_relations,lstm,896,mount,0.1,3,153.0,0.7644340978695352,0.025343411287068428,8.166666666666666,0.28867513459481314,14.0,1.7320508075688772,13.5,0.5,-6.333333333333333,2.081665999466133,18.333333333333332,2.2546248764114476,79.0,0.0,101.5,1.8027756377319946
no_relations,lstm,896,mount,0.25,3,145.66666666666666,0.7789480798794495,0.01227294886247014,8.0,0.0,13.166666666666666,1.6072751268321595,12.833333333333334,0.6291528696058956,-4.833333333333333,2.254624876411447,16.666666666666668,1.5275252316519463,92.33333333333333,4.618802153517007,100.33333333333333,2.88675134594813
no_relations,lstm,896,mount,0.5,3,123.66666666666667,0.8135802643444231,0.007156331991992034,7.666666666666667,0.5773502691896257,12.166666666666666,1.6072751268321595,11.0,0.5,-2.6666666666666665,1.2583057392117918,14.333333333333334,1.1547005383792515,97.66666666666667,4.618802153517007,104.83333333333333,2.753785273643051
pose_relations_only,attention,256,attack,0.1,3,223.0,0.5099397451244042,0.01020124693576326,15.0,2.0,12.333333333333334,2.8867513459481287,17.583333333333332,1.808544534517559,18.0,11.789826122551595,29.0,6.244997998398398,73.66666666666667,24.440403706431145,55.166666666666664,0.28867513459481237
pose_relations_only,attention,256,attack,0.25,3,201.0,0.5467899904292045,0.005218606340337958,14.333333333333334,2.5166114784235836,12.0,3.4641016151377544,15.833333333333334,2.0816659994661326,16.833333333333332,10.420332688227058,27.0,6.06217782649107,79.0,16.0,57.833333333333336,2.466441431158123
pose_relations_only,attention,256,attack,0.5,3,117.66666666666667,0.6865438808373591,0.005572131636976752,10.666666666666666,1.5275252316519468,9.0,1.7320508075688772,11.5,2.384848003542364,14.166666666666666,8.578072821638514,19.0,6.557438524302,79.0,16.0,65.16666666666667,7.0059498523279
pose_relations_only,attention,256,investigation,0.1,3,742.6666666666666,0.5888888888888889,0.011474105306846036,8.0,1.0,10.0,0.0,11.166666666666666,0.28867513459481314,8.333333333333334,3.055050463303893,17.666666666666668,1.5275252316519463,57.666666666666664,9.237604307034013,42.0,5.196152422706632
pose_relations_only,attention,256,investigation,0.25,3,665.6666666666666,0.626769365993504,0.014653245525037231,7.666666666666667,0.5773502691896257,9.0,0.0,10.166666666666666,0.28867513459481314,7.0,2.6457513110645907,15.666666666666666,0.5773502691896258,57.666666666666664,9.237604307034013,46.333333333333336,5.773502691896258
pose_relations_only,attention,256,investigation,0.5,3,455.3333333333333,0.7464334354783793,0.0043599256119986884,6.666666666666667,0.5773502691896257,7.0,0.0,7.5,0.0,5.166666666666667,1.2583057392117916,11.0,1.0,63.0,0.0,59.166666666666664,3.4034296427770223
pose_relations_only,attention,256,mount,0.1,3,172.66666666666666,0.8152845966425558,0.015332814228508837,7.333333333333333,1.5275252316519465,9.166666666666666,0.7637626158259733,9.916666666666666,0.8036375634160793,0.6666666666666666,8.098353742170895,14.333333333333334,1.1547005383792517,89.66666666666667,4.618802153517007,95.0,4.8218253804964775
pose_relations_only,attention,256,mount,0.25,3,169.33333333333334,0.8194158013796632,0.012720957392143873,7.5,1.3228756555322954,9.0,1.0,9.833333333333334,0.7637626158259736,0.5,8.231038816577165,14.333333333333334,1.1547005383792517,95.0,0.0,96.5,4.769696007084728
pose_relations_only,attention,256,mount,0.5,3,153.66666666666666,0.8388116888791455,0.009778934772667,7.0,1.0,8.666666666666666,1.5275252316519468,8.916666666666666,0.8036375634160793,0.5,7.794228634059948,13.0,1.0,100.33333333333333,9.237604307034012,102.5,1.3228756555322954
pose_relations_only,attention,512,attack,0.1,3,226.66666666666666,0.5105820105820106,0.015023567052381687,15.833333333333334,1.7559422921421233,14.0,0.0,18.166666666666668,1.5275252316519472,25.0,5.0,31.333333333333332,3.785938897200182,84.33333333333333,9.237604307034012,55.333333333333336,0.5773502691896263
pose_relations_only,attention,512,attack,0.25,3,205.66666666666666,0.5476190476190476,0.013638618139749552,15.0,2.0,13.333333333333334,0.5773502691896258,16.833333333333332,1.2583057392117911,23.333333333333332,4.509249752822893,29.666666666666668,3.5118845842842465,84.33333333333333,9.237604307034012,59.333333333333336,1.5275252316519468
pose_relations_only,attention,512,attack,0.5,3,118.66666666666667,0.6982638888888889,0.01043401333424774,12.333333333333334,1.5275252316519468,10.166666666666666,0.28867513459481275,12.5,1.0,17.0,3.605551275463989,22.666666666666668,2.3094010767585034,89.66666666666667,18.475208614068027,70.33333333333333,5.859465277082315
pose_relations_only,attention,512,investigation,0.1,3,711.0,0.5963322728238368,0.011555221460331283,8.0,0.0,10.0,0.0,11.0,0.5,7.333333333333333,5.686240703077327,17.0,2.6457513110645907,57.666666666666664,9.237604307034013,44.5,6.144102863722254
pose_relations_only,attention,512,investigation,0.25,3,639.3333333333334,0.6354166666666666,0.018042195912175797,8.0,0.0,9.0,0.0,10.0,0.0,6.0,4.358898943540674,15.166666666666666,1.4433756729740645,57.666666666666664,9.237604307034013,49.333333333333336,6.110100926607787
pose_relations_only,attention,512,investigation,0.5,3,441.3333333333333,0.7478632478632479,0.0037009632640360494,7.0,0.0,7.0,0.0,7.5,0.0,4.166666666666667,3.685557397915997,11.666666666666666,0.5773502691896258,63.0,0.0,61.0,3.4641016151377544
pose_relations_only,attention,512,mount,0.1,3,170.0,0.800808997632202,0.021199844234127664,7.666666666666667,1.1547005383792517,9.333333333333334,0.5773502691896255,10.5,0.8660254037844386,0.6666666666666666,9.073771725877467,15.333333333333334,1.1547005383792515,89.66666666666667,9.237604307034013,95.83333333333333,4.645786621588786
pose_relations_only,attention,512,mount,0.25,3,166.33333333333334,0.8058836286452565,0.0188185984774603,8.0,1.0,9.333333333333334,0.5773502691896255,10.083333333333334,0.6291528696058959,1.0,8.0,15.333333333333334,1.1547005383792515,89.66666666666667,9.237604307034013,96.83333333333333,3.329164059239697
pose_relations_only,attention,512,mount,0.5,3,150.33333333333334,0.8347144474344019,0.013640572607312213,7.166666666666667,0.7637626158259734,9.0,0.0,9.333333333333334,1.2583057392117916,1.1666666666666667,8.005206639015219,14.166666666666666,1.0408329997330665,100.33333333333333,9.237604307034012,100.66666666666667,0.7637626158259737
pose_relations_only,attention,896,attack,0.1,3,228.33333333333334,0.5296595042688792,0.004570650447765632,16.166666666666668,1.258305739211792,14.0,1.0,17.916666666666668,1.127312438205724,24.166666666666668,2.9297326385411577,30.666666666666668,2.5166114784235836,84.33333333333333,9.237604307034012,55.833333333333336,0.2886751345948139
pose_relations_only,attention,896,attack,0.25,3,206.66666666666666,0.5569556451612904,0.006368383254873787,15.666666666666666,1.5275252316519465,13.0,1.0,16.75,0.6614378277661477,22.333333333333332,2.309401076758503,28.333333333333332,2.5166114784235827,84.33333333333333,9.237604307034012,59.5,0.0
pose_relations_only,attention,896,attack,0.5,3,126.0,0.6744517543859648,0.02119180287832088,12.0,1.0,10.333333333333334,1.5275252316519465,12.333333333333334,0.7637626158259736,19.166666666666668,1.6072751268321595,23.0,1.0,84.33333333333333,9.237604307034012,68.16666666666667,3.0138568866708537
pose_relations_only,attention,896,investigation,0.1,3,716.0,0.5905891411653731,0.0059381364988839065,8.166666666666666,0.28867513459481314,10.0,0.0,10.666666666666666,0.28867513459481314,7.333333333333333,3.7859388972001824,16.666666666666668,1.5275252316519463,52.333333333333336,9.237604307034012,43.666666666666664,4.618802153517006
pose_relations_only,attention,896,investigation,0.25,3,641.3333333333334,0.6298148148148148,0.008339503888294617,8.0,0.0,9.0,0.0,10.0,0.0,6.333333333333333,3.7859388972001824,15.5,0.8660254037844386,52.333333333333336,9.237604307034012,48.5,4.924428900898052
pose_relations_only,attention,896,investigation,0.5,3,449.3333333333333,0.7426256613756613,0.006733132313915858,7.0,0.0,7.0,0.0,7.583333333333333,0.14433756729740638,4.0,2.6457513110645907,11.333333333333334,0.5773502691896258,63.0,0.0,60.0,2.6457513110645907
pose_relations_only,attention,896,mount,0.1,3,170.66666666666666,0.8055190058479532,0.019402731661997272,8.333333333333334,1.5275252316519468,10.0,1.0,10.833333333333334,1.1547005383792515,1.6666666666666667,11.372481406154654,15.666666666666666,1.5275252316519468,89.66666666666667,9.237604307034013,95.16666666666667,6.006940430313365
pose_relations_only,attention,896,mount,0.25,3,166.66666666666666,0.8121719833880978,0.016829649802020806,8.333333333333334,1.5275252316519468,9.333333333333334,0.5773502691896255,10.583333333333334,1.181453906563152,2.3333333333333335,10.263202878893768,15.333333333333334,1.5275252316519465,89.66666666666667,9.237604307034013,96.33333333333333,4.72581562625261
pose_relations_only,attention,896,mount,0.5,3,148.0,0.8395544250946793,0.00993763189331658,7.666666666666667,1.1547005383792517,9.0,1.0,9.333333333333334,1.2583057392117916,2.6666666666666665,8.736894948054106,13.666666666666666,1.5275252316519468,97.66666666666667,12.220201853215574,100.83333333333333,1.0408329997330659
pose_relations_only,lstm,256,attack,0.1,3,225.33333333333334,0.520740745881632,0.029882731557682198,13.666666666666666,2.0816659994661326,11.666666666666666,2.254624876411447,17.416666666666668,2.155419526062927,16.5,7.794228634059948,26.666666666666668,5.575242894559244,68.33333333333333,9.237604307034012,55.0,0.8660254037844386
pose_relations_only,lstm,256,attack,0.25,3,206.0,0.5503764558801872,0.026756296953575807,13.0,2.6457513110645907,10.0,2.6457513110645907,15.5,2.179449471770337,15.666666666666666,7.234178138070234,24.833333333333332,7.112196097783956,68.33333333333333,9.237604307034012,57.5,1.8027756377319946
pose_relations_only,lstm,256,attack,0.5,3,121.66666666666667,0.7032361213763654,0.021664987472524058,9.833333333333334,1.8929694486000914,7.0,1.0,10.416666666666666,1.8427786989579984,13.166666666666666,5.057996968497839,17.333333333333332,4.932882862316247,81.66666666666667,4.618802153517007,64.5,2.29128784747792
pose_relations_only,lstm,256,investigation,0.1,3,715.0,0.5772669706180344,0.018394721949966313,8.0,0.0,10.333333333333334,0.5773502691896258,11.166666666666666,0.5773502691896258,5.333333333333333,2.5166114784235836,16.333333333333332,1.1547005383792517,47.0,0.0,44.5,4.444097208657794
pose_relations_only,lstm,256,investigation,0.25,3,637.0,0.6251166355206683,0.01849537193223664,7.666666666666667,0.5773502691896257,9.0,0.0,10.0,0.5,4.666666666666667,2.516611478423583,15.0,1.0,63.0,0.0,49.166666666666664,4.48144321991625
pose_relations_only,lstm,256,investigation,0.5,3,437.3333333333333,0.7472935043159762,0.00959282993254115,6.0,1.0,7.166666666666667,0.2886751345948129,7.5,0.5,2.8333333333333335,2.4664414311581235,11.333333333333334,0.5773502691896258,63.0,0.0,61.166666666666664,2.362907813126303
pose_relations_only,lstm,256,mount,0.1,3,167.0,0.790547711332595,0.02493559380815852,7.666666666666667,0.5773502691896258,11.666666666666666,3.0550504633038935,12.0,0.5,-2.3333333333333335,7.505553499465136,15.0,1.0,89.66666666666667,9.237604307034013,98.16666666666667,2.7537852736430493
pose_relations_only,lstm,256,mount,0.25,3,161.66666666666666,0.8035968660968661,0.022716080523812434,7.666666666666667,0.5773502691896258,11.666666666666666,3.0550504633038935,12.0,0.5,-2.6666666666666665,7.234178138070234,14.333333333333334,1.5275252316519465,89.66666666666667,9.237604307034013,99.66666666666667,2.081665999466131
pose_relations_only,lstm,256,mount,0.5,3,144.33333333333334,0.8240566152869818,0.013469862452196057,7.333333333333333,0.5773502691896257,11.5,2.7838821814150108,10.916666666666666,0.629152869605896,-1.6666666666666667,6.788470618138767,13.333333333333334,1.5275252316519465,100.33333333333333,9.237604307034012,105.83333333333333,1.4433756729740634
pose_relations_only,lstm,512,attack,0.1,3,224.0,0.5150489631336406,0.014539048121385652,14.333333333333334,1.5275252316519468,13.0,1.7320508075688772,17.416666666666668,1.010362971081845,19.666666666666668,6.658328118479393,28.666666666666668,3.511884584284246,79.0,16.0,55.166666666666664,0.28867513459481237
pose_relations_only,lstm,512,attack,0.25,3,203.33333333333334,0.5501861397479954,0.010922681673709408,13.666666666666666,2.0816659994661326,12.0,1.7320508075688772,15.833333333333334,1.607275126832159,18.166666666666668,5.838093296045665,26.333333333333332,5.033222956847167,68.33333333333333,9.237604307034012,58.666666666666664,0.5773502691896263
pose_relations_only,lstm,512,attack,0.5,3,119.66666666666667,0.6909524616079494,0.007055847285455385,10.166666666666666,1.607275126832159,8.166666666666666,1.755942292142123,11.333333333333334,1.8929694486000914,14.666666666666666,3.055050463303893,19.333333333333332,4.163331998932265,84.33333333333333,9.237604307034012,66.0,3.5
pose_relations_only,lstm,512,investigation,0.1,3,738.3333333333334,0.5640381373788453,0.012347265624411081,8.166666666666666,0.28867513459481275,10.333333333333334,0.5773502691896255,11.666666666666666,0.28867513459481314,8.0,2.0,17.833333333333332,1.0408329997330668,52.333333333333336,9.237604307034012,42.0,3.0
pose_relations_only,lstm,512,investigation,0.25,3,657.0,0.6096736596736597,0.008423114902170058,8.0,0.0,9.333333333333334,0.5773502691896255,10.5,0.0,7.0,2.0,16.0,0.0,63.0,0.0,47.0,4.0
pose_relations_only,lstm,512,investigation,0.5,3,435.0,0.7383592017738358,0.009601168556368502,7.0,0.0,7.333333333333333,0.5773502691896258,7.833333333333333,0.2886751345948129,5.333333333333333,1.5275252316519468,12.333333333333334,1.1547005383792515,73.66666666666667,9.237604307034013,63.0,2.6457513110645907
pose_relations_only,lstm,512,mount,0.1,3,164.33333333333334,0.7768057239065947,0.00864796959880708,8.0,0.0,14.333333333333334,2.516611478423583,13.5,0.8660254037844386,-4.0,5.0,15.166666666666666,0.28867513459481314,87.0,8.0,99.16666666666667,3.0138568866708524
pose_relations_only,lstm,512,mount,0.25,3,158.0,0.785395257291016,0.007064042639548315,8.0,0.0,13.833333333333334,1.7559422921421228,13.0,0.8660254037844386,-4.666666666666667,4.509249752822894,14.833333333333334,0.7637626158259732,95.0,0.0,101.83333333333333,3.5472994422987942
pose_relations_only,lstm,512,mount,0.5,3,140.66666666666666,0.8127850614638427,0.0033252189284468906,7.5,0.5,13.0,2.0,12.166666666666666,0.5773502691896258,-5.0,4.0,14.0,0.0,95.0,0.0,108.83333333333333,3.403429642777021
pose_relations_only,lstm,896,attack,0.1,3,222.66666666666666,0.5160375783121429,0.02841077121982251,14.166666666666666,2.254624876411447,13.333333333333334,1.0408329997330665,17.833333333333332,0.7637626158259737,19.5,5.766281297335398,29.0,2.6457513110645907,73.66666666666667,9.237604307034013,55.333333333333336,1.5275252316519474
pose_relations_only,lstm,896,attack,0.25,3,200.66666666666666,0.5530884502923977,0.02872976159589258,13.666666666666666,2.0816659994661326,12.333333333333334,1.5275252316519468,16.666666666666668,0.28867513459481237,18.5,6.0,26.833333333333332,2.362907813126304,73.66666666666667,9.237604307034013,58.666666666666664,3.7527767497325666
pose_relations_only,lstm,896,attack,0.5,3,119.66666666666667,0.6954422109752992,0.011759963251372772,10.0,1.7320508075688772,8.666666666666666,1.5275252316519465,11.166666666666666,1.1547005383792515,14.666666666666666,4.509249752822894,19.166666666666668,4.010403138505322,84.33333333333333,9.237604307034012,66.0,5.678908345800274
pose_relations_only,lstm,896,investigation,0.1,3,716.6666666666666,0.5648148148148148,0.024388087390862834,9.0,1.0,10.666666666666666,0.5773502691896258,11.833333333333334,1.1547005383792515,8.0,5.196152422706632,17.666666666666668,2.5166114784235827,57.666666666666664,9.237604307034013,44.333333333333336,5.507570547286103
pose_relations_only,lstm,896,investigation,0.25,3,635.6666666666666,0.6140360281062863,0.017264724525960517,8.333333333333334,1.1547005383792515,9.666666666666666,0.5773502691896258,10.5,0.8660254037844386,6.666666666666667,3.785938897200183,15.833333333333334,1.7559422921421228,57.666666666666664,9.237604307034013,48.166666666666664,4.072263907623538
pose_relations_only,lstm,896,investigation,0.5,3,427.3333333333333,0.7375980809226697,0.016592328857102337,7.0,1.0,7.666666666666667,0.5773502691896257,8.166666666666666,1.0408329997330665,5.0,2.6457513110645907,12.0,1.0,65.66666666666667,4.618802153517007,62.333333333333336,2.3094010767585034
pose_relations_only,lstm,896,mount,0.1,3,170.33333333333334,0.8004125766309876,0.01764779975611713,8.333333333333334,1.1547005383792515,10.5,0.8660254037844386,11.416666666666666,1.233220715579062,2.0,1.8027756377319946,14.0,1.0,95.0,0.0,98.0,0.0
pose_relations_only,lstm,896,mount,0.25,3,166.33333333333334,0.8036910909682863,0.015799505006478146,8.333333333333334,1.1547005383792515,10.166666666666666,1.0408329997330665,11.333333333333334,1.1547005383792515,1.6666666666666667,2.0816659994661326,14.0,1.0,95.0,0.0,99.33333333333333,1.0408329997330683
pose_relations_only,lstm,896,mount,0.5,3,148.66666666666666,0.826491450122138,0.009133396073265763,8.0,1.0,10.0,1.0,10.666666666666666,1.0408329997330665,1.3333333333333333,1.8929694486000912,12.5,1.5,100.33333333333333,4.618802153517007,106.33333333333333,4.645786621588787
visual_only,attention,256,attack,0.1,3,214.0,0.48226652901449646,0.003784262090009758,19.666666666666668,1.5275252316519465,14.333333333333334,0.5773502691896258,21.916666666666668,0.8036375634160794,28.0,4.0,38.666666666666664,2.0816659994661326,89.66666666666667,9.237604307034013,57.166666666666664,1.0408329997330668
visual_only,attention,256,attack,0.25,3,184.33333333333334,0.5314566137989147,0.009769293349029224,18.0,1.0,13.666666666666666,0.5773502691896258,20.5,0.8660254037844386,24.666666666666668,3.0550504633038935,34.5,2.179449471770337,95.0,0.0,62.333333333333336,1.5275252316519456
visual_only,attention,256,attack,0.5,3,102.66666666666667,0.6859756097560976,0.0013201606765006217,12.5,0.8660254037844386,9.833333333333334,0.28867513459481314,13.916666666666666,0.14433756729740657,18.833333333333332,1.6072751268321586,23.5,0.5,95.0,0.0,69.5,3.122498999199199
