model_name,head,capacity,seed,track,source,frequency_bin,motif_recall
Composition shuffle,null,0,116,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,116,Composition shuffle,null,Common,0.7334152334152334
Markov baseline,null,0,116,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,116,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,116,Markov baseline,null,Common,0.8488943488943489
Composition shuffle,null,0,117,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,117,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,117,Composition shuffle,null,Common,0.7622850122850123
Markov baseline,null,0,117,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,117,Markov baseline,null,Intermediate,0.8970588235294118
Markov baseline,null,0,117,Markov baseline,null,Common,0.8273955773955773
Composition shuffle,null,0,118,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,118,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,118,Composition shuffle,null,Common,0.7561425061425061
Markov baseline,null,0,118,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,118,Markov baseline,null,Intermediate,0.8735294117647059
Markov baseline,null,0,118,Markov baseline,null,Common,0.8347665847665847
Composition shuffle,null,0,119,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,119,Composition shuffle,null,Intermediate,0.8647058823529412
Composition shuffle,null,0,119,Composition shuffle,null,Common,0.7303439803439803
Markov baseline,null,0,119,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,119,Markov baseline,null,Intermediate,0.8411764705882353
Markov baseline,null,0,119,Markov baseline,null,Common,0.8513513513513513
Composition shuffle,null,0,120,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,120,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,120,Composition shuffle,null,Common,0.7438574938574939
Markov baseline,null,0,120,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,120,Markov baseline,null,Intermediate,0.8470588235294118
Markov baseline,null,0,120,Markov baseline,null,Common,0.8556511056511057
Composition shuffle,null,0,121,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,121,Composition shuffle,null,Intermediate,0.8911764705882353
Composition shuffle,null,0,121,Composition shuffle,null,Common,0.7481572481572482
Markov baseline,null,0,121,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,121,Markov baseline,null,Intermediate,0.8529411764705882
Markov baseline,null,0,121,Markov baseline,null,Common,0.8556511056511057
Composition shuffle,null,0,122,Composition shuffle,null,Rare,1.0
Composition shuffle,null,0,122,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,122,Composition shuffle,null,Common,0.7291154791154791
Markov baseline,null,0,122,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,122,Markov baseline,null,Intermediate,0.8794117647058823
Markov baseline,null,0,122,Markov baseline,null,Common,0.8353808353808354
Composition shuffle,null,0,123,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,123,Composition shuffle,null,Intermediate,0.9235294117647059
Composition shuffle,null,0,123,Composition shuffle,null,Common,0.7555282555282555
Markov baseline,null,0,123,Markov baseline,null,Rare,0.14285714285714285
Markov baseline,null,0,123,Markov baseline,null,Intermediate,0.8735294117647059
Markov baseline,null,0,123,Markov baseline,null,Common,0.8593366093366094
Composition shuffle,null,0,124,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,124,Composition shuffle,null,Intermediate,0.9088235294117647
Composition shuffle,null,0,124,Composition shuffle,null,Common,0.7536855036855037
Markov baseline,null,0,124,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,124,Markov baseline,null,Intermediate,0.8470588235294118
Markov baseline,null,0,124,Markov baseline,null,Common,0.8445945945945946
Composition shuffle,null,0,125,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,125,Composition shuffle,null,Intermediate,0.8911764705882353
Composition shuffle,null,0,125,Composition shuffle,null,Common,0.7512285012285013
Markov baseline,null,0,125,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,125,Markov baseline,null,Intermediate,0.8352941176470589
Markov baseline,null,0,125,Markov baseline,null,Common,0.8648648648648649
Composition shuffle,null,0,126,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,126,Composition shuffle,null,Intermediate,0.9029411764705882
Composition shuffle,null,0,126,Composition shuffle,null,Common,0.7598280098280098
Markov baseline,null,0,126,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,126,Markov baseline,null,Intermediate,0.8705882352941177
Markov baseline,null,0,126,Markov baseline,null,Common,0.828009828009828
Composition shuffle,null,0,127,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,127,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,127,Composition shuffle,null,Common,0.726044226044226
Markov baseline,null,0,127,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,127,Markov baseline,null,Intermediate,0.8852941176470588
Markov baseline,null,0,127,Markov baseline,null,Common,0.8525798525798526
Composition shuffle,null,0,128,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,128,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,128,Composition shuffle,null,Common,0.730958230958231
Markov baseline,null,0,128,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,128,Markov baseline,null,Intermediate,0.8588235294117647
Markov baseline,null,0,128,Markov baseline,null,Common,0.8501228501228502
Composition shuffle,null,0,129,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,129,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,129,Composition shuffle,null,Common,0.745085995085995
Markov baseline,null,0,129,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,129,Markov baseline,null,Intermediate,0.8323529411764706
Markov baseline,null,0,129,Markov baseline,null,Common,0.8445945945945946
Composition shuffle,null,0,130,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,130,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,130,Composition shuffle,null,Common,0.7414004914004914
Markov baseline,null,0,130,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,130,Markov baseline,null,Intermediate,0.8441176470588235
Markov baseline,null,0,130,Markov baseline,null,Common,0.8341523341523341
Composition shuffle,null,0,131,Composition shuffle,null,Rare,0.14285714285714285
Composition shuffle,null,0,131,Composition shuffle,null,Intermediate,0.9235294117647059
Composition shuffle,null,0,131,Composition shuffle,null,Common,0.734029484029484
Markov baseline,null,0,131,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,131,Markov baseline,null,Intermediate,0.8558823529411764
Markov baseline,null,0,131,Markov baseline,null,Common,0.8605651105651105
Composition shuffle,null,0,132,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,132,Composition shuffle,null,Intermediate,0.9088235294117647
Composition shuffle,null,0,132,Composition shuffle,null,Common,0.7487714987714987
Markov baseline,null,0,132,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,132,Markov baseline,null,Intermediate,0.8382352941176471
Markov baseline,null,0,132,Markov baseline,null,Common,0.8611793611793612
Composition shuffle,null,0,133,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,133,Composition shuffle,null,Intermediate,0.8941176470588236
Composition shuffle,null,0,133,Composition shuffle,null,Common,0.7377149877149877
Markov baseline,null,0,133,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,133,Markov baseline,null,Intermediate,0.8941176470588236
Markov baseline,null,0,133,Markov baseline,null,Common,0.8568796068796068
Composition shuffle,null,0,134,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,134,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,134,Composition shuffle,null,Common,0.7291154791154791
Markov baseline,null,0,134,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,134,Markov baseline,null,Intermediate,0.8735294117647059
Markov baseline,null,0,134,Markov baseline,null,Common,0.8390663390663391
Composition shuffle,null,0,135,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,135,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,135,Composition shuffle,null,Common,0.7684275184275184
Markov baseline,null,0,135,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,135,Markov baseline,null,Intermediate,0.8235294117647058
Markov baseline,null,0,135,Markov baseline,null,Common,0.8538083538083538
Composition shuffle,null,0,136,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,136,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,136,Composition shuffle,null,Common,0.7481572481572482
Markov baseline,null,0,136,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,136,Markov baseline,null,Intermediate,0.8705882352941177
Markov baseline,null,0,136,Markov baseline,null,Common,0.8630221130221131
Composition shuffle,null,0,137,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,137,Composition shuffle,null,Intermediate,0.9029411764705882
Composition shuffle,null,0,137,Composition shuffle,null,Common,0.7506142506142506
Markov baseline,null,0,137,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,137,Markov baseline,null,Intermediate,0.85
Markov baseline,null,0,137,Markov baseline,null,Common,0.8452088452088452
Composition shuffle,null,0,138,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,138,Composition shuffle,null,Intermediate,0.9029411764705882
Composition shuffle,null,0,138,Composition shuffle,null,Common,0.7647420147420148
Markov baseline,null,0,138,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,138,Markov baseline,null,Intermediate,0.8382352941176471
Markov baseline,null,0,138,Markov baseline,null,Common,0.8335380835380836
Composition shuffle,null,0,139,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,139,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,139,Composition shuffle,null,Common,0.7585995085995086
Markov baseline,null,0,139,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,139,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,139,Markov baseline,null,Common,0.8409090909090909
Composition shuffle,null,0,140,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,140,Composition shuffle,null,Intermediate,0.9029411764705882
Composition shuffle,null,0,140,Composition shuffle,null,Common,0.7487714987714987
Markov baseline,null,0,140,Markov baseline,null,Rare,0.14285714285714285
Markov baseline,null,0,140,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,140,Markov baseline,null,Common,0.8464373464373465
Composition shuffle,null,0,141,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,141,Composition shuffle,null,Intermediate,0.9323529411764706
Composition shuffle,null,0,141,Composition shuffle,null,Common,0.75
Markov baseline,null,0,141,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,141,Markov baseline,null,Intermediate,0.85
Markov baseline,null,0,141,Markov baseline,null,Common,0.8660933660933661
Composition shuffle,null,0,142,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,142,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,142,Composition shuffle,null,Common,0.7444717444717445
Markov baseline,null,0,142,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,142,Markov baseline,null,Intermediate,0.861764705882353
Markov baseline,null,0,142,Markov baseline,null,Common,0.8654791154791155
Composition shuffle,null,0,143,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,143,Composition shuffle,null,Intermediate,0.8735294117647059
Composition shuffle,null,0,143,Composition shuffle,null,Common,0.7714987714987716
Markov baseline,null,0,143,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,143,Markov baseline,null,Intermediate,0.8735294117647059
Markov baseline,null,0,143,Markov baseline,null,Common,0.855036855036855
Composition shuffle,null,0,144,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,144,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,144,Composition shuffle,null,Common,0.7610565110565111
Markov baseline,null,0,144,Markov baseline,null,Rare,1.0
Markov baseline,null,0,144,Markov baseline,null,Intermediate,0.8588235294117647
Markov baseline,null,0,144,Markov baseline,null,Common,0.8255528255528255
Composition shuffle,null,0,145,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,145,Composition shuffle,null,Intermediate,0.9294117647058824
Composition shuffle,null,0,145,Composition shuffle,null,Common,0.7598280098280098
Markov baseline,null,0,145,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,145,Markov baseline,null,Intermediate,0.8441176470588235
Markov baseline,null,0,145,Markov baseline,null,Common,0.8630221130221131
Composition shuffle,null,0,146,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,146,Composition shuffle,null,Intermediate,0.8911764705882353
Composition shuffle,null,0,146,Composition shuffle,null,Common,0.7665847665847666
Markov baseline,null,0,146,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,146,Markov baseline,null,Intermediate,0.8264705882352941
Markov baseline,null,0,146,Markov baseline,null,Common,0.8728501228501229
Composition shuffle,null,0,147,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,147,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,147,Composition shuffle,null,Common,0.7536855036855037
Markov baseline,null,0,147,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,147,Markov baseline,null,Intermediate,0.8205882352941176
Markov baseline,null,0,147,Markov baseline,null,Common,0.8765356265356266
Composition shuffle,null,0,148,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,148,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,148,Composition shuffle,null,Common,0.7542997542997543
Markov baseline,null,0,148,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,148,Markov baseline,null,Intermediate,0.8235294117647058
Markov baseline,null,0,148,Markov baseline,null,Common,0.8495085995085995
Composition shuffle,null,0,149,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,149,Composition shuffle,null,Intermediate,0.8794117647058823
Composition shuffle,null,0,149,Composition shuffle,null,Common,0.7721130221130221
Markov baseline,null,0,149,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,149,Markov baseline,null,Intermediate,0.8823529411764706
Markov baseline,null,0,149,Markov baseline,null,Common,0.8421375921375921
Composition shuffle,null,0,150,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,150,Composition shuffle,null,Intermediate,0.8852941176470588
Composition shuffle,null,0,150,Composition shuffle,null,Common,0.7242014742014742
Markov baseline,null,0,150,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,150,Markov baseline,null,Intermediate,0.85
Markov baseline,null,0,150,Markov baseline,null,Common,0.8501228501228502
Composition shuffle,null,0,151,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,151,Composition shuffle,null,Intermediate,0.8823529411764706
Composition shuffle,null,0,151,Composition shuffle,null,Common,0.7328009828009828
Markov baseline,null,0,151,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,151,Markov baseline,null,Intermediate,0.8705882352941177
Markov baseline,null,0,151,Markov baseline,null,Common,0.8642506142506142
Composition shuffle,null,0,152,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,152,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,152,Composition shuffle,null,Common,0.7401719901719902
Markov baseline,null,0,152,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,152,Markov baseline,null,Intermediate,0.8705882352941177
Markov baseline,null,0,152,Markov baseline,null,Common,0.835995085995086
Composition shuffle,null,0,153,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,153,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,153,Composition shuffle,null,Common,0.7438574938574939
Markov baseline,null,0,153,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,153,Markov baseline,null,Intermediate,0.8794117647058823
Markov baseline,null,0,153,Markov baseline,null,Common,0.8409090909090909
Composition shuffle,null,0,154,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,154,Composition shuffle,null,Intermediate,0.8705882352941177
Composition shuffle,null,0,154,Composition shuffle,null,Common,0.7622850122850123
Markov baseline,null,0,154,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,154,Markov baseline,null,Intermediate,0.8058823529411765
Markov baseline,null,0,154,Markov baseline,null,Common,0.8685503685503686
Composition shuffle,null,0,155,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,155,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,155,Composition shuffle,null,Common,0.7272727272727273
Markov baseline,null,0,155,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,155,Markov baseline,null,Intermediate,0.8529411764705882
Markov baseline,null,0,155,Markov baseline,null,Common,0.828009828009828
Composition shuffle,null,0,156,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,156,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,156,Composition shuffle,null,Common,0.7481572481572482
Markov baseline,null,0,156,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,156,Markov baseline,null,Intermediate,0.8735294117647059
Markov baseline,null,0,156,Markov baseline,null,Common,0.8581081081081081
Composition shuffle,null,0,157,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,157,Composition shuffle,null,Intermediate,0.8823529411764706
Composition shuffle,null,0,157,Composition shuffle,null,Common,0.7383292383292384
Markov baseline,null,0,157,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,157,Markov baseline,null,Intermediate,0.8529411764705882
Markov baseline,null,0,157,Markov baseline,null,Common,0.8574938574938575
Composition shuffle,null,0,158,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,158,Composition shuffle,null,Intermediate,0.9176470588235294
Composition shuffle,null,0,158,Composition shuffle,null,Common,0.7242014742014742
Markov baseline,null,0,158,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,158,Markov baseline,null,Intermediate,0.861764705882353
Markov baseline,null,0,158,Markov baseline,null,Common,0.8648648648648649
Composition shuffle,null,0,159,Composition shuffle,null,Rare,0.0
Composition shuffle,null,0,159,Composition shuffle,null,Intermediate,0.8911764705882353
Composition shuffle,null,0,159,Composition shuffle,null,Common,0.757985257985258
Markov baseline,null,0,159,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,159,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,159,Markov baseline,null,Common,0.8495085995085995
Composition shuffle,null,0,160,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,160,Composition shuffle,null,Intermediate,0.9029411764705882
Composition shuffle,null,0,160,Composition shuffle,null,Common,0.726044226044226
Markov baseline,null,0,160,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,160,Markov baseline,null,Intermediate,0.8823529411764706
Markov baseline,null,0,160,Markov baseline,null,Common,0.8476658476658476
Composition shuffle,null,0,161,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,161,Composition shuffle,null,Intermediate,0.9088235294117647
Composition shuffle,null,0,161,Composition shuffle,null,Common,0.7377149877149877
Markov baseline,null,0,161,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,161,Markov baseline,null,Intermediate,0.8411764705882353
Markov baseline,null,0,161,Markov baseline,null,Common,0.8421375921375921
Composition shuffle,null,0,162,Composition shuffle,null,Rare,0.14285714285714285
Composition shuffle,null,0,162,Composition shuffle,null,Intermediate,0.8941176470588236
Composition shuffle,null,0,162,Composition shuffle,null,Common,0.7628992628992629
Markov baseline,null,0,162,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,162,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,162,Markov baseline,null,Common,0.8703931203931204
Composition shuffle,null,0,163,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,163,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,163,Composition shuffle,null,Common,0.7481572481572482
Markov baseline,null,0,163,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,163,Markov baseline,null,Intermediate,0.9
Markov baseline,null,0,163,Markov baseline,null,Common,0.8347665847665847
Composition shuffle,null,0,164,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,164,Composition shuffle,null,Intermediate,0.8764705882352941
Composition shuffle,null,0,164,Composition shuffle,null,Common,0.7628992628992629
Markov baseline,null,0,164,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,164,Markov baseline,null,Intermediate,0.8382352941176471
Markov baseline,null,0,164,Markov baseline,null,Common,0.8482800982800983
Composition shuffle,null,0,165,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,165,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,165,Composition shuffle,null,Common,0.7444717444717445
Markov baseline,null,0,165,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,165,Markov baseline,null,Intermediate,0.9029411764705882
Markov baseline,null,0,165,Markov baseline,null,Common,0.8544226044226044
Composition shuffle,null,0,166,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,166,Composition shuffle,null,Intermediate,0.8735294117647059
Composition shuffle,null,0,166,Composition shuffle,null,Common,0.722972972972973
Markov baseline,null,0,166,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,166,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,166,Markov baseline,null,Common,0.8273955773955773
Composition shuffle,null,0,167,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,167,Composition shuffle,null,Intermediate,0.9205882352941176
Composition shuffle,null,0,167,Composition shuffle,null,Common,0.7542997542997543
Markov baseline,null,0,167,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,167,Markov baseline,null,Intermediate,0.8764705882352941
Markov baseline,null,0,167,Markov baseline,null,Common,0.8568796068796068
Composition shuffle,null,0,168,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,168,Composition shuffle,null,Intermediate,0.8852941176470588
Composition shuffle,null,0,168,Composition shuffle,null,Common,0.75
Markov baseline,null,0,168,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,168,Markov baseline,null,Intermediate,0.8470588235294118
Markov baseline,null,0,168,Markov baseline,null,Common,0.8679361179361179
Composition shuffle,null,0,169,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,169,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,169,Composition shuffle,null,Common,0.7542997542997543
Markov baseline,null,0,169,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,169,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,169,Markov baseline,null,Common,0.8439803439803439
Composition shuffle,null,0,170,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,170,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,170,Composition shuffle,null,Common,0.7328009828009828
Markov baseline,null,0,170,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,170,Markov baseline,null,Intermediate,0.8588235294117647
Markov baseline,null,0,170,Markov baseline,null,Common,0.8452088452088452
Composition shuffle,null,0,171,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,171,Composition shuffle,null,Intermediate,0.9352941176470588
Composition shuffle,null,0,171,Composition shuffle,null,Common,0.7764127764127764
Markov baseline,null,0,171,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,171,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,171,Markov baseline,null,Common,0.8255528255528255
Composition shuffle,null,0,172,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,172,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,172,Composition shuffle,null,Common,0.7328009828009828
Markov baseline,null,0,172,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,172,Markov baseline,null,Intermediate,0.8764705882352941
Markov baseline,null,0,172,Markov baseline,null,Common,0.8636363636363636
Composition shuffle,null,0,173,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,173,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,173,Composition shuffle,null,Common,0.734029484029484
Markov baseline,null,0,173,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,173,Markov baseline,null,Intermediate,0.8470588235294118
Markov baseline,null,0,173,Markov baseline,null,Common,0.8617936117936118
Composition shuffle,null,0,174,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,174,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,174,Composition shuffle,null,Common,0.7303439803439803
Markov baseline,null,0,174,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,174,Markov baseline,null,Intermediate,0.8294117647058824
Markov baseline,null,0,174,Markov baseline,null,Common,0.8654791154791155
Composition shuffle,null,0,175,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,175,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,175,Composition shuffle,null,Common,0.7573710073710074
Markov baseline,null,0,175,Markov baseline,null,Rare,1.0
Markov baseline,null,0,175,Markov baseline,null,Intermediate,0.8823529411764706
Markov baseline,null,0,175,Markov baseline,null,Common,0.8513513513513513
Composition shuffle,null,0,176,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,176,Composition shuffle,null,Intermediate,0.8735294117647059
Composition shuffle,null,0,176,Composition shuffle,null,Common,0.7684275184275184
Markov baseline,null,0,176,Markov baseline,null,Rare,0.2857142857142857
Markov baseline,null,0,176,Markov baseline,null,Intermediate,0.9
Markov baseline,null,0,176,Markov baseline,null,Common,0.8421375921375921
Composition shuffle,null,0,177,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,177,Composition shuffle,null,Intermediate,0.9176470588235294
Composition shuffle,null,0,177,Composition shuffle,null,Common,0.7475429975429976
Markov baseline,null,0,177,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,177,Markov baseline,null,Intermediate,0.888235294117647
Markov baseline,null,0,177,Markov baseline,null,Common,0.8396805896805897
Composition shuffle,null,0,178,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,178,Composition shuffle,null,Intermediate,0.8705882352941177
Composition shuffle,null,0,178,Composition shuffle,null,Common,0.7555282555282555
Markov baseline,null,0,178,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,178,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,178,Markov baseline,null,Common,0.8648648648648649
Composition shuffle,null,0,179,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,179,Composition shuffle,null,Intermediate,0.8911764705882353
Composition shuffle,null,0,179,Composition shuffle,null,Common,0.7389434889434889
Markov baseline,null,0,179,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,179,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,179,Markov baseline,null,Common,0.8421375921375921
Composition shuffle,null,0,180,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,180,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,180,Composition shuffle,null,Common,0.7678132678132679
Markov baseline,null,0,180,Markov baseline,null,Rare,0.7142857142857143
