stream,head,capacity,seed,prediction_type,true_class,total_frames,pred_attack_frames,pred_attack_fraction,pred_investigation_frames,pred_investigation_fraction,pred_mount_frames,pred_mount_fraction,pred_other_frames,pred_other_fraction
no_group_visual,attention,512,44,raw_windows,other,217302.0,3775.0,0.017372136473663383,24178.0,0.11126450745966443,1363.0,0.0062723766923452155,187986.0,0.865090979374327
no_group_visual,attention,512,44,smoothed_frames,attack,19068.0,17281.0,0.9062827774281519,1478.0,0.07751206209355989,181.0,0.009492343192783722,128.0,0.00671281728550451
no_group_visual,attention,512,44,smoothed_frames,investigation,76719.0,4984.0,0.06496435042166869,66284.0,0.8639841499498169,1373.0,0.017896479359741393,4078.0,0.05315502026877306
no_group_visual,attention,512,44,smoothed_frames,mount,35279.0,165.0,0.004677003316420534,2076.0,0.0588452053629638,32971.0,0.9345786445194024,67.0,0.0018991468012131863
no_group_visual,attention,512,44,smoothed_frames,other,217302.0,3794.0,0.017459572392338772,24178.0,0.11126450745966443,1363.0,0.0062723766923452155,187967.0,0.8650035434556516
no_group_visual,attention,896,42,raw_windows,attack,19068.0,18127.0,0.9506503041745332,629.0,0.03298720369204951,146.0,0.007656807216278582,166.0,0.008705684917138662
no_group_visual,attention,896,42,raw_windows,investigation,76719.0,7278.0,0.09486567864544637,61429.0,0.8007012604439578,2103.0,0.027411723301919995,5909.0,0.07702133760867581
no_group_visual,attention,896,42,raw_windows,mount,35279.0,314.0,0.0089004790385215,1721.0,0.04878256186399841,33094.0,0.9380651379007342,150.0,0.004251821196745939
no_group_visual,attention,896,42,raw_windows,other,217302.0,4297.0,0.01977432329200836,18077.0,0.08318837378395044,1409.0,0.006484063653348796,193519.0,0.8905532392706924
no_group_visual,attention,896,42,smoothed_frames,attack,19068.0,18131.0,0.9508600797147053,629.0,0.03298720369204951,146.0,0.007656807216278582,162.0,0.008495909376966647
no_group_visual,attention,896,42,smoothed_frames,investigation,76719.0,7319.0,0.09540009645589749,61429.0,0.8007012604439578,2103.0,0.027411723301919995,5868.0,0.0764869197982247
no_group_visual,attention,896,42,smoothed_frames,mount,35279.0,314.0,0.0089004790385215,1721.0,0.04878256186399841,33094.0,0.9380651379007342,150.0,0.004251821196745939
no_group_visual,attention,896,42,smoothed_frames,other,217302.0,4316.0,0.019861759210683748,18077.0,0.08318837378395044,1409.0,0.006484063653348796,193500.0,0.890465803352017
no_group_visual,attention,896,43,raw_windows,attack,19068.0,17418.0,0.9134675896790434,1234.0,0.06471575414306692,259.0,0.013582966226138032,157.0,0.008233689951751626
no_group_visual,attention,896,43,raw_windows,investigation,76719.0,5348.0,0.06970893781201527,64289.0,0.8379801613681096,1983.0,0.025847573612794744,5099.0,0.06646332720708038
no_group_visual,attention,896,43,raw_windows,mount,35279.0,219.0,0.006207658947249071,1743.0,0.049406162306187815,33153.0,0.9397375209047876,164.0,0.00464865784177556
no_group_visual,attention,896,43,raw_windows,other,217302.0,3623.0,0.016672649124260246,20766.0,0.09556285722174669,1197.0,0.0055084628765496866,191716.0,0.8822560307774434
no_group_visual,attention,896,43,smoothed_frames,attack,19068.0,17422.0,0.9136773652192154,1234.0,0.06471575414306692,259.0,0.013582966226138032,153.0,0.008023914411579609
no_group_visual,attention,896,43,smoothed_frames,investigation,76719.0,5389.0,0.0702433556224664,64289.0,0.8379801613681096,1983.0,0.025847573612794744,5058.0,0.06592890939662925
no_group_visual,attention,896,43,smoothed_frames,mount,35279.0,219.0,0.006207658947249071,1743.0,0.049406162306187815,33153.0,0.9397375209047876,164.0,0.00464865784177556
no_group_visual,attention,896,43,smoothed_frames,other,217302.0,3642.0,0.01676008504293564,20766.0,0.09556285722174669,1197.0,0.0055084628765496866,191697.0,0.882168594858768
no_group_visual,attention,896,44,raw_windows,attack,19068.0,17690.0,0.9277323264107405,1149.0,0.06025802391441158,80.0,0.004195510803440319,149.0,0.007814138871407594
no_group_visual,attention,896,44,raw_windows,investigation,76719.0,5601.0,0.07300668673992101,65440.0,0.8529829638029692,903.0,0.011770226410667502,4775.0,0.06224012304644221
no_group_visual,attention,896,44,raw_windows,mount,35279.0,313.0,0.008872133563876528,3928.0,0.11134102440545367,30906.0,0.8760452393775334,132.0,0.0037416026531364266
no_group_visual,attention,896,44,raw_windows,other,217302.0,3724.0,0.0171374400603768,22171.0,0.10202851331326909,975.0,0.004486843195184582,190432.0,0.8763472034311696
no_group_visual,attention,896,44,smoothed_frames,attack,19068.0,17694.0,0.9279421019509125,1149.0,0.06025802391441158,80.0,0.004195510803440319,145.0,0.007604363331235578
no_group_visual,attention,896,44,smoothed_frames,investigation,76719.0,5642.0,0.07354110455037213,65440.0,0.8529829638029692,903.0,0.011770226410667502,4734.0,0.06170570523599109
no_group_visual,attention,896,44,smoothed_frames,mount,35279.0,313.0,0.008872133563876528,3928.0,0.11134102440545367,30906.0,0.8760452393775334,132.0,0.0037416026531364266
no_group_visual,attention,896,44,smoothed_frames,other,217302.0,3743.0,0.017224875979052194,22171.0,0.10202851331326909,975.0,0.004486843195184582,190413.0,0.8762597675124941
no_group_visual,lstm,256,42,raw_windows,attack,19068.0,15886.0,0.8331235577931613,2538.0,0.13310258023914412,287.0,0.015051395007342145,357.0,0.018722466960352423
no_group_visual,lstm,256,42,raw_windows,investigation,76719.0,4362.0,0.056856841199702815,64633.0,0.842464057143602,1168.0,0.01522439030748576,6556.0,0.08545471134920946
no_group_visual,lstm,256,42,raw_windows,mount,35279.0,104.0,0.002947929363077185,2875.0,0.08149323960429718,32100.0,0.9098897361036311,200.0,0.005669094928994586
no_group_visual,lstm,256,42,raw_windows,other,217302.0,3120.0,0.014357898224590661,19714.0,0.09072166846140395,1245.0,0.005729353618466466,193223.0,0.8891910796955389
no_group_visual,lstm,256,42,smoothed_frames,attack,19068.0,15890.0,0.8333333333333334,2538.0,0.13310258023914412,287.0,0.015051395007342145,353.0,0.018512691420180406
no_group_visual,lstm,256,42,smoothed_frames,investigation,76719.0,4403.0,0.05739125901015394,64633.0,0.842464057143602,1168.0,0.01522439030748576,6515.0,0.08492029353875832
no_group_visual,lstm,256,42,smoothed_frames,mount,35279.0,104.0,0.002947929363077185,2875.0,0.08149323960429718,32100.0,0.9098897361036311,200.0,0.005669094928994586
no_group_visual,lstm,256,42,smoothed_frames,other,217302.0,3139.0,0.014445334143266054,19714.0,0.09072166846140395,1245.0,0.005729353618466466,193204.0,0.8891036437768636
no_group_visual,lstm,256,43,raw_windows,attack,19068.0,15403.0,0.8077931613173904,2906.0,0.1524019299349696,321.0,0.01683448709880428,438.0,0.022970421648835747
no_group_visual,lstm,256,43,raw_windows,investigation,76719.0,3083.0,0.040185612429776196,64416.0,0.8396355531224338,1263.0,0.01646267547804325,7957.0,0.10371615896974674
no_group_visual,lstm,256,43,raw_windows,mount,35279.0,45.0,0.0012755463590237819,3166.0,0.0897417727259843,31923.0,0.9048725870914709,145.0,0.004110093823521075
no_group_visual,lstm,256,43,raw_windows,other,217302.0,2029.0,0.00933723573644053,17080.0,0.07860028899872068,1149.0,0.005287572134632907,197044.0,0.9067749031302059
no_group_visual,lstm,256,43,smoothed_frames,attack,19068.0,15407.0,0.8080029368575624,2906.0,0.1524019299349696,321.0,0.01683448709880428,434.0,0.02276064610866373
no_group_visual,lstm,256,43,smoothed_frames,investigation,76719.0,3124.0,0.04072003024022732,64416.0,0.8396355531224338,1263.0,0.01646267547804325,7916.0,0.10318174115929561
no_group_visual,lstm,256,43,smoothed_frames,mount,35279.0,45.0,0.0012755463590237819,3166.0,0.0897417727259843,31923.0,0.9048725870914709,145.0,0.004110093823521075
no_group_visual,lstm,256,43,smoothed_frames,other,217302.0,2048.0,0.009424671655115922,17080.0,0.07860028899872068,1149.0,0.005287572134632907,197025.0,0.9066874672115305
no_group_visual,lstm,256,44,raw_windows,attack,19068.0,15957.0,0.8368470736312146,2671.0,0.14007761694986365,183.0,0.00959723096286973,257.0,0.013478078456052024
no_group_visual,lstm,256,44,raw_windows,investigation,76719.0,3734.0,0.048671124493280676,64889.0,0.8458009098137358,978.0,0.012747819966370783,7118.0,0.09278014572661271
no_group_visual,lstm,256,44,raw_windows,mount,35279.0,160.0,0.004535275943195669,4799.0,0.13602993282122508,30259.0,0.8577057172822359,61.0,0.0017290739533433487
no_group_visual,lstm,256,44,raw_windows,other,217302.0,2901.0,0.013350084214595355,18745.0,0.08626243660895896,996.0,0.004583482894773173,194660.0,0.8958039962816725
no_group_visual,lstm,256,44,smoothed_frames,attack,19068.0,15961.0,0.8370568491713866,2671.0,0.14007761694986365,183.0,0.00959723096286973,253.0,0.013268302915880008
no_group_visual,lstm,256,44,smoothed_frames,investigation,76719.0,3775.0,0.0492055423037318,64889.0,0.8458009098137358,978.0,0.012747819966370783,7077.0,0.09224572791616158
no_group_visual,lstm,256,44,smoothed_frames,mount,35279.0,160.0,0.004535275943195669,4799.0,0.13602993282122508,30259.0,0.8577057172822359,61.0,0.0017290739533433487
no_group_visual,lstm,256,44,smoothed_frames,other,217302.0,2920.0,0.013437520133270748,18745.0,0.08626243660895896,996.0,0.004583482894773173,194641.0,0.8957165603629971
no_group_visual,lstm,512,42,raw_windows,attack,19068.0,17095.0,0.8965282148101531,1725.0,0.09046570169918187,113.0,0.00592615900985945,135.0,0.007079924480805538
no_group_visual,lstm,512,42,raw_windows,investigation,76719.0,5115.0,0.06667188049896375,63368.0,0.8259753125040733,1080.0,0.014077347202127244,7156.0,0.0932754597948357
no_group_visual,lstm,512,42,raw_windows,mount,35279.0,187.0,0.005300603758609938,4978.0,0.14110377278267525,29993.0,0.850165821026673,121.0,0.0034298024320417245
no_group_visual,lstm,512,42,raw_windows,other,217302.0,3411.0,0.015697048347461138,17673.0,0.08132921003948422,942.0,0.004334980810116796,195276.0,0.8986387608029378
no_group_visual,lstm,512,42,smoothed_frames,attack,19068.0,17099.0,0.8967379903503252,1725.0,0.09046570169918187,113.0,0.00592615900985945,131.0,0.006870148940633522
no_group_visual,lstm,512,42,smoothed_frames,investigation,76719.0,5156.0,0.06720629830941488,63368.0,0.8259753125040733,1080.0,0.014077347202127244,7115.0,0.09274104198438457
no_group_visual,lstm,512,42,smoothed_frames,mount,35279.0,187.0,0.005300603758609938,4978.0,0.14110377278267525,29993.0,0.850165821026673,121.0,0.0034298024320417245
no_group_visual,lstm,512,42,smoothed_frames,other,217302.0,3430.0,0.015784484266136527,17673.0,0.08132921003948422,942.0,0.004334980810116796,195257.0,0.8985513248842625
no_group_visual,lstm,512,43,raw_windows,attack,19068.0,15957.0,0.8368470736312146,2458.0,0.1289070694357038,174.0,0.009125235997482694,479.0,0.02512062093559891
no_group_visual,lstm,512,43,raw_windows,investigation,76719.0,3622.0,0.04721125145009711,60533.0,0.7890222760984893,1021.0,0.01330830693830733,11543.0,0.15045816551310628
no_group_visual,lstm,512,43,raw_windows,mount,35279.0,99.0,0.0028062019898523203,4988.0,0.14138722752912497,29839.0,0.8458006179313473,353.0,0.010005952549675444
no_group_visual,lstm,512,43,raw_windows,other,217302.0,2434.0,0.011201001371363355,12085.0,0.05561384616800582,902.0,0.004150905191852813,201881.0,0.929034247268778
no_group_visual,lstm,512,43,smoothed_frames,attack,19068.0,15961.0,0.8370568491713866,2458.0,0.1289070694357038,174.0,0.009125235997482694,475.0,0.024910845395426894
no_group_visual,lstm,512,43,smoothed_frames,investigation,76719.0,3663.0,0.04774566926054823,60533.0,0.7890222760984893,1021.0,0.01330830693830733,11502.0,0.14992374770265515
no_group_visual,lstm,512,43,smoothed_frames,mount,35279.0,99.0,0.0028062019898523203,4988.0,0.14138722752912497,29839.0,0.8458006179313473,353.0,0.010005952549675444
no_group_visual,lstm,512,43,smoothed_frames,other,217302.0,2453.0,0.011288437290038748,12085.0,0.05561384616800582,902.0,0.004150905191852813,201862.0,0.9289468113501026
no_group_visual,lstm,512,44,raw_windows,attack,19068.0,16873.0,0.8848856723306062,1834.0,0.09618208516886931,233.0,0.012219425215019928,128.0,0.00671281728550451
no_group_visual,lstm,512,44,raw_windows,investigation,76719.0,5058.0,0.06592890939662925,62691.0,0.8171509013412583,1404.0,0.018300551362765417,7566.0,0.09861963789934697
no_group_visual,lstm,512,44,raw_windows,mount,35279.0,120.0,0.0034014569573967515,3516.0,0.09966268885172483,31520.0,0.8934493608095467,123.0,0.0034864933813316705
no_group_visual,lstm,512,44,raw_windows,other,217302.0,3661.0,0.016847520961611028,16887.0,0.07771212414059696,1147.0,0.005278368353719708,195607.0,0.9001619865440723
no_group_visual,lstm,512,44,smoothed_frames,attack,19068.0,16877.0,0.8850954478707783,1834.0,0.09618208516886931,233.0,0.012219425215019928,124.0,0.006503041745332494
no_group_visual,lstm,512,44,smoothed_frames,investigation,76719.0,5099.0,0.06646332720708038,62691.0,0.8171509013412583,1404.0,0.018300551362765417,7525.0,0.09808522008889584
no_group_visual,lstm,512,44,smoothed_frames,mount,35279.0,120.0,0.0034014569573967515,3516.0,0.09966268885172483,31520.0,0.8934493608095467,123.0,0.0034864933813316705
no_group_visual,lstm,512,44,smoothed_frames,other,217302.0,3680.0,0.01693495688028642,16887.0,0.07771212414059696,1147.0,0.005278368353719708,195588.0,0.9000745506253969
no_group_visual,lstm,896,42,raw_windows,attack,19068.0,17600.0,0.9230123767568702,1158.0,0.06073001887979861,202.0,0.010593664778686805,108.0,0.005663939584644431
no_group_visual,lstm,896,42,raw_windows,investigation,76719.0,5883.0,0.07668243850936535,62658.0,0.8167207601767489,1906.0,0.024843910895606044,6272.0,0.0817528904182797
no_group_visual,lstm,896,42,raw_windows,mount,35279.0,114.0,0.003231384109526914,3384.0,0.0959210861985884,31674.0,0.8978145639048726,107.0,0.0030329657870121034
no_group_visual,lstm,896,42,raw_windows,other,217302.0,3555.0,0.016359720573211476,18560.0,0.08541108687448803,1162.0,0.005347396710568702,194025.0,0.8928817958417318
no_group_visual,lstm,896,42,smoothed_frames,attack,19068.0,17604.0,0.9232221522970422,1158.0,0.06073001887979861,202.0,0.010593664778686805,104.0,0.0054541640444724145
no_group_visual,lstm,896,42,smoothed_frames,investigation,76719.0,5924.0,0.07721685631981648,62658.0,0.8167207601767489,1906.0,0.024843910895606044,6231.0,0.08121847260782857
no_group_visual,lstm,896,42,smoothed_frames,mount,35279.0,114.0,0.003231384109526914,3384.0,0.0959210861985884,31674.0,0.8978145639048726,107.0,0.0030329657870121034
no_group_visual,lstm,896,42,smoothed_frames,other,217302.0,3574.0,0.016447156491886866,18560.0,0.08541108687448803,1162.0,0.005347396710568702,194006.0,0.8927943599230564
no_group_visual,lstm,896,43,raw_windows,attack,19068.0,16217.0,0.8504824837423957,2375.0,0.12455422697713446,209.0,0.010960771973987832,267.0,0.014002517306482064
no_group_visual,lstm,896,43,raw_windows,investigation,76719.0,3667.0,0.04779780758351908,61863.0,0.8063582684862941,1479.0,0.019278144918468697,9710.0,0.1265657790117181
no_group_visual,lstm,896,43,raw_windows,mount,35279.0,44.0,0.0012472008843788089,4309.0,0.12214065024518836,30639.0,0.8684769976473256,287.0,0.00813515122310723
no_group_visual,lstm,896,43,raw_windows,other,217302.0,2776.0,0.01277484790752041,13677.0,0.06294005577491234,969.0,0.0044592318524449845,199880.0,0.9198258644651223
no_group_visual,lstm,896,43,smoothed_frames,attack,19068.0,16221.0,0.8506922592825676,2375.0,0.12455422697713446,209.0,0.010960771973987832,263.0,0.013792741766310047
no_group_visual,lstm,896,43,smoothed_frames,investigation,76719.0,3708.0,0.0483322253939702,61863.0,0.8063582684862941,1479.0,0.019278144918468697,9669.0,0.12603136120126696
no_group_visual,lstm,896,43,smoothed_frames,mount,35279.0,44.0,0.0012472008843788089,4309.0,0.12214065024518836,30639.0,0.8684769976473256,287.0,0.00813515122310723
no_group_visual,lstm,896,43,smoothed_frames,other,217302.0,2795.0,0.012862283826195801,13677.0,0.06294005577491234,969.0,0.0044592318524449845,199861.0,0.9197384285464468
no_group_visual,lstm,896,44,raw_windows,attack,19068.0,16863.0,0.8843612334801763,1816.0,0.09523809523809523,113.0,0.00592615900985945,276.0,0.0144745122718691
no_group_visual,lstm,896,44,raw_windows,investigation,76719.0,4761.0,0.062057638916044267,59237.0,0.7721294594559366,1225.0,0.015967361409820253,11496.0,0.14984554021819887
no_group_visual,lstm,896,44,raw_windows,mount,35279.0,108.0,0.0030613112616570764,4806.0,0.1362283511437399,30162.0,0.8549562062416736,203.0,0.005754131352929505
no_group_visual,lstm,896,44,raw_windows,other,217302.0,2892.0,0.01330866720048596,11085.0,0.051011955711406244,980.0,0.0045098526474675795,202345.0,0.9311695244406402
no_group_visual,lstm,896,44,smoothed_frames,attack,19068.0,16867.0,0.8845710090203482,1816.0,0.09523809523809523,113.0,0.00592615900985945,272.0,0.014264736731697085
no_group_visual,lstm,896,44,smoothed_frames,investigation,76719.0,4802.0,0.0625920567264954,59237.0,0.7721294594559366,1225.0,0.015967361409820253,11455.0,0.14931112240774774
no_group_visual,lstm,896,44,smoothed_frames,mount,35279.0,108.0,0.0030613112616570764,4806.0,0.1362283511437399,30162.0,0.8549562062416736,203.0,0.005754131352929505
no_group_visual,lstm,896,44,smoothed_frames,other,217302.0,2911.0,0.013396103119161352,11085.0,0.051011955711406244,980.0,0.0045098526474675795,202326.0,0.9310820885219648
no_relations,attention,256,42,raw_windows,attack,19068.0,16656.0,0.8735053492762744,1735.0,0.09099014054961191,575.0,0.030155233899727293,102.0,0.005349276274386407
no_relations,attention,256,42,raw_windows,investigation,76719.0,4335.0,0.05650490751964963,59046.0,0.7696398545340789,4990.0,0.06504255790612495,8348.0,0.1088126800401465
no_relations,attention,256,42,raw_windows,mount,35279.0,223.0,0.006321040845828963,2140.0,0.06065931574024207,32770.0,0.9288812041157629,146.0,0.004138439298166048
no_relations,attention,256,42,raw_windows,other,217302.0,3746.0,0.017238681650421993,21303.0,0.09803407239694066,2481.0,0.011417290222823536,189772.0,0.8733099557298138
no_relations,attention,256,42,smoothed_frames,attack,19068.0,16660.0,0.8737151248164464,1735.0,0.09099014054961191,575.0,0.030155233899727293,98.0,0.005139500734214391
no_relations,attention,256,42,smoothed_frames,investigation,76719.0,4376.0,0.057039325330100754,59046.0,0.7696398545340789,4990.0,0.06504255790612495,8307.0,0.10827826222969539
no_relations,attention,256,42,smoothed_frames,mount,35279.0,223.0,0.006321040845828963,2140.0,0.06065931574024207,32770.0,0.9288812041157629,146.0,0.004138439298166048
no_relations,attention,256,42,smoothed_frames,other,217302.0,3765.0,0.017326117569097386,21303.0,0.09803407239694066,2481.0,0.011417290222823536,189753.0,0.8732225198111384
no_relations,attention,256,43,raw_windows,attack,19068.0,16989.0,0.8909691629955947,1814.0,0.09513320746800923,197.0,0.010331445353471785,68.0,0.0035661841829242712
no_relations,attention,256,43,raw_windows,investigation,76719.0,5190.0,0.06764947405466704,63351.0,0.8257537246314473,1910.0,0.024896049218576886,6268.0,0.08170075209530886
no_relations,attention,256,43,raw_windows,mount,35279.0,807.0,0.022874798038493155,4370.0,0.1238697241985317,29956.0,0.8491170384648091,146.0,0.004138439298166048
no_relations,attention,256,43,raw_windows,other,217302.0,4534.0,0.020864971330222457,26561.0,0.12223081241774121,1569.0,0.007220366126404727,184638.0,0.8496838501256316
no_relations,attention,256,43,smoothed_frames,attack,19068.0,16993.0,0.8911789385357667,1814.0,0.09513320746800923,197.0,0.010331445353471785,64.0,0.003356408642752255
no_relations,attention,256,43,smoothed_frames,investigation,76719.0,5231.0,0.06818389186511815,63351.0,0.8257537246314473,1910.0,0.024896049218576886,6227.0,0.08116633428485773
no_relations,attention,256,43,smoothed_frames,mount,35279.0,807.0,0.022874798038493155,4370.0,0.1238697241985317,29956.0,0.8491170384648091,146.0,0.004138439298166048
no_relations,attention,256,43,smoothed_frames,other,217302.0,4553.0,0.020952407248897846,26561.0,0.12223081241774121,1569.0,0.007220366126404727,184619.0,0.8495964142069562
no_relations,attention,256,44,raw_windows,attack,19068.0,15724.0,0.8246276484161946,2988.0,0.15670232850849591,240.0,0.012586532410320957,116.0,0.006083490664988462
no_relations,attention,256,44,raw_windows,investigation,76719.0,3909.0,0.050952176123255,63491.0,0.8275785659354267,1341.0,0.01747937277597466,7978.0,0.10398988516534366
no_relations,attention,256,44,raw_windows,mount,35279.0,423.0,0.01199013577482355,5459.0,0.15473794608690722,28803.0,0.8164347061991553,594.0,0.01683721193911392
no_relations,attention,256,44,raw_windows,other,217302.0,3512.0,0.016161839283577693,23358.0,0.10749095728525278,1296.0,0.005964050031753044,189136.0,0.8703831533994165
no_relations,attention,256,44,smoothed_frames,attack,19068.0,15728.0,0.8248374239563667,2988.0,0.15670232850849591,240.0,0.012586532410320957,112.0,0.005873715124816446
no_relations,attention,256,44,smoothed_frames,investigation,76719.0,3950.0,0.051486593933706123,63491.0,0.8275785659354267,1341.0,0.01747937277597466,7937.0,0.10345546735489253
no_relations,attention,256,44,smoothed_frames,mount,35279.0,423.0,0.01199013577482355,5459.0,0.15473794608690722,28803.0,0.8164347061991553,594.0,0.01683721193911392
no_relations,attention,256,44,smoothed_frames,other,217302.0,3531.0,0.016249275202253086,23358.0,0.10749095728525278,1296.0,0.005964050031753044,189117.0,0.8702957174807411
no_relations,attention,512,42,raw_windows,attack,19068.0,17788.0,0.9328718271449549,1166.0,0.06114956996014265,78.0,0.0040906230333543105,36.0,0.0018879798615481435
no_relations,attention,512,42,raw_windows,investigation,76719.0,6731.0,0.08773576297918377,63796.0,0.8315541130619534,1130.0,0.014729076239262765,5062.0,0.0659810477196001
no_relations,attention,512,42,raw_windows,mount,35279.0,1059.0,0.030017857649026335,6473.0,0.1834802573769098,27539.0,0.7806060262479095,208.0,0.00589585872615437
no_relations,attention,512,42,raw_windows,other,217302.0,5670.0,0.026092718888919567,27477.0,0.12644614407598642,1205.0,0.005545278000202483,182950.0,0.8419158590348915
no_relations,attention,512,42,smoothed_frames,attack,19068.0,17792.0,0.933081602685127,1166.0,0.06114956996014265,78.0,0.0040906230333543105,32.0,0.0016782043213761275
no_relations,attention,512,42,smoothed_frames,investigation,76719.0,6772.0,0.0882701807896349,63796.0,0.8315541130619534,1130.0,0.014729076239262765,5021.0,0.06544662990914897
no_relations,attention,512,42,smoothed_frames,mount,35279.0,1059.0,0.030017857649026335,6473.0,0.1834802573769098,27539.0,0.7806060262479095,208.0,0.00589585872615437
no_relations,attention,512,42,smoothed_frames,other,217302.0,5689.0,0.02618015480759496,27477.0,0.12644614407598642,1205.0,0.005545278000202483,182931.0,0.8418284231162162
no_relations,attention,512,43,raw_windows,attack,19068.0,16921.0,0.8874029788126705,1960.0,0.1027900146842878,94.0,0.0049297251940423744,93.0,0.004877281308999371
no_relations,attention,512,43,raw_windows,investigation,76719.0,4598.0,0.05993300225498247,62651.0,0.8166295181115499,946.0,0.01233071338260405,8524.0,0.11110676625086355
no_relations,attention,512,43,raw_windows,mount,35279.0,440.0,0.01247200884378809,7126.0,0.2019898523200771,27190.0,0.7707134555968139,523.0,0.014824683239320843
no_relations,attention,512,43,raw_windows,other,217302.0,3753.0,0.01727089488361819,23447.0,0.10790052553589015,1114.0,0.0051265059686519225,188988.0,0.8697020736118397
no_relations,attention,512,43,smoothed_frames,attack,19068.0,16925.0,0.8876127543528425,1960.0,0.1027900146842878,94.0,0.0049297251940423744,89.0,0.004667505768827355
no_relations,attention,512,43,smoothed_frames,investigation,76719.0,4639.0,0.0604674200654336,62651.0,0.8166295181115499,946.0,0.01233071338260405,8483.0,0.11057234844041242
no_relations,attention,512,43,smoothed_frames,mount,35279.0,440.0,0.01247200884378809,7126.0,0.2019898523200771,27190.0,0.7707134555968139,523.0,0.014824683239320843
no_relations,attention,512,43,smoothed_frames,other,217302.0,3772.0,0.01735833080229358,23447.0,0.10790052553589015,1114.0,0.0051265059686519225,188969.0,0.8696146376931644
no_relations,attention,512,44,raw_windows,attack,19068.0,17262.0,0.9052863436123348,1693.0,0.08878749737780575,78.0,0.0040906230333543105,35.0,0.0018355359765051395
no_relations,attention,512,44,raw_windows,investigation,76719.0,5221.0,0.06805354605769105,67730.0,0.8828321537037761,695.0,0.009059033616183735,3073.0,0.040055266622349095
no_relations,attention,512,44,raw_windows,mount,35279.0,785.0,0.02225119759630375,7702.0,0.21831684571558152,26698.0,0.7567674820714873,94.0,0.0026644746166274553
no_relations,attention,512,44,raw_windows,other,217302.0,4828.0,0.02221792712446273,38699.0,0.1780885587799468,1009.0,0.004643307470708968,172766.0,0.7950502066248815
no_relations,attention,512,44,smoothed_frames,attack,19068.0,17266.0,0.9054961191525068,1693.0,0.08878749737780575,78.0,0.0040906230333543105,31.0,0.0016257604363331235
no_relations,attention,512,44,smoothed_frames,investigation,76719.0,5262.0,0.06858796386814218,67730.0,0.8828321537037761,695.0,0.009059033616183735,3032.0,0.03952084881189796
no_relations,attention,512,44,smoothed_frames,mount,35279.0,785.0,0.02225119759630375,7702.0,0.21831684571558152,26698.0,0.7567674820714873,94.0,0.0026644746166274553
no_relations,attention,512,44,smoothed_frames,other,217302.0,4847.0,0.02230536304313812,38699.0,0.1780885587799468,1009.0,0.004643307470708968,172747.0,0.7949627707062061
no_relations,attention,896,42,raw_windows,attack,19068.0,17460.0,0.9156702328508496,1028.0,0.053912313824208094,507.0,0.02658904971680302,73.0,0.003828403608139291
no_relations,attention,896,42,raw_windows,investigation,76719.0,5347.0,0.06969590323127256,59628.0,0.7772259805263364,4463.0,0.05817333385471656,7281.0,0.0949047823876745
no_relations,attention,896,42,raw_windows,mount,35279.0,345.0,0.00977918875251566,2140.0,0.06065931574024207,32662.0,0.9258198928541058,132.0,0.0037416026531364266
no_relations,attention,896,42,raw_windows,other,217302.0,4544.0,0.02091099023478845,22500.0,0.10354253527349035,2384.0,0.010970906848533378,187874.0,0.8645755676431878
no_relations,attention,896,42,smoothed_frames,attack,19068.0,17464.0,0.9158800083910216,1028.0,0.053912313824208094,507.0,0.02658904971680302,69.0,0.003618628067967275
no_relations,attention,896,42,smoothed_frames,investigation,76719.0,5388.0,0.07023032104172369,59628.0,0.7772259805263364,4463.0,0.05817333385471656,7240.0,0.09437036457722338
no_relations,attention,896,42,smoothed_frames,mount,35279.0,345.0,0.00977918875251566,2140.0,0.06065931574024207,32662.0,0.9258198928541058,132.0,0.0037416026531364266
no_relations,attention,896,42,smoothed_frames,other,217302.0,4563.0,0.020998426153463843,22500.0,0.10354253527349035,2384.0,0.010970906848533378,187855.0,0.8644881317245124
no_relations,attention,896,43,raw_windows,attack,19068.0,17329.0,0.908800083910216,1393.0,0.07305433186490455,272.0,0.014264736731697085,74.0,0.003880847493182295
no_relations,attention,896,43,raw_windows,investigation,76719.0,5168.0,0.06736271327832741,62035.0,0.8086002163740403,2473.0,0.03223451817672285,7043.0,0.09180255217090942
no_relations,attention,896,43,raw_windows,mount,35279.0,449.0,0.012727118115592845,3138.0,0.08894809943592505,31538.0,0.8939595793531563,154.0,0.004365203095325831
no_relations,attention,896,43,raw_windows,other,217302.0,4222.0,0.01942918150776339,24778.0,0.11402564173362417,1797.0,0.00826959715050943,186505.0,0.858275579608103
no_relations,attention,896,43,smoothed_frames,attack,19068.0,17333.0,0.909009859450388,1393.0,0.07305433186490455,272.0,0.014264736731697085,70.0,0.003671071953010279
no_relations,attention,896,43,smoothed_frames,investigation,76719.0,5209.0,0.06789713108877853,62035.0,0.8086002163740403,2473.0,0.03223451817672285,7002.0,0.09126813436045829
no_relations,attention,896,43,smoothed_frames,mount,35279.0,449.0,0.012727118115592845,3138.0,0.08894809943592505,31538.0,0.8939595793531563,154.0,0.004365203095325831
no_relations,attention,896,43,smoothed_frames,other,217302.0,4241.0,0.01951661742643878,24778.0,0.11402564173362417,1797.0,0.00826959715050943,186486.0,0.8581881436894276
