source,track,head,capacity,seed,split,video_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
null,Markov baseline,null,0,83,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,3,19,30,30,0.6333333333333333,0.6333333333333333,0.6333333333333333
null,Markov baseline,null,0,83,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,4,14,29,29,0.4827586206896552,0.4827586206896552,0.4827586206896552
null,Composition shuffle,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,1,32,32,32,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,2,24,31,31,0.7741935483870968,0.7741935483870968,0.7741935483870968
null,Composition shuffle,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,3,21,30,30,0.7,0.7,0.7
null,Composition shuffle,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,4,17,29,29,0.5862068965517241,0.5862068965517241,0.5862068965517241
null,Markov baseline,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,1,21,32,32,0.65625,0.65625,0.65625
null,Markov baseline,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,2,9,31,31,0.2903225806451613,0.2903225806451613,0.2903225806451613
null,Markov baseline,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,3,4,30,30,0.13333333333333333,0.13333333333333333,0.13333333333333333
null,Markov baseline,null,0,83,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,4,2,29,29,0.06896551724137931,0.06896551724137931,0.06896551724137931
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,1,76,76,76,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,2,56,75,75,0.7466666666666667,0.7466666666666667,0.7466666666666667
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,3,44,74,74,0.5945945945945946,0.5945945945945946,0.5945945945945946
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,4,35,73,73,0.4794520547945205,0.4794520547945205,0.4794520547945205
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,1,57,76,76,0.75,0.75,0.75
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,2,37,75,75,0.49333333333333335,0.49333333333333335,0.4933333333333334
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,3,26,74,74,0.35135135135135137,0.35135135135135137,0.35135135135135137
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,4,21,73,73,0.2876712328767123,0.2876712328767123,0.2876712328767123
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,1,33,33,33,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,2,24,32,32,0.75,0.75,0.75
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,3,17,31,31,0.5483870967741935,0.5483870967741935,0.5483870967741935
null,Composition shuffle,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,4,9,30,30,0.3,0.3,0.3
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,1,26,33,33,0.7878787878787878,0.7878787878787878,0.7878787878787878
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,2,18,32,32,0.5625,0.5625,0.5625
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,3,13,31,31,0.41935483870967744,0.41935483870967744,0.41935483870967744
null,Markov baseline,null,0,83,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,4,11,30,30,0.36666666666666664,0.36666666666666664,0.36666666666666664
null,Composition shuffle,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,1,49,49,49,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,2,44,48,48,0.9166666666666666,0.9166666666666666,0.9166666666666666
null,Composition shuffle,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,3,40,47,47,0.851063829787234,0.851063829787234,0.8510638297872339
null,Composition shuffle,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,4,36,46,46,0.782608695652174,0.782608695652174,0.782608695652174
null,Markov baseline,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,1,39,49,49,0.7959183673469388,0.7959183673469388,0.7959183673469388
null,Markov baseline,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,2,29,48,48,0.6041666666666666,0.6041666666666666,0.6041666666666666
null,Markov baseline,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,3,23,47,47,0.48936170212765956,0.48936170212765956,0.48936170212765956
null,Markov baseline,null,0,83,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,4,19,46,46,0.41304347826086957,0.41304347826086957,0.41304347826086957
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,1,43,43,43,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,2,40,42,42,0.9523809523809523,0.9523809523809523,0.9523809523809523
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,3,38,41,41,0.926829268292683,0.926829268292683,0.926829268292683
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,4,36,40,40,0.9,0.9,0.9
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,1,35,43,43,0.813953488372093,0.813953488372093,0.8139534883720931
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,2,26,42,42,0.6190476190476191,0.6190476190476191,0.6190476190476191
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,3,19,41,41,0.4634146341463415,0.4634146341463415,0.4634146341463415
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_00957-13323,43,43,1.0,4,14,40,40,0.35,0.35,0.35
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,1,45,45,45,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,2,44,44,44,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,3,42,43,43,0.9767441860465116,0.9767441860465116,0.9767441860465116
null,Composition shuffle,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,4,39,42,42,0.9285714285714286,0.9285714285714286,0.9285714285714286
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,1,36,45,45,0.8,0.8,0.8000000000000002
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,2,27,44,44,0.6136363636363636,0.6136363636363636,0.6136363636363636
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,3,21,43,43,0.4883720930232558,0.4883720930232558,0.4883720930232558
null,Markov baseline,null,0,83,test_2,Mouse836-female_20200322_19-33-17_14594-23870,45,45,1.0,4,15,42,42,0.35714285714285715,0.35714285714285715,0.35714285714285715
null,Composition shuffle,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,1,68,68,68,1.0,1.0,1.0
null,Composition shuffle,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,2,58,67,67,0.8656716417910447,0.8656716417910447,0.8656716417910447
null,Composition shuffle,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,3,50,66,66,0.7575757575757576,0.7575757575757576,0.7575757575757576
null,Composition shuffle,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,4,42,65,65,0.6461538461538462,0.6461538461538462,0.6461538461538462
null,Markov baseline,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,1,58,68,68,0.8529411764705882,0.8529411764705882,0.8529411764705882
null,Markov baseline,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,2,48,67,67,0.7164179104477612,0.7164179104477612,0.7164179104477613
null,Markov baseline,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,3,40,66,66,0.6060606060606061,0.6060606060606061,0.6060606060606061
null,Markov baseline,null,0,83,test_2,Mouse839-female_20200322_20-15-11_12885-24623,68,68,1.0,4,32,65,65,0.49230769230769234,0.49230769230769234,0.49230769230769234
null,Composition shuffle,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,1,109,109,109,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,2,93,108,108,0.8611111111111112,0.8611111111111112,0.8611111111111112
null,Composition shuffle,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,3,83,107,107,0.7757009345794392,0.7757009345794392,0.7757009345794392
null,Composition shuffle,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,4,74,106,106,0.6981132075471698,0.6981132075471698,0.6981132075471698
null,Markov baseline,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,1,88,109,109,0.8073394495412844,0.8073394495412844,0.8073394495412844
null,Markov baseline,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,2,68,108,108,0.6296296296296297,0.6296296296296297,0.6296296296296297
null,Markov baseline,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,3,53,107,107,0.4953271028037383,0.4953271028037383,0.4953271028037383
null,Markov baseline,null,0,84,test_1,Mouse060_20160526_18-16-27,109,109,1.0,4,42,106,106,0.39622641509433965,0.39622641509433965,0.39622641509433965
null,Composition shuffle,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,1,63,63,63,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,2,62,62,62,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,3,59,61,61,0.9672131147540983,0.9672131147540983,0.9672131147540983
null,Composition shuffle,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,4,52,60,60,0.8666666666666667,0.8666666666666667,0.8666666666666667
null,Markov baseline,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,1,50,63,63,0.7936507936507936,0.7936507936507936,0.7936507936507936
null,Markov baseline,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,2,37,62,62,0.5967741935483871,0.5967741935483871,0.5967741935483871
null,Markov baseline,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,3,24,61,61,0.39344262295081966,0.39344262295081966,0.3934426229508196
null,Markov baseline,null,0,84,test_1,Mouse061_20160526_18-38-49,63,63,1.0,4,15,60,60,0.25,0.25,0.25
null,Composition shuffle,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,1,79,79,79,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,2,77,78,78,0.9871794871794872,0.9871794871794872,0.9871794871794872
null,Composition shuffle,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,3,75,77,77,0.974025974025974,0.974025974025974,0.974025974025974
null,Composition shuffle,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,4,72,76,76,0.9473684210526315,0.9473684210526315,0.9473684210526315
null,Markov baseline,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,1,63,79,79,0.7974683544303798,0.7974683544303798,0.7974683544303798
null,Markov baseline,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,2,47,78,78,0.6025641025641025,0.6025641025641025,0.6025641025641025
null,Markov baseline,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,3,38,77,77,0.4935064935064935,0.4935064935064935,0.4935064935064935
null,Markov baseline,null,0,84,test_1,Mouse062_20160526_18-56-26,79,79,1.0,4,29,76,76,0.3815789473684211,0.3815789473684211,0.3815789473684211
null,Composition shuffle,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,1,144,144,144,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,2,120,143,143,0.8391608391608392,0.8391608391608392,0.8391608391608392
null,Composition shuffle,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,3,107,142,142,0.7535211267605634,0.7535211267605634,0.7535211267605635
null,Composition shuffle,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,4,97,141,141,0.6879432624113475,0.6879432624113475,0.6879432624113475
null,Markov baseline,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,1,110,144,144,0.7638888888888888,0.7638888888888888,0.763888888888889
null,Markov baseline,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,2,74,143,143,0.5174825174825175,0.5174825174825175,0.5174825174825175
null,Markov baseline,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,3,51,142,142,0.3591549295774648,0.3591549295774648,0.3591549295774648
null,Markov baseline,null,0,84,test_1,Mouse063_20160526_19-14-46,144,144,1.0,4,34,141,141,0.24113475177304963,0.24113475177304963,0.24113475177304963
null,Composition shuffle,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,1,66,66,66,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,2,58,65,65,0.8923076923076924,0.8923076923076924,0.8923076923076924
null,Composition shuffle,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,3,50,64,64,0.78125,0.78125,0.78125
null,Composition shuffle,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,4,45,63,63,0.7142857142857143,0.7142857142857143,0.7142857142857143
null,Markov baseline,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,1,60,66,66,0.9090909090909091,0.9090909090909091,0.9090909090909091
null,Markov baseline,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,2,52,65,65,0.8,0.8,0.8000000000000002
null,Markov baseline,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,3,37,64,64,0.578125,0.578125,0.578125
null,Markov baseline,null,0,84,test_1,Mouse069_20160709_16-02-03,66,66,1.0,4,25,63,63,0.3968253968253968,0.3968253968253968,0.3968253968253968
null,Composition shuffle,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,1,193,193,193,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,2,149,192,192,0.7760416666666666,0.7760416666666666,0.7760416666666666
null,Composition shuffle,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,3,135,191,191,0.7068062827225131,0.7068062827225131,0.7068062827225131
null,Composition shuffle,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,4,115,190,190,0.6052631578947368,0.6052631578947368,0.6052631578947368
null,Markov baseline,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,1,160,193,193,0.8290155440414507,0.8290155440414507,0.8290155440414507
null,Markov baseline,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,2,130,192,192,0.6770833333333334,0.6770833333333334,0.6770833333333334
null,Markov baseline,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,3,117,191,191,0.612565445026178,0.612565445026178,0.612565445026178
null,Markov baseline,null,0,84,test_1,Mouse070_20160709_16-58-36,193,193,1.0,4,110,190,190,0.5789473684210527,0.5789473684210527,0.5789473684210527
null,Composition shuffle,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,1,119,119,119,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,2,92,118,118,0.7796610169491526,0.7796610169491526,0.7796610169491526
null,Composition shuffle,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,3,79,117,117,0.6752136752136753,0.6752136752136753,0.6752136752136753
null,Composition shuffle,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,4,67,116,116,0.5775862068965517,0.5775862068965517,0.5775862068965517
null,Markov baseline,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,1,96,119,119,0.8067226890756303,0.8067226890756303,0.8067226890756303
null,Markov baseline,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,2,74,118,118,0.6271186440677966,0.6271186440677966,0.6271186440677966
null,Markov baseline,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,3,70,117,117,0.5982905982905983,0.5982905982905983,0.5982905982905983
null,Markov baseline,null,0,84,test_1,Mouse074_20160709_19-15-23,119,119,1.0,4,59,116,116,0.5086206896551724,0.5086206896551724,0.5086206896551724
null,Composition shuffle,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,1,280,280,280,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,2,186,279,279,0.6666666666666666,0.6666666666666666,0.6666666666666666
null,Composition shuffle,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,3,141,278,278,0.5071942446043165,0.5071942446043165,0.5071942446043165
null,Composition shuffle,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,4,130,277,277,0.4693140794223827,0.4693140794223827,0.4693140794223827
null,Markov baseline,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,1,209,280,280,0.7464285714285714,0.7464285714285714,0.7464285714285714
null,Markov baseline,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,2,141,279,279,0.5053763440860215,0.5053763440860215,0.5053763440860215
null,Markov baseline,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,3,130,278,278,0.4676258992805755,0.4676258992805755,0.4676258992805755
null,Markov baseline,null,0,84,test_1,Mouse077_20160709_18-29-34,280,280,1.0,4,109,277,277,0.3935018050541516,0.3935018050541516,0.3935018050541516
null,Composition shuffle,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,1,80,80,80,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,2,76,79,79,0.9620253164556962,0.9620253164556962,0.9620253164556962
null,Composition shuffle,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,3,70,78,78,0.8974358974358975,0.8974358974358975,0.8974358974358975
null,Composition shuffle,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,4,66,77,77,0.8571428571428571,0.8571428571428571,0.8571428571428571
null,Markov baseline,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,1,74,80,80,0.925,0.925,0.925
null,Markov baseline,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,2,67,79,79,0.8481012658227848,0.8481012658227848,0.8481012658227848
null,Markov baseline,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,3,61,78,78,0.782051282051282,0.782051282051282,0.782051282051282
null,Markov baseline,null,0,84,test_1,Mouse162_20161017_19-58-28,80,80,1.0,4,53,77,77,0.6883116883116883,0.6883116883116883,0.6883116883116883
null,Composition shuffle,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,1,52,52,52,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,2,40,51,51,0.7843137254901961,0.7843137254901961,0.7843137254901961
null,Composition shuffle,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,3,31,50,50,0.62,0.62,0.62
null,Composition shuffle,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,4,20,49,49,0.40816326530612246,0.40816326530612246,0.40816326530612246
null,Markov baseline,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,1,39,52,52,0.75,0.75,0.75
null,Markov baseline,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,2,25,51,51,0.49019607843137253,0.49019607843137253,0.49019607843137253
null,Markov baseline,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,3,14,50,50,0.28,0.28,0.28
null,Markov baseline,null,0,84,test_1,Mouse163_20161018_18-22-45,52,52,1.0,4,11,49,49,0.22448979591836735,0.22448979591836735,0.22448979591836735
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,1,25,25,25,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,2,24,24,24,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,3,23,23,23,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,4,21,22,22,0.9545454545454546,0.9545454545454546,0.9545454545454546
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,1,24,25,25,0.96,0.96,0.96
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,2,20,24,24,0.8333333333333334,0.8333333333333334,0.8333333333333334
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,3,15,23,23,0.6521739130434783,0.6521739130434783,0.6521739130434783
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-48-31,25,25,1.0,4,11,22,22,0.5,0.5,0.5
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,1,58,58,58,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,2,54,57,57,0.9473684210526315,0.9473684210526315,0.9473684210526315
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,3,50,56,56,0.8928571428571429,0.8928571428571429,0.8928571428571429
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,4,46,55,55,0.8363636363636363,0.8363636363636363,0.8363636363636363
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,1,51,58,58,0.8793103448275862,0.8793103448275862,0.8793103448275863
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,2,44,57,57,0.7719298245614035,0.7719298245614035,0.7719298245614035
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,3,40,56,56,0.7142857142857143,0.7142857142857143,0.7142857142857143
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_20-56-05,58,58,1.0,4,33,55,55,0.6,0.6,0.6
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,1,32,32,32,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,2,29,31,31,0.9354838709677419,0.9354838709677419,0.9354838709677419
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,3,24,30,30,0.8,0.8,0.8000000000000002
null,Composition shuffle,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,4,20,29,29,0.6896551724137931,0.6896551724137931,0.6896551724137931
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,1,30,32,32,0.9375,0.9375,0.9375
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,2,27,31,31,0.8709677419354839,0.8709677419354839,0.8709677419354839
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,3,19,30,30,0.6333333333333333,0.6333333333333333,0.6333333333333333
null,Markov baseline,null,0,84,test_2,Mouse155_20151124_21-11-28,32,32,1.0,4,13,29,29,0.4482758620689655,0.4482758620689655,0.4482758620689655
null,Composition shuffle,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,1,33,33,33,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,2,32,32,32,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,3,29,31,31,0.9354838709677419,0.9354838709677419,0.9354838709677419
null,Composition shuffle,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,4,26,30,30,0.8666666666666667,0.8666666666666667,0.8666666666666667
null,Markov baseline,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,1,27,33,33,0.8181818181818182,0.8181818181818182,0.8181818181818182
null,Markov baseline,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,2,20,32,32,0.625,0.625,0.625
null,Markov baseline,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,3,15,31,31,0.4838709677419355,0.4838709677419355,0.4838709677419355
null,Markov baseline,null,0,84,test_2,Mouse155_20151129_22-41-43,33,33,1.0,4,12,30,30,0.4,0.4,0.4000000000000001
null,Composition shuffle,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,1,123,123,123,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,2,119,122,122,0.9754098360655737,0.9754098360655737,0.9754098360655737
null,Composition shuffle,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,3,111,121,121,0.9173553719008265,0.9173553719008265,0.9173553719008265
null,Composition shuffle,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,4,99,120,120,0.825,0.825,0.825
null,Markov baseline,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,1,116,123,123,0.943089430894309,0.943089430894309,0.943089430894309
null,Markov baseline,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,2,106,122,122,0.8688524590163934,0.8688524590163934,0.8688524590163934
null,Markov baseline,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,3,92,121,121,0.7603305785123967,0.7603305785123967,0.7603305785123967
null,Markov baseline,null,0,84,test_2,Mouse156_20151012_20-16-37,123,123,1.0,4,76,120,120,0.6333333333333333,0.6333333333333333,0.6333333333333333
null,Composition shuffle,null,0,84,test_2,Mouse156_20151124_21-53-46,43,43,1.0,1,43,43,43,1.0,1.0,1.0
null,Composition shuffle,null,0,84,test_2,Mouse156_20151124_21-53-46,43,43,1.0,2,30,42,42,0.7142857142857143,0.7142857142857143,0.7142857142857143
null,Composition shuffle,null,0,84,test_2,Mouse156_20151124_21-53-46,43,43,1.0,3,20,41,41,0.4878048780487805,0.4878048780487805,0.4878048780487805
