stream,head,capacity,seed,class,threshold,matched_bouts,median_tiou,mean_tiou,median_abs_start_offset_frames,median_abs_end_offset_frames,median_abs_mean_boundary_offset_frames,q75_abs_mean_boundary_offset_frames,median_duration_error_frames,median_abs_duration_error_frames,median_pred_duration_frames,median_gt_duration_frames
no_relations,lstm,256,43,attack,0.1,229,0.53125,0.5473336988397244,12.0,14.0,16.0,32.5,19.0,27.0,63.0,54.0
no_relations,lstm,256,43,attack,0.25,209,0.5625,0.5823033568354985,11.0,13.0,15.0,31.0,18.0,24.0,63.0,56.0
no_relations,lstm,256,43,attack,0.5,130,0.703125,0.7111187533033572,9.0,8.5,9.5,18.625,15.0,18.0,79.0,60.5
no_relations,lstm,256,43,investigation,0.1,775,0.53125,0.5370199177800186,10.0,10.0,13.0,27.25,14.0,20.0,63.0,37.0
no_relations,lstm,256,43,investigation,0.25,674,0.5864329268292683,0.5944452900570815,9.0,9.0,11.5,22.875,12.0,17.5,63.0,42.0
no_relations,lstm,256,43,investigation,0.5,424,0.71875,0.7259695409998193,7.5,7.0,8.5,14.5,8.0,12.0,63.0,58.0
no_relations,lstm,256,43,mount,0.1,152,0.7785934170021311,0.7100421444798467,8.0,14.0,13.5,21.25,-1.5,20.0,95.0,104.0
no_relations,lstm,256,43,mount,0.25,144,0.7905701754385965,0.7449653218972898,8.0,13.0,12.25,18.625,0.0,18.5,95.0,102.0
no_relations,lstm,256,43,mount,0.5,126,0.8125,0.7984565916739881,8.0,11.5,11.5,16.875,2.0,16.0,111.0,104.0
no_relations,lstm,256,44,attack,0.1,218,0.5020661157024793,0.5300360473058854,13.0,14.0,16.0,32.0,16.0,27.5,63.0,54.5
no_relations,lstm,256,44,attack,0.25,193,0.5594405594405595,0.5762528605097927,12.0,13.0,14.5,27.0,16.0,23.0,63.0,56.0
no_relations,lstm,256,44,attack,0.5,115,0.7125,0.7112062864728678,8.0,9.0,9.5,15.75,13.0,17.0,79.0,58.0
no_relations,lstm,256,44,investigation,0.1,787,0.4929577464788732,0.5059629677566172,12.0,12.0,15.0,30.25,20.0,24.0,63.0,35.0
no_relations,lstm,256,44,investigation,0.25,672,0.5625,0.5662276036252789,11.0,10.5,13.25,26.5,17.5,22.0,63.0,41.0
no_relations,lstm,256,44,investigation,0.5,392,0.6989583333333333,0.7087451459797971,9.0,8.0,10.0,17.5,12.0,15.0,79.0,58.5
no_relations,lstm,256,44,mount,0.1,175,0.78125,0.7201341094184366,10.0,12.0,12.0,20.0,6.0,19.0,95.0,91.0
no_relations,lstm,256,44,mount,0.25,170,0.7867965367965368,0.737200147232002,10.0,11.5,11.75,19.5,6.0,18.5,95.0,90.5
no_relations,lstm,256,44,mount,0.5,147,0.8125,0.7951929776159731,9.0,10.0,10.5,18.5,6.0,15.0,111.0,98.0
no_relations,lstm,512,42,attack,0.1,222,0.53125,0.540919883568764,13.5,15.0,18.25,35.25,24.0,31.5,79.0,56.0
no_relations,lstm,512,42,attack,0.25,202,0.5625,0.5755861770003449,13.0,14.0,16.0,33.5,23.0,29.0,79.0,59.0
no_relations,lstm,512,42,attack,0.5,122,0.7015625,0.7067648360970359,9.0,12.0,11.25,18.375,17.0,21.5,79.0,69.0
no_relations,lstm,512,42,investigation,0.1,783,0.5245901639344263,0.5284331850238502,10.0,11.0,14.0,27.5,17.0,22.0,63.0,37.0
no_relations,lstm,512,42,investigation,0.25,679,0.5789473684210527,0.587338507083921,10.0,10.0,12.0,24.0,14.0,19.0,63.0,42.0
no_relations,lstm,512,42,investigation,0.5,424,0.7104166666666667,0.7182790434605706,7.0,8.0,8.75,16.5,10.5,14.0,63.0,58.0
no_relations,lstm,512,42,mount,0.1,158,0.78125,0.7236041106923894,8.0,12.0,12.0,19.25,-3.0,17.0,79.0,100.5
no_relations,lstm,512,42,mount,0.25,154,0.7849506298944501,0.742445327348553,8.0,12.0,11.5,17.5,-2.5,16.0,95.0,99.5
no_relations,lstm,512,42,mount,0.5,131,0.8135593220338984,0.8037553705276029,8.0,11.0,10.5,15.75,-1.0,15.0,95.0,105.0
no_relations,lstm,512,43,attack,0.1,223,0.546875,0.5458082909268702,13.0,15.0,16.5,33.75,23.0,30.0,79.0,56.0
no_relations,lstm,512,43,attack,0.25,203,0.5818181818181818,0.5846907745957545,12.0,14.0,15.0,31.25,23.0,28.0,79.0,58.0
no_relations,lstm,512,43,attack,0.5,133,0.6875,0.6957807549995169,10.0,11.0,12.0,19.5,20.0,23.0,79.0,67.0
no_relations,lstm,512,43,investigation,0.1,787,0.5,0.5131670025103182,12.0,11.0,15.0,31.5,20.0,24.0,63.0,36.0
no_relations,lstm,512,43,investigation,0.25,665,0.5692307692307692,0.5773195176803836,11.0,10.0,12.5,26.5,16.0,21.0,63.0,42.0
no_relations,lstm,512,43,investigation,0.5,401,0.7083333333333334,0.7154870576522052,8.0,8.0,9.5,17.0,11.0,15.0,79.0,60.0
no_relations,lstm,512,43,mount,0.1,151,0.7735849056603774,0.7096537286599338,8.0,13.0,12.5,22.5,-7.0,19.0,79.0,101.0
no_relations,lstm,512,43,mount,0.25,142,0.793426724137931,0.7516998223374938,8.0,11.5,11.75,20.0,-7.0,17.0,79.0,98.5
no_relations,lstm,512,43,mount,0.5,125,0.8205128205128205,0.803340329857843,7.0,11.0,10.0,16.5,-5.0,15.0,95.0,102.0
no_relations,lstm,512,44,attack,0.1,222,0.5442708333333333,0.5495332284441939,12.0,14.0,15.5,33.875,20.0,27.0,79.0,56.0
no_relations,lstm,512,44,attack,0.25,203,0.5749128919860628,0.5861053905062266,12.0,13.0,14.5,31.25,19.0,24.0,79.0,57.0
no_relations,lstm,512,44,attack,0.5,128,0.7067661199095023,0.7103129665429877,9.0,10.0,10.0,17.625,16.0,18.0,79.0,61.0
no_relations,lstm,512,44,investigation,0.1,772,0.5391171328671329,0.5370101615198932,10.0,10.0,13.0,28.625,16.0,21.0,63.0,38.0
no_relations,lstm,512,44,investigation,0.25,678,0.5878676470588236,0.5906873342235947,9.0,9.0,11.5,24.875,14.0,19.0,63.0,42.0
no_relations,lstm,512,44,investigation,0.5,430,0.7125,0.7190325089059186,7.0,8.0,8.5,16.0,10.0,14.0,63.0,59.0
no_relations,lstm,512,44,mount,0.1,149,0.7299270072992701,0.6822115849791137,8.0,16.0,14.0,24.5,-12.0,24.0,79.0,105.0
no_relations,lstm,512,44,mount,0.25,139,0.7460674157303371,0.720055895598016,7.0,15.0,13.5,21.75,-10.0,21.0,79.0,100.0
no_relations,lstm,512,44,mount,0.5,118,0.7916118421052631,0.7822679276232942,7.0,13.0,12.75,18.25,-7.0,19.5,95.0,105.0
no_relations,lstm,896,42,attack,0.1,228,0.5397012578616351,0.5533578108506767,14.0,13.0,16.25,32.75,23.0,30.5,79.0,55.5
no_relations,lstm,896,42,attack,0.25,211,0.5714285714285714,0.5842933528373377,14.0,13.0,15.5,31.25,22.0,29.0,79.0,58.0
no_relations,lstm,896,42,attack,0.5,131,0.6979166666666666,0.7046195539992515,11.0,10.0,11.0,21.25,17.0,21.0,79.0,69.0
no_relations,lstm,896,42,investigation,0.1,765,0.5178571428571429,0.5199849028488777,11.0,11.0,14.0,28.5,16.0,22.0,63.0,38.0
no_relations,lstm,896,42,investigation,0.25,652,0.5659807534807535,0.583696615386509,10.0,10.0,12.0,24.625,14.0,20.0,63.0,45.5
no_relations,lstm,896,42,investigation,0.5,407,0.7125,0.7155440736327721,8.0,8.0,9.5,16.5,10.0,15.0,79.0,61.0
no_relations,lstm,896,42,mount,0.1,151,0.7857142857142857,0.7147483880004217,8.0,13.0,13.5,21.25,-7.0,16.0,79.0,103.0
no_relations,lstm,896,42,mount,0.25,146,0.7905701754385965,0.7434518616077918,8.0,12.5,12.75,20.0,-5.0,15.0,95.0,102.0
no_relations,lstm,896,42,mount,0.5,124,0.8212153143659993,0.8102831382740782,7.0,11.5,10.5,17.5,-2.5,13.0,103.0,107.5
no_relations,lstm,896,43,attack,0.1,227,0.5434782608695652,0.5489768141277461,13.0,14.0,17.5,33.5,23.0,30.0,79.0,55.0
no_relations,lstm,896,43,attack,0.25,207,0.5749128919860628,0.5858844746586572,12.0,14.0,15.5,30.75,23.0,28.0,79.0,58.0
no_relations,lstm,896,43,attack,0.5,129,0.7104072398190046,0.7135726900797412,9.0,10.0,10.5,18.0,17.0,20.0,79.0,68.0
no_relations,lstm,896,43,investigation,0.1,776,0.5,0.5137524655252276,12.5,11.0,15.5,32.0,21.0,26.0,63.0,37.0
no_relations,lstm,896,43,investigation,0.25,651,0.5703125,0.5818326809649784,12.0,10.0,13.0,26.25,17.0,21.0,63.0,44.0
no_relations,lstm,896,43,investigation,0.5,405,0.703125,0.711936654235409,9.0,8.0,9.5,17.5,12.0,15.0,79.0,60.0
no_relations,lstm,896,43,mount,0.1,158,0.7711909490707902,0.7116380283688242,8.0,13.0,13.0,19.5,-4.0,18.5,79.0,99.5
no_relations,lstm,896,43,mount,0.25,150,0.7801598837209303,0.7453729097231958,8.0,12.0,12.25,18.5,-2.5,17.0,87.0,97.0
no_relations,lstm,896,43,mount,0.5,132,0.8070254786672697,0.7955019230804643,8.0,11.0,11.0,17.5,-1.5,15.0,95.0,102.0
no_relations,lstm,896,44,attack,0.1,224,0.5344692211055276,0.5453802971419914,13.0,14.0,15.0,34.125,19.5,26.0,63.0,55.0
no_relations,lstm,896,44,attack,0.25,204,0.5625,0.581666892801282,12.0,13.0,14.0,31.125,18.5,25.5,63.0,56.5
no_relations,lstm,896,44,attack,0.5,124,0.7142857142857143,0.7144369098743817,8.0,8.5,10.25,15.0,16.0,18.5,71.0,57.5
no_relations,lstm,896,44,investigation,0.1,803,0.5138888888888888,0.5229243832836187,11.0,11.0,14.0,31.0,21.0,24.0,63.0,35.0
no_relations,lstm,896,44,investigation,0.25,677,0.5833333333333334,0.5889281711934274,10.0,10.0,12.0,25.0,18.0,20.0,63.0,42.0
no_relations,lstm,896,44,investigation,0.5,430,0.703125,0.7152439188740634,8.0,8.0,9.0,16.0,12.0,14.5,63.0,58.0
no_relations,lstm,896,44,mount,0.1,150,0.7363970588235295,0.6781996031895037,8.5,16.0,14.0,23.875,-8.0,20.5,79.0,102.0
no_relations,lstm,896,44,mount,0.25,141,0.7661141804788214,0.7110408822325701,8.0,15.0,13.5,22.0,-7.0,18.0,95.0,102.0
no_relations,lstm,896,44,mount,0.5,115,0.8125,0.7905072553718827,8.0,14.0,11.5,17.25,-4.0,15.0,95.0,105.0
pose_relations_only,attention,256,42,attack,0.1,226,0.503968253968254,0.516751694176952,17.0,14.0,18.75,38.0,28.0,34.0,95.0,55.5
pose_relations_only,attention,256,42,attack,0.25,202,0.5527777777777778,0.5619145591910638,17.0,14.0,17.5,34.875,26.0,32.5,95.0,59.5
pose_relations_only,attention,256,42,attack,0.5,118,0.6875,0.6966111200476623,12.0,10.0,13.75,22.375,22.0,25.0,95.0,72.0
pose_relations_only,attention,256,42,investigation,0.1,676,0.6020833333333333,0.5831478982334077,8.0,10.0,11.0,23.5,5.0,16.0,47.0,48.0
pose_relations_only,attention,256,42,investigation,0.25,610,0.6433018609742748,0.6326237898851953,8.0,9.0,10.0,19.5,4.0,15.0,47.0,53.0
pose_relations_only,attention,256,42,investigation,0.5,425,0.75,0.7453580953070282,7.0,7.0,7.5,13.5,4.0,11.0,63.0,63.0
pose_relations_only,attention,256,42,mount,0.1,178,0.798484219269103,0.7484685585783564,9.0,8.5,10.5,16.5,10.0,15.0,95.0,89.5
pose_relations_only,attention,256,42,mount,0.25,175,0.8051470588235294,0.7605250914921288,9.0,8.0,10.5,16.25,10.0,15.0,95.0,91.0
pose_relations_only,attention,256,42,mount,0.5,158,0.830046106557377,0.8035789624345006,8.0,7.0,9.5,15.0,9.5,14.0,111.0,101.5
pose_relations_only,attention,256,43,attack,0.1,218,0.52171875,0.5341777462883037,13.0,9.0,15.5,30.5,5.0,22.0,47.0,55.0
pose_relations_only,attention,256,43,attack,0.25,200,0.5443823169666259,0.5658841697676337,12.0,8.0,13.5,28.125,5.5,20.5,63.0,55.0
pose_relations_only,attention,256,43,attack,0.5,119,0.6805555555555556,0.6998321447951672,9.0,7.0,9.0,17.0,5.0,12.0,63.0,58.0
pose_relations_only,attention,256,43,investigation,0.1,775,0.5833333333333334,0.5725183091458127,7.0,10.0,11.0,22.5,9.0,18.0,63.0,39.0
pose_relations_only,attention,256,43,investigation,0.25,687,0.6216216216216216,0.625971312715411,7.0,9.0,10.0,18.5,8.0,16.0,63.0,43.0
pose_relations_only,attention,256,43,investigation,0.5,473,0.7415730337078652,0.7411648149930093,6.0,7.0,7.5,13.0,5.0,10.0,63.0,58.0
pose_relations_only,attention,256,43,mount,0.1,172,0.8188468433858369,0.7536432098522622,7.0,10.0,10.25,15.5,-3.5,15.0,87.0,97.0
pose_relations_only,attention,256,43,mount,0.25,167,0.8235294117647058,0.7731778764930888,7.0,10.0,10.0,15.5,-4.0,15.0,95.0,99.0
pose_relations_only,attention,256,43,mount,0.5,150,0.8370299857210852,0.8171595674512344,7.0,10.0,9.25,15.0,-4.0,13.0,95.0,104.0
pose_relations_only,attention,256,44,attack,0.1,225,0.5041322314049587,0.5207003705404013,15.0,14.0,18.5,37.0,21.0,31.0,79.0,55.0
pose_relations_only,attention,256,44,attack,0.25,201,0.5432098765432098,0.56374731921542,14.0,14.0,16.5,31.0,19.0,28.0,79.0,59.0
pose_relations_only,attention,256,44,attack,0.5,116,0.6915760869565217,0.7007704929157241,11.0,10.0,11.75,19.375,15.5,20.0,79.0,65.5
pose_relations_only,attention,256,44,investigation,0.1,777,0.58125,0.5739314763601908,9.0,10.0,11.5,24.0,11.0,19.0,63.0,39.0
pose_relations_only,attention,256,44,investigation,0.25,700,0.6153846153846154,0.6191939953853611,8.0,9.0,10.5,19.625,9.0,16.0,63.0,43.0
pose_relations_only,attention,256,44,investigation,0.5,468,0.7477272727272728,0.7418043117148447,7.0,7.0,7.5,13.125,6.5,12.0,63.0,56.5
pose_relations_only,attention,256,44,mount,0.1,168,0.8285227272727274,0.7754348122706951,6.0,9.0,9.0,15.0,-4.5,13.0,87.0,98.5
pose_relations_only,attention,256,44,mount,0.25,166,0.8295709335507542,0.7871677427261482,6.5,9.0,9.0,14.875,-4.5,13.0,95.0,99.5
pose_relations_only,attention,256,44,mount,0.5,153,0.8493589743589743,0.8208801890706988,6.0,9.0,8.0,13.5,-4.0,12.0,95.0,102.0
pose_relations_only,attention,512,42,attack,0.1,231,0.5,0.517134325612326,16.0,14.0,18.5,36.75,25.0,33.0,79.0,55.0
pose_relations_only,attention,512,42,attack,0.25,211,0.5357142857142857,0.5551504216024713,15.0,13.0,17.0,32.25,23.0,30.0,79.0,58.0
pose_relations_only,attention,512,42,attack,0.5,121,0.6875,0.690897661000811,12.0,10.0,12.5,21.0,16.0,24.0,79.0,66.0
pose_relations_only,attention,512,42,investigation,0.1,731,0.5900735294117647,0.5797832070694678,8.0,10.0,11.5,23.5,9.0,18.0,63.0,42.0
pose_relations_only,attention,512,42,investigation,0.25,658,0.625,0.6258136322910012,8.0,9.0,10.0,19.0,8.0,16.0,63.0,48.0
pose_relations_only,attention,512,42,investigation,0.5,448,0.75,0.7441148100602675,7.0,7.0,7.5,13.625,5.5,12.0,63.0,63.0
pose_relations_only,attention,512,42,mount,0.1,169,0.8250460405156538,0.7686907106738043,7.0,9.0,9.5,15.0,2.0,14.0,95.0,98.0
pose_relations_only,attention,512,42,mount,0.25,165,0.8275,0.7873828478192629,7.0,9.0,9.5,15.0,1.0,14.0,95.0,99.0
pose_relations_only,attention,512,42,mount,0.5,150,0.8500526215078454,0.8261093275209108,6.5,9.0,8.0,13.5,1.5,13.0,95.0,101.5
pose_relations_only,attention,512,43,attack,0.1,222,0.503968253968254,0.5157202278645642,17.5,14.0,19.5,39.25,30.0,34.0,95.0,56.0
pose_relations_only,attention,512,43,attack,0.25,199,0.5446428571428571,0.5605053787571198,17.0,14.0,18.0,33.75,28.0,33.0,95.0,61.0
pose_relations_only,attention,512,43,attack,0.5,114,0.6989583333333333,0.6996841958121566,14.0,10.5,13.5,20.875,21.0,24.0,111.0,77.0
pose_relations_only,attention,512,43,investigation,0.1,656,0.6096667531120332,0.5898783664454099,8.0,10.0,10.5,21.125,1.0,14.0,47.0,51.5
pose_relations_only,attention,512,43,investigation,0.25,590,0.65625,0.6396968220310889,8.0,9.0,10.0,18.5,1.0,13.5,47.0,56.0
pose_relations_only,attention,512,43,investigation,0.5,419,0.75,0.7495133426464317,7.0,7.0,7.5,13.0,0.0,11.0,63.0,63.0
pose_relations_only,attention,512,43,mount,0.1,176,0.7916666666666666,0.7489839100512893,9.0,9.0,11.0,17.125,9.0,16.0,95.0,90.5
pose_relations_only,attention,512,43,mount,0.25,174,0.7931547619047619,0.7581397821217288,9.0,9.0,10.75,16.5,9.0,16.0,95.0,93.0
pose_relations_only,attention,512,43,mount,0.5,157,0.823943661971831,0.8006352443294716,8.0,9.0,10.5,15.0,9.0,15.0,111.0,100.0
pose_relations_only,attention,512,44,attack,0.1,227,0.5277777777777778,0.537322062489237,14.0,14.0,16.5,36.75,20.0,27.0,79.0,55.0
pose_relations_only,attention,512,44,attack,0.25,207,0.5625,0.5733436459585538,13.0,13.0,15.5,32.0,19.0,26.0,79.0,59.0
pose_relations_only,attention,512,44,attack,0.5,121,0.7083333333333334,0.7106916769512567,11.0,10.0,11.5,17.5,14.0,20.0,79.0,68.0
pose_relations_only,attention,512,44,investigation,0.1,746,0.5892565359477124,0.5774477965946861,8.0,10.0,11.0,23.5,12.0,19.0,63.0,40.0
pose_relations_only,attention,512,44,investigation,0.25,670,0.625,0.6245142029190913,8.0,9.0,10.0,19.0,9.0,16.0,63.0,44.0
pose_relations_only,attention,512,44,investigation,0.5,457,0.7435897435897436,0.7403057823513456,7.0,7.0,7.5,13.5,7.0,12.0,63.0,57.0
pose_relations_only,attention,512,44,mount,0.1,165,0.7857142857142857,0.7312416631395244,7.0,10.0,11.0,18.5,-9.0,16.0,79.0,99.0
pose_relations_only,attention,512,44,mount,0.25,160,0.7969961240310077,0.7559417488544382,8.0,10.0,10.0,17.5,-7.0,16.0,79.0,98.5
pose_relations_only,attention,512,44,mount,0.5,144,0.8301470588235293,0.7985238162691459,7.0,9.0,9.5,15.5,-7.0,14.5,95.0,100.5
pose_relations_only,attention,896,42,attack,0.1,228,0.5275607638888888,0.5344856901177992,17.5,14.0,18.0,36.625,27.5,33.0,95.0,56.0
pose_relations_only,attention,896,42,attack,0.25,208,0.558366935483871,0.5703740600155143,17.0,13.0,17.0,34.0,25.0,31.0,95.0,59.5
pose_relations_only,attention,896,42,attack,0.5,125,0.6875,0.702323532082146,12.0,10.0,12.5,20.5,21.0,23.0,95.0,71.0
pose_relations_only,attention,896,42,investigation,0.1,671,0.5961538461538461,0.5882454107176941,8.0,10.0,10.5,21.0,3.0,15.0,47.0,49.0
pose_relations_only,attention,896,42,investigation,0.25,606,0.6394444444444445,0.635903897242703,8.0,9.0,10.0,18.5,2.0,14.5,47.0,54.0
pose_relations_only,attention,896,42,investigation,0.5,437,0.7410714285714286,0.7350749790659362,7.0,7.0,7.5,14.5,1.0,12.0,63.0,63.0
pose_relations_only,attention,896,42,mount,0.1,179,0.8,0.7428706575420575,10.0,10.0,11.5,16.5,11.0,16.0,95.0,89.0
pose_relations_only,attention,896,42,mount,0.25,175,0.8125,0.7583917439520617,10.0,9.0,11.0,15.75,11.0,15.0,95.0,91.0
pose_relations_only,attention,896,42,mount,0.5,157,0.828125,0.8045184858459844,9.0,9.0,10.5,15.0,10.0,15.0,111.0,100.0
pose_relations_only,attention,896,43,attack,0.1,227,0.5265151515151515,0.5167694432723482,16.0,13.0,19.0,36.75,22.0,31.0,79.0,56.0
pose_relations_only,attention,896,43,attack,0.25,202,0.55,0.5623063803217551,16.0,12.0,17.25,31.375,21.0,28.0,79.0,59.5
pose_relations_only,attention,896,43,attack,0.5,125,0.65,0.681546971544678,13.0,9.0,13.0,22.0,18.0,24.0,79.0,65.0
pose_relations_only,attention,896,43,investigation,0.1,745,0.5843373493975904,0.5757261569047143,8.0,10.0,10.5,23.5,9.0,17.0,47.0,41.0
pose_relations_only,attention,896,43,investigation,0.25,666,0.625,0.6238719666272272,8.0,9.0,10.0,20.0,8.0,16.0,47.0,47.0
pose_relations_only,attention,896,43,investigation,0.5,460,0.7368055555555556,0.7346194582903708,7.0,7.0,7.75,14.0,5.0,11.0,63.0,59.0
pose_relations_only,attention,896,43,mount,0.1,172,0.8270833333333334,0.7662445078149579,7.0,9.0,9.5,16.125,5.0,14.0,95.0,95.5
pose_relations_only,attention,896,43,mount,0.25,168,0.8288352272727273,0.7812533143883139,7.0,9.0,9.25,15.5,5.0,14.0,95.0,98.0
pose_relations_only,attention,896,43,mount,0.5,153,0.8461538461538461,0.8214564197939095,7.0,8.0,8.0,14.0,5.0,12.0,95.0,102.0
pose_relations_only,attention,896,44,attack,0.1,230,0.5349025974025974,0.5351910189189275,15.0,15.0,16.75,35.75,23.0,28.0,79.0,55.5
pose_relations_only,attention,896,44,attack,0.25,210,0.5625,0.5728406194405498,14.0,14.0,16.0,33.0,21.0,26.0,79.0,59.5
pose_relations_only,attention,896,44,attack,0.5,128,0.6858552631578947,0.6962537446897656,11.0,12.0,11.5,21.0,18.5,22.0,79.0,68.5
pose_relations_only,attention,896,44,investigation,0.1,732,0.5912762279446828,0.5792439918955238,8.5,10.0,11.0,23.625,10.0,18.0,63.0,41.0
pose_relations_only,attention,896,44,investigation,0.25,652,0.625,0.6293790436748607,8.0,9.0,10.0,19.0,9.0,16.0,63.0,44.5
pose_relations_only,attention,896,44,investigation,0.5,451,0.75,0.74391785753255,7.0,7.0,7.5,13.25,6.0,11.0,63.0,58.0
pose_relations_only,attention,896,44,mount,0.1,161,0.7894736842105263,0.7207425085298101,8.0,11.0,11.5,21.5,-11.0,17.0,79.0,101.0
pose_relations_only,attention,896,44,mount,0.25,157,0.7951807228915663,0.7423673551657526,8.0,10.0,11.5,20.5,-9.0,17.0,79.0,100.0
pose_relations_only,attention,896,44,mount,0.5,134,0.8443844291301918,0.8008604885896737,7.0,10.0,9.5,16.375,-7.0,14.0,87.0,100.5
pose_relations_only,lstm,256,42,attack,0.1,222,0.503968253968254,0.5171107581809443,16.0,14.0,19.75,38.875,25.5,33.0,79.0,55.5
pose_relations_only,lstm,256,42,attack,0.25,205,0.53125,0.5494359804752748,16.0,13.0,18.0,34.5,24.0,33.0,79.0,59.0
pose_relations_only,lstm,256,42,attack,0.5,116,0.6852134146341464,0.6905860247313479,12.0,8.0,12.5,21.25,19.0,23.0,87.0,67.0
pose_relations_only,lstm,256,42,investigation,0.1,701,0.5714285714285714,0.5641868435007368,8.0,11.0,11.5,23.5,5.0,17.0,47.0,46.0
pose_relations_only,lstm,256,42,investigation,0.25,626,0.613519212746017,0.6165891952838003,8.0,9.0,10.5,20.375,5.0,16.0,63.0,51.5
pose_relations_only,lstm,256,42,investigation,0.5,420,0.7401046986721145,0.7387898607544481,7.0,7.5,8.0,14.0,4.0,12.0,63.0,63.0
pose_relations_only,lstm,256,42,mount,0.1,169,0.8023255813953488,0.7407734793521471,8.0,11.0,12.0,18.0,2.0,15.0,95.0,98.0
pose_relations_only,lstm,256,42,mount,0.25,165,0.8125,0.7588046117998303,8.0,11.0,12.0,17.0,1.0,14.0,95.0,99.0
pose_relations_only,lstm,256,42,mount,0.5,147,0.825,0.8024938217988958,8.0,11.0,11.0,16.0,2.0,13.0,95.0,105.0
pose_relations_only,lstm,256,43,attack,0.1,226,0.5552419354838709,0.5605741947215946,12.0,9.5,15.5,29.0,12.0,22.5,63.0,55.5
pose_relations_only,lstm,256,43,attack,0.25,207,0.580952380952381,0.595935311650662,11.0,8.0,14.0,25.25,12.0,20.0,63.0,58.0
pose_relations_only,lstm,256,43,attack,0.5,131,0.7272727272727273,0.720139690100388,9.0,6.0,9.0,17.25,10.0,15.0,79.0,64.0
pose_relations_only,lstm,256,43,investigation,0.1,686,0.597872340425532,0.5920180330871112,8.0,10.0,10.5,21.875,3.0,15.0,47.0,48.0
pose_relations_only,lstm,256,43,investigation,0.25,616,0.6464460784313726,0.6406281844872248,7.0,9.0,9.5,18.0,2.0,14.0,63.0,52.0
pose_relations_only,lstm,256,43,investigation,0.5,436,0.7581860706860707,0.7494602577477255,5.0,7.0,7.0,12.0,0.0,11.0,63.0,62.0
pose_relations_only,lstm,256,43,mount,0.1,172,0.8074127906976745,0.7454076894771949,8.0,9.0,11.5,16.125,2.0,14.0,95.0,95.5
pose_relations_only,lstm,256,43,mount,0.25,167,0.8205128205128205,0.7641549234591746,8.0,9.0,11.5,15.75,2.0,13.0,95.0,98.0
pose_relations_only,lstm,256,43,mount,0.5,148,0.8370299857210852,0.8112175111305714,7.0,9.0,10.25,15.0,2.5,12.0,111.0,107.5
pose_relations_only,lstm,256,44,attack,0.1,228,0.5030120481927711,0.5301820503992984,13.0,11.5,17.0,31.625,12.0,24.5,63.0,54.0
pose_relations_only,lstm,256,44,attack,0.25,206,0.5389269866881807,0.5655249525162244,12.0,9.0,14.5,28.75,11.0,21.5,63.0,55.5
pose_relations_only,lstm,256,44,attack,0.5,118,0.6972222222222222,0.7098850708261748,8.5,7.0,9.75,19.875,10.5,14.0,79.0,62.5
pose_relations_only,lstm,256,44,investigation,0.1,758,0.5625,0.5654353531314711,8.0,10.0,11.5,23.5,8.0,17.0,47.0,39.5
pose_relations_only,lstm,256,44,investigation,0.25,669,0.6153846153846154,0.6187825855074619,8.0,9.0,10.0,19.5,7.0,15.0,63.0,44.0
pose_relations_only,lstm,256,44,investigation,0.5,456,0.7435897435897436,0.7347972612070806,6.0,7.0,7.5,13.5,4.5,11.0,63.0,58.5
pose_relations_only,lstm,256,44,mount,0.1,160,0.7619047619047619,0.7131369909036338,7.0,15.0,12.5,21.5,-11.0,16.0,79.0,101.0
pose_relations_only,lstm,256,44,mount,0.25,153,0.7777777777777778,0.7428154845329139,7.0,15.0,12.5,20.5,-11.0,16.0,79.0,102.0
pose_relations_only,lstm,256,44,mount,0.5,138,0.8101398601398602,0.7812322333367675,7.0,14.5,11.5,17.0,-9.5,15.0,95.0,105.0
pose_relations_only,lstm,512,42,attack,0.1,223,0.5161290322580645,0.5243444541895846,16.0,14.0,18.0,38.0,27.0,32.0,95.0,55.0
pose_relations_only,lstm,512,42,attack,0.25,206,0.5416666666666666,0.5566210493377631,16.0,13.0,17.0,33.875,24.5,31.0,79.0,59.0
pose_relations_only,lstm,512,42,attack,0.5,121,0.6829268292682927,0.6878917430517655,12.0,10.0,13.5,20.5,18.0,24.0,95.0,70.0
pose_relations_only,lstm,512,42,investigation,0.1,716,0.5689001264222503,0.5629345662800975,8.5,10.0,11.5,23.5,6.0,17.5,47.0,45.0
pose_relations_only,lstm,512,42,investigation,0.25,639,0.6136363636363636,0.6154433741455556,8.0,9.0,10.5,20.75,5.0,16.0,63.0,51.0
pose_relations_only,lstm,512,42,investigation,0.5,425,0.7439024390243902,0.7411482919709667,7.0,7.0,8.0,14.5,4.0,13.0,79.0,66.0
pose_relations_only,lstm,512,42,mount,0.1,171,0.7845303867403315,0.7352212610625611,8.0,12.0,12.5,17.5,1.0,15.0,95.0,96.0
pose_relations_only,lstm,512,42,mount,0.25,167,0.7894736842105263,0.7482473261865576,8.0,12.0,12.0,17.25,0.0,14.0,95.0,98.0
pose_relations_only,lstm,512,42,mount,0.5,147,0.8137254901960784,0.7970721097804024,8.0,11.0,11.5,16.25,-1.0,14.0,95.0,110.0
pose_relations_only,lstm,512,43,attack,0.1,226,0.5290178571428572,0.5442517083583719,13.0,11.0,16.25,30.5,14.0,25.0,63.0,55.5
