track,head,capacity,seed,model_name,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,2864,2899,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,2901,2910,10,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,2963,2984,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,2986,3058,73,1,67,0.9178082191780822,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3060,3083,24,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3165,3192,28,1,25,0.8928571428571429,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3194,3268,75,1,69,0.92,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3326,3351,26,1,26,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3353,3407,55,1,16,0.2909090909090909,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3409,3442,34,1,15,0.4411764705882353,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3541,3601,61,1,61,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3603,3615,13,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3617,3646,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,3648,3686,39,1,32,0.8205128205128205,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,3688,3689,2,1,2,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,4129,4158,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,4160,4170,11,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,4172,4319,148,1,148,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5021,5056,36,1,16,0.4444444444444444,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,5058,5108,51,1,46,0.9019607843137255,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5110,5111,2,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5191,5206,16,1,9,0.5625,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,5208,5278,71,1,71,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5280,5301,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5351,5373,23,1,9,0.391304347826087,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,5375,5435,61,1,61,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5437,5461,25,1,22,0.88,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5583,5609,27,1,26,0.9629629629629629,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,5611,5629,19,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,5631,5633,3,1,1,0.3333333333333333,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,6134,6176,43,1,42,0.9767441860465116,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,mount,6178,6213,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-256,attention,256,44,yolo_sppf_full_attention256_seed44,investigation,6330,6343,14,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5,78,74,1,74,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,102,857,756,1,756,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,878,883,6,1,6,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,960,1333,374,1,374,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,1420,1528,109,1,105,0.963302752293578,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,1530,1618,89,1,80,0.898876404494382,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,1620,1640,21,1,21,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,1714,2189,476,2,428,0.8991596638655462,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,2191,2218,28,1,27,0.9642857142857143,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2220,2250,31,1,27,0.8709677419354839,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2286,2319,34,1,34,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,2321,2352,32,1,31,0.96875,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2354,2380,27,1,27,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,2382,2416,35,1,32,0.9142857142857143,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2418,2462,45,1,45,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,2464,2508,45,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2510,2545,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2573,2588,16,1,16,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2748,2862,115,1,96,0.8347826086956521,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,2864,2899,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2901,2910,10,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,2963,2984,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,2986,3058,73,1,67,0.9178082191780822,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,3060,3083,24,1,12,0.5,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,3165,3192,28,1,25,0.8928571428571429,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,3194,3268,75,1,69,0.92,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,3326,3351,26,1,26,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,3353,3407,55,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,3409,3442,34,1,15,0.4411764705882353,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,3541,3601,61,2,45,0.7377049180327869,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,3603,3615,13,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,3617,3646,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,3648,3686,39,1,32,0.8205128205128205,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,3688,3689,2,1,2,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,4129,4158,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,4160,4170,11,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,4172,4319,148,1,148,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5021,5056,36,1,32,0.8888888888888888,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,5058,5108,51,1,46,0.9019607843137255,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5110,5111,2,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5191,5206,16,1,16,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,5208,5278,71,1,63,0.8873239436619719,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5280,5301,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5351,5373,23,1,9,0.391304347826087,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,5375,5435,61,1,49,0.8032786885245902,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5437,5461,25,1,25,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5583,5609,27,1,26,0.9629629629629629,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,5611,5629,19,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,5631,5633,3,1,1,0.3333333333333333,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,6134,6176,43,1,42,0.9767441860465116,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,mount,6178,6213,36,1,30,0.8333333333333334,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,42,yolo_sppf_full_attention512_seed42,investigation,6330,6343,14,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5,78,74,1,74,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,102,857,756,1,756,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,878,883,6,1,6,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,960,1333,374,1,374,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,1420,1528,109,1,105,0.963302752293578,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,1530,1618,89,1,80,0.898876404494382,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,1620,1640,21,1,21,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,1714,2189,476,2,428,0.8991596638655462,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,2191,2218,28,1,27,0.9642857142857143,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2220,2250,31,1,27,0.8709677419354839,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2286,2319,34,1,34,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,2321,2352,32,1,31,0.96875,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2354,2380,27,1,27,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,2382,2416,35,1,32,0.9142857142857143,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2418,2462,45,1,45,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,2464,2508,45,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2510,2545,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2573,2588,16,1,16,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2748,2862,115,1,96,0.8347826086956521,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,2864,2899,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2901,2910,10,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,2963,2984,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,2986,3058,73,1,67,0.9178082191780822,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,3060,3083,24,1,12,0.5,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,3165,3192,28,1,25,0.8928571428571429,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,3194,3268,75,1,69,0.92,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,3326,3351,26,1,26,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,3353,3407,55,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,3409,3442,34,1,31,0.9117647058823529,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,3541,3601,61,1,61,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,3603,3615,13,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,3617,3646,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,3648,3686,39,1,32,0.8205128205128205,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,3688,3689,2,1,2,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,4129,4158,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,4160,4170,11,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,4172,4319,148,1,148,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5021,5056,36,1,32,0.8888888888888888,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,5058,5108,51,1,46,0.9019607843137255,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5110,5111,2,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5191,5206,16,1,16,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,5208,5278,71,1,63,0.8873239436619719,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5280,5301,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5351,5373,23,1,9,0.391304347826087,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,5375,5435,61,1,49,0.8032786885245902,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5437,5461,25,1,25,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5583,5609,27,1,26,0.9629629629629629,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,5611,5629,19,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,5631,5633,3,1,1,0.3333333333333333,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,6134,6176,43,1,42,0.9767441860465116,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,mount,6178,6213,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,43,yolo_sppf_full_attention512_seed43,investigation,6330,6343,14,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5,78,74,1,74,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,102,857,756,1,756,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,878,883,6,1,6,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,960,1333,374,1,374,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,1420,1528,109,1,105,0.963302752293578,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,1530,1618,89,1,80,0.898876404494382,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,1620,1640,21,1,21,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,1714,2189,476,2,428,0.8991596638655462,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,2191,2218,28,1,27,0.9642857142857143,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2220,2250,31,1,27,0.8709677419354839,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2286,2319,34,1,34,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,2321,2352,32,1,31,0.96875,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2354,2380,27,1,27,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,2382,2416,35,1,32,0.9142857142857143,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2418,2462,45,1,45,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,2464,2508,45,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2510,2545,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2573,2588,16,1,16,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2748,2862,115,1,96,0.8347826086956521,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,2864,2899,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2901,2910,10,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,2963,2984,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,2986,3058,73,1,67,0.9178082191780822,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,3060,3083,24,1,12,0.5,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,3165,3192,28,1,25,0.8928571428571429,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,3194,3268,75,1,69,0.92,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,3326,3351,26,1,26,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,3353,3407,55,1,32,0.5818181818181818,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,3409,3442,34,1,31,0.9117647058823529,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,3541,3601,61,1,61,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,3603,3615,13,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,3617,3646,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,3648,3686,39,1,32,0.8205128205128205,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,3688,3689,2,1,2,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,4129,4158,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,4160,4170,11,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,4172,4319,148,1,148,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5021,5056,36,1,16,0.4444444444444444,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,5058,5108,51,1,46,0.9019607843137255,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5110,5111,2,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5191,5206,16,1,9,0.5625,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,5208,5278,71,1,71,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5280,5301,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5351,5373,23,1,9,0.391304347826087,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,5375,5435,61,1,49,0.8032786885245902,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5437,5461,25,1,25,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5583,5609,27,1,26,0.9629629629629629,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,5611,5629,19,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,5631,5633,3,1,1,0.3333333333333333,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,6134,6176,43,1,42,0.9767441860465116,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,mount,6178,6213,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Attention-512,attention,512,44,yolo_sppf_full_attention512_seed44,investigation,6330,6343,14,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Attention-896,attention,896,42,yolo_sppf_full_attention896_seed42,investigation,5,78,74,1,74,1.0,test_1,Mouse163_20161018_18-22-45
Attention-896,attention,896,42,yolo_sppf_full_attention896_seed42,investigation,102,857,756,1,756,1.0,test_1,Mouse163_20161018_18-22-45
Attention-896,attention,896,42,yolo_sppf_full_attention896_seed42,investigation,878,883,6,1,6,1.0,test_1,Mouse163_20161018_18-22-45
