model_name,head,capacity,seed,track,split,video_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,levenshtein_distance,normalized_edit_similarity,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse156_20151012_20-16-37,123,72,0.5853658536585366,53,0.5691056910569106,2,71,71,122,1.0,0.5819672131147541,0.7357512953367876
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse156_20151012_20-16-37,123,72,0.5853658536585366,53,0.5691056910569106,3,67,70,121,0.9571428571428572,0.5537190082644629,0.7015706806282722
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse156_20151012_20-16-37,123,72,0.5853658536585366,53,0.5691056910569106,4,60,69,120,0.8695652173913043,0.5,0.634920634920635
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,1,76,76,123,1.0,0.6178861788617886,0.7638190954773869
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,2,72,75,122,0.96,0.5901639344262295,0.7309644670050761
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,3,65,74,121,0.8783783783783784,0.5371900826446281,0.6666666666666667
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,4,54,73,120,0.7397260273972602,0.45,0.5595854922279792
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,86,0.6991869918699187,53,0.5691056910569106,1,78,86,123,0.9069767441860465,0.6341463414634146,0.7464114832535884
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,86,0.6991869918699187,53,0.5691056910569106,2,73,85,122,0.8588235294117647,0.5983606557377049,0.7053140096618358
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,86,0.6991869918699187,53,0.5691056910569106,3,63,84,121,0.75,0.5206611570247934,0.6146341463414634
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,86,0.6991869918699187,53,0.5691056910569106,4,52,83,120,0.6265060240963856,0.43333333333333335,0.5123152709359606
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,75,0.6097560975609756,55,0.5528455284552846,1,73,75,123,0.9733333333333334,0.5934959349593496,0.7373737373737373
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,75,0.6097560975609756,55,0.5528455284552846,2,70,74,122,0.9459459459459459,0.5737704918032787,0.7142857142857142
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,75,0.6097560975609756,55,0.5528455284552846,3,65,73,121,0.8904109589041096,0.5371900826446281,0.6701030927835051
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,75,0.6097560975609756,55,0.5528455284552846,4,58,72,120,0.8055555555555556,0.48333333333333334,0.6041666666666667
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,51,0.5853658536585367,1,77,79,123,0.9746835443037974,0.6260162601626016,0.7623762376237624
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,51,0.5853658536585367,2,74,78,122,0.9487179487179487,0.6065573770491803,0.74
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,51,0.5853658536585367,3,66,77,121,0.8571428571428571,0.5454545454545454,0.6666666666666665
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,51,0.5853658536585367,4,56,76,120,0.7368421052631579,0.4666666666666667,0.5714285714285714
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,50,0.5934959349593496,1,79,79,123,1.0,0.6422764227642277,0.7821782178217822
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,50,0.5934959349593496,2,77,78,122,0.9871794871794872,0.6311475409836066,0.77
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,50,0.5934959349593496,3,74,77,121,0.961038961038961,0.6115702479338843,0.7474747474747475
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,79,0.6422764227642277,50,0.5934959349593496,4,66,76,120,0.868421052631579,0.55,0.673469387755102
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,1,74,76,123,0.9736842105263158,0.6016260162601627,0.7437185929648242
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,2,71,75,122,0.9466666666666667,0.5819672131147541,0.7208121827411167
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,3,66,74,121,0.8918918918918919,0.5454545454545454,0.676923076923077
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,52,0.5772357723577235,4,60,73,120,0.821917808219178,0.5,0.6217616580310881
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,73,0.5934959349593496,54,0.5609756097560976,1,73,73,123,1.0,0.5934959349593496,0.7448979591836735
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,73,0.5934959349593496,54,0.5609756097560976,2,72,72,122,1.0,0.5901639344262295,0.7422680412371134
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,73,0.5934959349593496,54,0.5609756097560976,3,65,71,121,0.9154929577464789,0.5371900826446281,0.6770833333333334
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151012_20-16-37,123,73,0.5934959349593496,54,0.5609756097560976,4,53,70,120,0.7571428571428571,0.44166666666666665,0.5578947368421052
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,50,0.5934959349593496,1,77,77,123,1.0,0.6260162601626016,0.77
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,50,0.5934959349593496,2,75,76,122,0.9868421052631579,0.6147540983606558,0.7575757575757576
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,50,0.5934959349593496,3,69,75,121,0.92,0.5702479338842975,0.7040816326530611
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,50,0.5934959349593496,4,62,74,120,0.8378378378378378,0.5166666666666667,0.6391752577319588
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,51,0.5853658536585367,1,76,77,123,0.987012987012987,0.6178861788617886,0.7599999999999999
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,51,0.5853658536585367,2,74,76,122,0.9736842105263158,0.6065573770491803,0.7474747474747474
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,51,0.5853658536585367,3,69,75,121,0.92,0.5702479338842975,0.7040816326530611
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,77,0.6260162601626016,51,0.5853658536585367,4,59,74,120,0.7972972972972973,0.49166666666666664,0.6082474226804123
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,50,0.5934959349593496,1,76,76,123,1.0,0.6178861788617886,0.7638190954773869
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,50,0.5934959349593496,2,73,75,122,0.9733333333333334,0.5983606557377049,0.7411167512690356
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,50,0.5934959349593496,3,64,74,121,0.8648648648648649,0.5289256198347108,0.6564102564102564
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151012_20-16-37,123,76,0.6178861788617886,50,0.5934959349593496,4,56,73,120,0.7671232876712328,0.4666666666666667,0.5803108808290155
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,25,0.41860465116279066,1,18,21,43,0.8571428571428571,0.4186046511627907,0.5625000000000001
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,25,0.41860465116279066,2,14,20,42,0.7,0.3333333333333333,0.45161290322580644
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,25,0.41860465116279066,3,10,19,41,0.5263157894736842,0.24390243902439024,0.3333333333333333
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,25,0.41860465116279066,4,7,18,40,0.3888888888888889,0.175,0.24137931034482757
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,1,18,20,43,0.9,0.4186046511627907,0.5714285714285715
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,2,15,19,42,0.7894736842105263,0.35714285714285715,0.4918032786885246
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,3,12,18,41,0.6666666666666666,0.2926829268292683,0.4067796610169492
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,4,9,17,40,0.5294117647058824,0.225,0.31578947368421056
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,22,0.4883720930232558,1,21,25,43,0.84,0.4883720930232558,0.6176470588235294
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,22,0.4883720930232558,2,16,24,42,0.6666666666666666,0.38095238095238093,0.4848484848484849
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,22,0.4883720930232558,3,12,23,41,0.5217391304347826,0.2926829268292683,0.375
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,22,0.4883720930232558,4,9,22,40,0.4090909090909091,0.225,0.2903225806451613
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse156_20151124_21-53-46,43,19,0.4418604651162791,26,0.39534883720930236,1,17,19,43,0.8947368421052632,0.3953488372093023,0.5483870967741935
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse156_20151124_21-53-46,43,19,0.4418604651162791,26,0.39534883720930236,2,14,18,42,0.7777777777777778,0.3333333333333333,0.4666666666666666
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse156_20151124_21-53-46,43,19,0.4418604651162791,26,0.39534883720930236,3,11,17,41,0.6470588235294118,0.2682926829268293,0.3793103448275862
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse156_20151124_21-53-46,43,19,0.4418604651162791,26,0.39534883720930236,4,9,16,40,0.5625,0.225,0.3214285714285714
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,21,0.5116279069767442,1,22,24,43,0.9166666666666666,0.5116279069767442,0.6567164179104478
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,21,0.5116279069767442,2,19,23,42,0.8260869565217391,0.4523809523809524,0.5846153846153845
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,21,0.5116279069767442,3,16,22,41,0.7272727272727273,0.3902439024390244,0.5079365079365079
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,21,0.5116279069767442,4,13,21,40,0.6190476190476191,0.325,0.42622950819672134
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,22,0.4883720930232558,1,21,24,43,0.875,0.4883720930232558,0.6268656716417911
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,22,0.4883720930232558,2,17,23,42,0.7391304347826086,0.40476190476190477,0.523076923076923
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,22,0.4883720930232558,3,13,22,41,0.5909090909090909,0.3170731707317073,0.41269841269841273
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,22,0.4883720930232558,4,9,21,40,0.42857142857142855,0.225,0.2950819672131147
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,27,0.37209302325581395,1,16,21,43,0.7619047619047619,0.37209302325581395,0.5
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,27,0.37209302325581395,2,10,20,42,0.5,0.23809523809523808,0.3225806451612903
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,27,0.37209302325581395,3,6,19,41,0.3157894736842105,0.14634146341463414,0.19999999999999998
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse156_20151124_21-53-46,43,21,0.4883720930232558,27,0.37209302325581395,4,3,18,40,0.16666666666666666,0.075,0.10344827586206896
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,20,0.5348837209302326,1,23,24,43,0.9583333333333334,0.5348837209302325,0.6865671641791045
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,20,0.5348837209302326,2,21,23,42,0.9130434782608695,0.5,0.6461538461538461
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,20,0.5348837209302326,3,19,22,41,0.8636363636363636,0.4634146341463415,0.6031746031746033
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,20,0.5348837209302326,4,16,21,40,0.7619047619047619,0.4,0.5245901639344264
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,23,0.4651162790697675,1,20,22,43,0.9090909090909091,0.46511627906976744,0.6153846153846153
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,23,0.4651162790697675,2,17,21,42,0.8095238095238095,0.40476190476190477,0.5396825396825397
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,23,0.4651162790697675,3,14,20,41,0.7,0.34146341463414637,0.4590163934426229
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,23,0.4651162790697675,4,11,19,40,0.5789473684210527,0.275,0.37288135593220345
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,25,0.41860465116279066,1,18,22,43,0.8181818181818182,0.4186046511627907,0.5538461538461539
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,25,0.41860465116279066,2,13,21,42,0.6190476190476191,0.30952380952380953,0.41269841269841273
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,25,0.41860465116279066,3,8,20,41,0.4,0.1951219512195122,0.26229508196721313
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,25,0.41860465116279066,4,5,19,40,0.2631578947368421,0.125,0.1694915254237288
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,23,0.4651162790697675,1,20,24,43,0.8333333333333334,0.46511627906976744,0.5970149253731343
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,23,0.4651162790697675,2,15,23,42,0.6521739130434783,0.35714285714285715,0.4615384615384615
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,23,0.4651162790697675,3,11,22,41,0.5,0.2682926829268293,0.34920634920634924
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,24,0.5581395348837209,23,0.4651162790697675,4,8,21,40,0.38095238095238093,0.2,0.2622950819672132
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,26,0.39534883720930236,1,17,22,43,0.7727272727272727,0.3953488372093023,0.523076923076923
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,26,0.39534883720930236,2,11,21,42,0.5238095238095238,0.2619047619047619,0.3492063492063492
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,26,0.39534883720930236,3,6,20,41,0.3,0.14634146341463414,0.19672131147540983
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,26,0.39534883720930236,4,3,19,40,0.15789473684210525,0.075,0.10169491525423728
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,1,18,20,43,0.9,0.4186046511627907,0.5714285714285715
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,2,15,19,42,0.7894736842105263,0.35714285714285715,0.4918032786885246
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,3,12,18,41,0.6666666666666666,0.2926829268292683,0.4067796610169492
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,25,0.41860465116279066,4,9,17,40,0.5294117647058824,0.225,0.31578947368421056
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,26,0.39534883720930236,1,17,20,43,0.85,0.3953488372093023,0.5396825396825397
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,26,0.39534883720930236,2,13,19,42,0.6842105263157895,0.30952380952380953,0.42622950819672134
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,26,0.39534883720930236,3,9,18,41,0.5,0.21951219512195122,0.3050847457627119
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,20,0.46511627906976744,26,0.39534883720930236,4,6,17,40,0.35294117647058826,0.15,0.21052631578947367
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,21,0.5116279069767442,1,22,25,43,0.88,0.5116279069767442,0.6470588235294118
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,21,0.5116279069767442,2,18,24,42,0.75,0.42857142857142855,0.5454545454545454
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,21,0.5116279069767442,3,14,23,41,0.6086956521739131,0.34146341463414637,0.4375
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse156_20151124_21-53-46,43,25,0.5813953488372093,21,0.5116279069767442,4,11,22,40,0.5,0.275,0.3548387096774194
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,22,0.4883720930232558,1,21,22,43,0.9545454545454546,0.4883720930232558,0.6461538461538462
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,22,0.4883720930232558,2,19,21,42,0.9047619047619048,0.4523809523809524,0.6031746031746031
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,22,0.4883720930232558,3,17,20,41,0.85,0.4146341463414634,0.5573770491803278
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,22,0.5116279069767442,22,0.4883720930232558,4,15,19,40,0.7894736842105263,0.375,0.5084745762711864
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,18,0.4186046511627907,26,0.39534883720930236,1,17,18,43,0.9444444444444444,0.3953488372093023,0.5573770491803278
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,18,0.4186046511627907,26,0.39534883720930236,2,15,17,42,0.8823529411764706,0.35714285714285715,0.5084745762711864
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,18,0.4186046511627907,26,0.39534883720930236,3,13,16,41,0.8125,0.3170731707317073,0.45614035087719296
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,18,0.4186046511627907,26,0.39534883720930236,4,11,15,40,0.7333333333333333,0.275,0.4
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,23,0.5348837209302325,20,0.5348837209302326,1,23,23,43,1.0,0.5348837209302325,0.6969696969696969
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,23,0.5348837209302325,20,0.5348837209302326,2,22,22,42,1.0,0.5238095238095238,0.6875000000000001
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,23,0.5348837209302325,20,0.5348837209302326,3,21,21,41,1.0,0.5121951219512195,0.6774193548387097
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse156_20151124_21-53-46,43,23,0.5348837209302325,20,0.5348837209302326,4,20,20,40,1.0,0.5,0.6666666666666666
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,1,26,27,49,0.9629629629629629,0.5306122448979592,0.6842105263157895
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,2,22,26,48,0.8461538461538461,0.4583333333333333,0.5945945945945945
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,3,19,25,47,0.76,0.40425531914893614,0.5277777777777778
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,4,18,24,46,0.75,0.391304347826087,0.5142857142857143
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse158_20151129_21-12-54,49,24,0.4897959183673469,27,0.44897959183673475,1,23,24,49,0.9583333333333334,0.46938775510204084,0.6301369863013699
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse158_20151129_21-12-54,49,24,0.4897959183673469,27,0.44897959183673475,2,21,23,48,0.9130434782608695,0.4375,0.5915492957746479
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse158_20151129_21-12-54,49,24,0.4897959183673469,27,0.44897959183673475,3,18,22,47,0.8181818181818182,0.3829787234042553,0.5217391304347826
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse158_20151129_21-12-54,49,24,0.4897959183673469,27,0.44897959183673475,4,15,21,46,0.7142857142857143,0.32608695652173914,0.4477611940298507
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,1,26,27,49,0.9629629629629629,0.5306122448979592,0.6842105263157895
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,2,22,26,48,0.8461538461538461,0.4583333333333333,0.5945945945945945
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,3,19,25,47,0.76,0.40425531914893614,0.5277777777777778
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse158_20151129_21-12-54,49,27,0.5510204081632653,24,0.5102040816326531,4,18,24,46,0.75,0.391304347826087,0.5142857142857143
