stream,head,capacity,seed,prediction_type,class,evaluated_videos,mean_gt_frames,mean_pred_frames,mean_frame_precision,mean_frame_recall,mean_frame_f1,mean_bout_f1_iou10,mean_bout_f1_iou25,mean_bout_f1_iou50,sum_gt_frames,sum_pred_frames
animal_visual_only,attention,896,42,smoothed_frames,other,28,7760.785714285715,6714.285714285715,0.9609452757077285,0.8319885714885611,0.8897001692445704,0.0,0.0,0.0,217302,188000
animal_visual_only,attention,896,43,raw_windows,attack,28,681.0,1088.0,0.3492559910685508,0.41160745871273,0.3681102157545033,0.3589723465883453,0.3252563539523809,0.21337414453669723,19068,30464
animal_visual_only,attention,896,43,raw_windows,investigation,28,2739.964285714286,3397.1428571428573,0.5774709953144034,0.7282390058389859,0.636514407152965,0.5692442262052008,0.48732147189855407,0.301072630458266,76719,95120
animal_visual_only,attention,896,43,raw_windows,mount,28,1259.9642857142858,1238.2857142857142,0.44757391729972074,0.44844088871287396,0.4337902373138266,0.43473852354112413,0.4118779300283567,0.3512730090812854,35279,34672
animal_visual_only,attention,896,43,raw_windows,other,28,7760.785714285715,6718.285714285715,0.9609097777643131,0.8346345495334734,0.8913057756349565,0.0,0.0,0.0,217302,188112
animal_visual_only,attention,896,43,smoothed_frames,attack,28,681.0,1090.2857142857142,0.34903099481642563,0.41163870480696824,0.3679905544857783,0.3587183350013117,0.32467563385946574,0.2130423044836028,19068,30528
animal_visual_only,attention,896,43,smoothed_frames,investigation,28,2739.964285714286,3397.1428571428573,0.5774709953144034,0.7282390058389859,0.636514407152965,0.5692442262052008,0.48732147189855407,0.301072630458266,76719,95120
animal_visual_only,attention,896,43,smoothed_frames,mount,28,1259.9642857142858,1238.2857142857142,0.44757391729972074,0.44844088871287396,0.4337902373138266,0.43473852354112413,0.4118779300283567,0.3512730090812854,35279,34672
animal_visual_only,attention,896,43,smoothed_frames,other,28,7760.785714285715,6716.0,0.9611639555462815,0.8345192063385509,0.8913369813844083,0.0,0.0,0.0,217302,188048
animal_visual_only,attention,896,44,raw_windows,attack,28,681.0,1006.8571428571429,0.35980029614236914,0.3918151462758312,0.3635579711862863,0.36593312046179577,0.331337218153363,0.21386565980933664,19068,28192
animal_visual_only,attention,896,44,raw_windows,investigation,28,2739.964285714286,4031.4285714285716,0.5175543854090757,0.792830996032585,0.6177577735593834,0.595379254445669,0.48098446809729783,0.2846006673557819,76719,112880
animal_visual_only,attention,896,44,raw_windows,mount,28,1259.9642857142858,1228.5714285714287,0.43708373526563615,0.436800486632814,0.4239721191816647,0.429929567548434,0.40904960265925244,0.32927205284356503,35279,34400
animal_visual_only,attention,896,44,raw_windows,other,28,7760.785714285715,6174.857142857143,0.9729000764202212,0.7772549736397759,0.8611066615095858,0.0,0.0,0.0,217302,172896
animal_visual_only,attention,896,44,smoothed_frames,attack,28,681.0,1009.1428571428571,0.3595166410600915,0.3918463923700694,0.3634311599914267,0.36561073876186306,0.33074198005812494,0.21345357189724873,19068,28256
animal_visual_only,attention,896,44,smoothed_frames,investigation,28,2739.964285714286,4031.4285714285716,0.5175543854090757,0.792830996032585,0.6177577735593834,0.595379254445669,0.48098446809729783,0.2846006673557819,76719,112880
animal_visual_only,attention,896,44,smoothed_frames,mount,28,1259.9642857142858,1228.5714285714287,0.43708373526563615,0.436800486632814,0.4239721191816647,0.429929567548434,0.40904960265925244,0.32927205284356503,35279,34400
animal_visual_only,attention,896,44,smoothed_frames,other,28,7760.785714285715,6172.571428571428,0.9731734892928406,0.7771396304448535,0.8611347354908675,0.0,0.0,0.0,217302,172832
animal_visual_only,lstm,256,42,raw_windows,attack,28,681.0,747.4285714285714,0.3822421810542752,0.2843385536352555,0.3037522854908123,0.31500539507797926,0.25833963297070495,0.16147916795996883,19068,20928
animal_visual_only,lstm,256,42,raw_windows,investigation,28,2739.964285714286,4748.571428571428,0.4671012142490726,0.8444829252188223,0.5901591178173703,0.5910603075929235,0.4633788353258946,0.25319791239489825,76719,132960
animal_visual_only,lstm,256,42,raw_windows,mount,28,1259.9642857142858,1053.142857142857,0.4645667067477648,0.37921809970678927,0.38843910393646425,0.41759232892555076,0.39267258350982004,0.29350509904206795,35279,29488
animal_visual_only,lstm,256,42,raw_windows,other,28,7760.785714285715,5892.571428571428,0.973357221187452,0.7434661209401552,0.8397877403251854,0.0,0.0,0.0,217302,164992
animal_visual_only,lstm,256,42,smoothed_frames,attack,28,681.0,749.7142857142857,0.3817741968923229,0.2843697997294937,0.3036303194893109,0.3145868529947438,0.2576934402809413,0.16109652659934975,19068,20992
animal_visual_only,lstm,256,42,smoothed_frames,investigation,28,2739.964285714286,4748.571428571428,0.4671012142490726,0.8444829252188223,0.5901591178173703,0.5910603075929235,0.4633788353258946,0.25319791239489825,76719,132960
animal_visual_only,lstm,256,42,smoothed_frames,mount,28,1259.9642857142858,1053.142857142857,0.4645667067477648,0.37921809970678927,0.38843910393646425,0.41759232892555076,0.39267258350982004,0.29350509904206795,35279,29488
animal_visual_only,lstm,256,42,smoothed_frames,other,28,7760.785714285715,5890.285714285715,0.9736461232941308,0.7433507777452327,0.8398102569851484,0.0,0.0,0.0,217302,164928
animal_visual_only,lstm,256,43,raw_windows,attack,28,681.0,822.8571428571429,0.3806941746254609,0.3401830744262694,0.33827590743610525,0.34706568822500283,0.3161746522159946,0.16711852092265528,19068,23040
animal_visual_only,lstm,256,43,raw_windows,investigation,28,2739.964285714286,3804.0,0.5545627361870946,0.7831430992467128,0.6422761742602334,0.5982572013497428,0.5094396722358941,0.3107263081037817,76719,106512
animal_visual_only,lstm,256,43,raw_windows,mount,28,1259.9642857142858,1086.2857142857142,0.43580137296435983,0.38692438874812135,0.3957870689105772,0.4280860812004076,0.3965426325554409,0.3101116536170073,35279,30416
animal_visual_only,lstm,256,43,raw_windows,other,28,7760.785714285715,6728.571428571428,0.9600198600257498,0.8313137177560117,0.8889830377079226,0.0,0.0,0.0,217302,188400
animal_visual_only,lstm,256,43,smoothed_frames,attack,28,681.0,825.1428571428571,0.3802898261350448,0.3402143205205076,0.33815484784739686,0.34671146570253736,0.31562529639473097,0.16685263920081078,19068,23104
animal_visual_only,lstm,256,43,smoothed_frames,investigation,28,2739.964285714286,3804.0,0.5545627361870946,0.7831430992467128,0.6422761742602334,0.5982572013497428,0.5094396722358941,0.3107263081037817,76719,106512
animal_visual_only,lstm,256,43,smoothed_frames,mount,28,1259.9642857142858,1086.2857142857142,0.43580137296435983,0.38692438874812135,0.3957870689105772,0.4280860812004076,0.3965426325554409,0.3101116536170073,35279,30416
animal_visual_only,lstm,256,43,smoothed_frames,other,28,7760.785714285715,6726.285714285715,0.9602626403459436,0.8311983745610892,0.8890128304301765,0.0,0.0,0.0,217302,188336
animal_visual_only,lstm,256,44,raw_windows,attack,28,681.0,715.4285714285714,0.3995405778313389,0.2856024095820841,0.3089772006426753,0.3406731182412856,0.28303111730803915,0.16623483370295264,19068,20032
animal_visual_only,lstm,256,44,raw_windows,investigation,28,2739.964285714286,3874.285714285714,0.5347355009638525,0.7851702507390657,0.6307589023001287,0.5988090830983762,0.4903374107455886,0.3008802243412619,76719,108480
animal_visual_only,lstm,256,44,raw_windows,mount,28,1259.9642857142858,1313.7142857142858,0.4416596408798357,0.4497098955386346,0.4224948327752941,0.42944283311224235,0.4113733048314465,0.3644537830408332,35279,36784
animal_visual_only,lstm,256,44,raw_windows,other,28,7760.785714285715,6538.285714285715,0.9698256214511171,0.8125898144685192,0.8822704832712823,0.0,0.0,0.0,217302,183072
animal_visual_only,lstm,256,44,smoothed_frames,attack,28,681.0,717.7142857142857,0.39910322483552424,0.2856336556763223,0.30885778943284564,0.3402821311679799,0.28239655996201807,0.16586489376856967,19068,20096
animal_visual_only,lstm,256,44,smoothed_frames,investigation,28,2739.964285714286,3874.285714285714,0.5347355009638525,0.7851702507390657,0.6307589023001287,0.5988090830983762,0.4903374107455886,0.3008802243412619,76719,108480
animal_visual_only,lstm,256,44,smoothed_frames,mount,28,1259.9642857142858,1313.7142857142858,0.4416596408798357,0.4497098955386346,0.4224948327752941,0.42944283311224235,0.4113733048314465,0.3644537830408332,35279,36784
animal_visual_only,lstm,256,44,smoothed_frames,other,28,7760.785714285715,6536.0,0.9700856595982598,0.8124744712735967,0.8822983466491386,0.0,0.0,0.0,217302,183008
animal_visual_only,lstm,512,42,raw_windows,attack,28,681.0,989.7142857142857,0.3431222340798989,0.3553938366682551,0.3341259588184692,0.32151517834132604,0.2777393333754397,0.19063605953804355,19068,27712
animal_visual_only,lstm,512,42,raw_windows,investigation,28,2739.964285714286,4012.5714285714284,0.5242615599426519,0.7908626694228503,0.6217814013042126,0.5951325038264751,0.48616561348507226,0.29089526533067106,76719,112352
