split,video_id,prediction_type,class,gt_frames,pred_frames,frame_precision,frame_recall,frame_f1,bout_tp_iou10,bout_fp_iou10,bout_fn_iou10,bout_precision_iou10,bout_recall_iou10,bout_f1_iou10,bout_tp_iou25,bout_fp_iou25,bout_fn_iou25,bout_precision_iou25,bout_recall_iou25,bout_f1_iou25,bout_tp_iou50,bout_fp_iou50,bout_fn_iou50,bout_precision_iou50,bout_recall_iou50,bout_f1_iou50,cm_attack,cm_investigation,cm_mount,cm_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
test_1,Mouse074_20160709_19-15-23,smoothed_frames,attack,2143,2976,0.6636424731182796,0.9216052263182456,0.7716350849775347,29,6,13,0.8285714285714286,0.6904761904761905,0.7532467532467533,27,8,15,0.7714285714285715,0.6428571428571429,0.7012987012987013,14,21,28,0.4,0.3333333333333333,0.3636363636363636,1975,137,0,31,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse074_20160709_19-15-23,smoothed_frames,investigation,1671,1088,0.5762867647058824,0.3752244165170557,0.4545125045306271,17,12,60,0.5862068965517241,0.2207792207792207,0.3207547169811321,14,15,63,0.4827586206896552,0.1818181818181818,0.2641509433962264,9,20,68,0.3103448275862069,0.1168831168831168,0.1698113207547169,592,627,0,452,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse074_20160709_19-15-23,smoothed_frames,mount,0,32,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse074_20160709_19-15-23,smoothed_frames,other,15562,15280,0.9683900523560208,0.9508417941138672,0.9595356980740548,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,409,324,32,14797,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,raw_windows,attack,4572,6512,0.6236179361179361,0.8882327209098863,0.7327679538072898,75,7,46,0.9146341463414634,0.6198347107438017,0.7389162561576355,63,19,58,0.7682926829268293,0.5206611570247934,0.6206896551724138,34,48,87,0.4146341463414634,0.2809917355371901,0.3349753694581281,4061,400,0,111,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,raw_windows,investigation,2787,1296,0.4660493827160494,0.2167204879799067,0.295860886602988,25,18,134,0.5813953488372093,0.1572327044025157,0.2475247524752475,23,20,136,0.5348837209302325,0.1446540880503144,0.2277227722772277,14,29,145,0.3255813953488372,0.0880503144654088,0.1386138613861386,1324,604,0,859,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,raw_windows,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,raw_windows,other,12593,12144,0.920125164690382,0.8873183514650996,0.9034240206977402,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1127,292,0,11174,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,smoothed_frames,attack,4572,6528,0.6227022058823529,0.8891076115485564,0.7324324324324324,76,7,45,0.9156626506024096,0.628099173553719,0.7450980392156863,63,20,58,0.7590361445783133,0.5206611570247934,0.6176470588235294,34,49,87,0.4096385542168674,0.2809917355371901,0.3333333333333333,4065,400,0,107,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,smoothed_frames,investigation,2787,1296,0.4660493827160494,0.2167204879799067,0.295860886602988,25,18,134,0.5813953488372093,0.1572327044025157,0.2475247524752475,23,20,136,0.5348837209302325,0.1446540880503144,0.2277227722772277,14,29,145,0.3255813953488372,0.0880503144654088,0.1386138613861386,1335,604,0,848,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,smoothed_frames,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse077_20160709_18-29-34,smoothed_frames,other,12593,12128,0.9212565963060686,0.8872389422695148,0.9039278346345212,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1128,292,0,11173,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,raw_windows,attack,670,448,0.8348214285714286,0.5582089552238806,0.6690518783542039,8,0,7,1.0,0.5333333333333333,0.6956521739130436,8,0,7,1.0,0.5333333333333333,0.6956521739130436,5,3,10,0.625,0.3333333333333333,0.4347826086956521,374,282,0,14,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,raw_windows,investigation,8408,7408,0.9208963282937364,0.8113701236917221,0.8626707132018209,52,6,13,0.896551724137931,0.8,0.8455284552845529,51,7,14,0.8793103448275862,0.7846153846153846,0.8292682926829268,43,15,22,0.7413793103448276,0.6615384615384615,0.6991869918699186,49,6822,80,1457,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,raw_windows,mount,0,80,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,raw_windows,other,8842,9984,0.8526642628205128,0.962791223705044,0.904387549134176,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25,304,0,8513,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,smoothed_frames,attack,670,448,0.8348214285714286,0.5582089552238806,0.6690518783542039,8,0,7,1.0,0.5333333333333333,0.6956521739130436,8,0,7,1.0,0.5333333333333333,0.6956521739130436,5,3,10,0.625,0.3333333333333333,0.4347826086956521,374,282,0,14,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,smoothed_frames,investigation,8408,7408,0.9208963282937364,0.8113701236917221,0.8626707132018209,52,6,13,0.896551724137931,0.8,0.8455284552845529,51,7,14,0.8793103448275862,0.7846153846153846,0.8292682926829268,43,15,22,0.7413793103448276,0.6615384615384615,0.6991869918699186,49,6822,80,1457,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,smoothed_frames,mount,0,80,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse162_20161017_19-58-28,smoothed_frames,other,8842,9984,0.8526642628205128,0.962791223705044,0.904387549134176,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25,304,0,8513,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,raw_windows,attack,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,raw_windows,investigation,2746,3184,0.8087311557788944,0.937727603787327,0.8684654300168634,23,2,12,0.92,0.6571428571428571,0.7666666666666667,22,3,13,0.88,0.6285714285714286,0.7333333333333334,14,11,21,0.56,0.4,0.4666666666666667,0,2575,62,109,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,raw_windows,mount,769,704,0.8678977272727273,0.7945383615084526,0.8295994568906994,13,0,4,1.0,0.7647058823529411,0.8666666666666666,13,0,4,1.0,0.7647058823529411,0.8666666666666666,10,3,7,0.7692307692307693,0.5882352941176471,0.6666666666666667,0,153,611,5,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,raw_windows,other,3125,2752,0.9585755813953488,0.84416,0.8977369406159605,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,456,31,2638,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,attack,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2746,3184,0.8087311557788944,0.937727603787327,0.8684654300168634,23,2,12,0.92,0.6571428571428571,0.7666666666666667,22,3,13,0.88,0.6285714285714286,0.7333333333333334,14,11,21,0.56,0.4,0.4666666666666667,0,2575,62,109,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,769,704,0.8678977272727273,0.7945383615084526,0.8295994568906994,13,0,4,1.0,0.7647058823529411,0.8666666666666666,13,0,4,1.0,0.7647058823529411,0.8666666666666666,10,3,7,0.7692307692307693,0.5882352941176471,0.6666666666666667,0,153,611,5,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,other,3125,2752,0.9585755813953488,0.84416,0.8977369406159605,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,456,31,2638,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,raw_windows,attack,584,592,0.9070945945945946,0.9195205479452054,0.9132653061224488,3,0,1,1.0,0.75,0.8571428571428571,3,0,1,1.0,0.75,0.8571428571428571,3,0,1,1.0,0.75,0.8571428571428571,537,47,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,raw_windows,investigation,743,864,0.7777777777777778,0.9044414535666218,0.836341008089608,9,0,12,1.0,0.4285714285714285,0.6,9,0,12,1.0,0.4285714285714285,0.6,7,2,14,0.7777777777777778,0.3333333333333333,0.4666666666666666,0,672,0,71,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,raw_windows,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,raw_windows,other,8625,8496,0.9916431261770244,0.9768115942028984,0.9841714853104374,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,55,145,0,8425,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,smoothed_frames,attack,584,592,0.9070945945945946,0.9195205479452054,0.9132653061224488,3,0,1,1.0,0.75,0.8571428571428571,3,0,1,1.0,0.75,0.8571428571428571,3,0,1,1.0,0.75,0.8571428571428571,537,47,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,smoothed_frames,investigation,743,864,0.7777777777777778,0.9044414535666218,0.836341008089608,9,0,12,1.0,0.4285714285714285,0.6,9,0,12,1.0,0.4285714285714285,0.6,7,2,14,0.7777777777777778,0.3333333333333333,0.4666666666666666,0,672,0,71,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,smoothed_frames,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-48-31,smoothed_frames,other,8625,8496,0.9916431261770244,0.9768115942028984,0.9841714853104374,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,55,145,0,8425,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,raw_windows,attack,769,1200,0.6241666666666666,0.9739921976592978,0.760792280345353,10,1,4,0.9090909090909092,0.7142857142857143,0.8,9,2,5,0.8181818181818182,0.6428571428571429,0.7200000000000001,6,5,8,0.5454545454545454,0.4285714285714285,0.4799999999999999,749,20,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,raw_windows,investigation,1036,880,0.6261363636363636,0.5318532818532818,0.5751565762004175,20,2,24,0.9090909090909092,0.4545454545454545,0.6060606060606061,16,6,28,0.7272727272727273,0.3636363636363636,0.4848484848484849,9,13,35,0.4090909090909091,0.2045454545454545,0.2727272727272727,318,551,0,167,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,raw_windows,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,raw_windows,other,8579,8304,0.979889210019268,0.9484788436880756,0.9639282118106972,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,133,309,0,8137,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,smoothed_frames,attack,769,1200,0.6241666666666666,0.9739921976592978,0.760792280345353,10,1,4,0.9090909090909092,0.7142857142857143,0.8,9,2,5,0.8181818181818182,0.6428571428571429,0.7200000000000001,6,5,8,0.5454545454545454,0.4285714285714285,0.4799999999999999,749,20,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,smoothed_frames,investigation,1036,880,0.6261363636363636,0.5318532818532818,0.5751565762004175,20,2,24,0.9090909090909092,0.4545454545454545,0.6060606060606061,16,6,28,0.7272727272727273,0.3636363636363636,0.4848484848484849,9,13,35,0.4090909090909091,0.2045454545454545,0.2727272727272727,318,551,0,167,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,smoothed_frames,mount,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_20-56-05,smoothed_frames,other,8579,8304,0.979889210019268,0.9484788436880756,0.9639282118106972,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,133,309,0,8137,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
test_2,Mouse155_20151124_21-11-28,raw_windows,attack,320,368,0.782608695652174,0.9,0.8372093023255814,5,0,0,1.0,1.0,1.0,5,0,0,1.0,1.0,1.0,5,0,0,1.0,1.0,1.0,288,32,0,0,no_group_visual,attention,256,43,yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_attention256_seed43
