epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
10,0.3402619052438947,0.8751836974625257,0.4300722311900851,0.8487945232661971,0.8123009656654461,200.99959754943848,5e-05,5e-05,50.9,10.56,14.0,1.57,39.0,16.5,0.7034700315457413,0.6778115501519757,0.6904024767801857,0.8686807653575025,0.8441965159522411,0.856263648997419,0.9267886855241264,0.7856135401974612,0.850381679389313,0.808066759388039,0.9013341607198262,0.8521560574948666,no_group_visual,lstm,512,43,yolo_sppf_no_group_visual_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed43
1,0.5959471465208127,0.7752032918585284,0.5651687003261897,0.7993848596090882,0.7261661915994291,191.9017562866211,5e-05,5e-05,50.9,10.56,15.0,1.57,39.0,15.6,0.2972651605231867,0.7598784194528876,0.4273504273504274,0.883571099861942,0.7516147974163241,0.8122686409307245,0.9429590017825312,0.7461212976022567,0.8330708661417323,0.7716180371352785,0.9025752404591996,0.831974831974832,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
2,0.467439071818322,0.8332516900166552,0.4074782325679229,0.8607996825081853,0.8040764466735721,190.5998294353485,5e-05,5e-05,50.7,10.59,15.0,1.57,39.0,16.3,0.6727941176470589,0.5562310030395137,0.6089850249584027,0.8566836831159009,0.8868663143472304,0.8715137526447394,0.9165378670788252,0.8363892806770099,0.8746312684365781,0.8610421836228288,0.8613093391250388,0.861175740654568,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
3,0.4360992464887965,0.8422161261879103,0.405749434082111,0.8542514138307372,0.7913935363036432,188.6508026123047,5e-05,5e-05,50.9,10.61,14.0,1.57,39.0,16.0,0.4662698412698413,0.7142857142857143,0.5642256902761105,0.8669149353194826,0.8657271481698963,0.8663206346097346,0.8697806086341118,0.8667136812411848,0.8682444365948427,0.8898692810457516,0.8448650325783431,0.866783383733885,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
4,0.4075399635368403,0.8541687077495836,0.4578391945747185,0.8418493898204187,0.7913213653413639,188.0414776802063,5e-05,5e-05,50.9,10.62,15.0,1.57,39.0,17.7,0.6560509554140127,0.6261398176291794,0.640746500777605,0.8453251250480954,0.8600508905852418,0.8526244299990299,0.9413382218148488,0.7242595204513399,0.8186528497409327,0.8222094361334867,0.8867514737821905,0.8532616808478878,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
5,0.3948186405476031,0.8554913294797688,0.4779153853488553,0.8484968746899494,0.780035892916323,187.75593876838684,5e-05,5e-05,51.0,10.62,14.0,1.57,39.0,16.0,0.5292740046838408,0.6869300911854104,0.5978835978835979,0.8246045694200351,0.9183793305930712,0.8689693490137976,0.9593082400813836,0.6650211565585331,0.785506039150354,0.9033232628398792,0.8349363946633571,0.8677845856175428,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
6,0.3814497278466073,0.8586264328402077,0.4114765151248624,0.854052981446572,0.7933342867544135,187.1360785961151,5e-05,5e-05,51.0,10.66,14.0,1.57,38.0,16.1,0.4871794871794871,0.7507598784194529,0.5909090909090909,0.8635835913312694,0.8735564689763163,0.86854140313321,0.9305084745762712,0.7743300423131171,0.8452655889145496,0.8684863523573201,0.8687558175612783,0.8686210640608034,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
7,0.3679330503570973,0.8667091211913392,0.392652442351368,0.8620894930052585,0.8114510775923437,187.82619714736936,5e-05,5e-05,50.9,10.64,15.0,1.57,38.0,17.6,0.5454545454545454,0.7659574468085106,0.6371681415929202,0.870892475209022,0.8766881972988844,0.8737807257120563,0.9183835182250396,0.8173483779971791,0.8649253731343284,0.8714196762141968,0.868445547626435,0.8699300699300699,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
8,0.3479660745508688,0.8735671597922994,0.4903980649235318,0.8500843337632702,0.782526017171686,187.6062543392181,5e-05,5e-05,50.8,10.53,14.0,1.57,37.0,15.9,0.550351288056206,0.7142857142857143,0.6216931216931216,0.8176068376068376,0.9361910354276768,0.8728898622137057,0.9697297297297296,0.6325811001410437,0.765685019206146,0.9221411192214112,0.8231461371393112,0.8698360655737706,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
9,0.3428205162911533,0.8751836974625257,0.4373973951263848,0.8591130072427821,0.7926147123505839,187.1314058303833,5e-05,5e-05,51.0,10.48,15.0,1.57,37.0,15.3,0.4188163884673748,0.8389057750759878,0.5587044534412955,0.8768569194683347,0.8780583284400079,0.8774572127139365,0.8842975206611571,0.8300423131170663,0.8563113859585304,0.9149007736293306,0.8439342227738132,0.8779857972885733,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
10,0.3369128999729469,0.8761634172626629,0.5263367697493994,0.8161523960710388,0.7656899655666067,187.8236193656921,5e-05,5e-05,50.8,10.48,14.0,1.57,37.0,15.2,0.5364806866952789,0.7598784194528876,0.6289308176100629,0.8516517764388115,0.8023096496378939,0.8262447087280791,0.9530271398747392,0.6438645980253879,0.7685185185185185,0.77147319104633,0.9196400868755816,0.8390658174097664,no_group_visual,lstm,512,44,yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm512_seed44
1,0.6113351223856024,0.7717742725580484,0.4536242269465537,0.8548467109832325,0.782848037931545,191.9054455757141,5e-05,5e-05,50.8,10.52,28.0,1.68,41.0,18.8,0.6408163265306123,0.4772036474164133,0.5470383275261325,0.8358640636297903,0.905069485222157,0.8690912508222912,0.9263502454991815,0.7983074753173484,0.8575757575757575,0.8775974025974026,0.8386596338814769,0.857686815801999,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
2,0.4539124936501855,0.8388360928774371,0.4611906036647731,0.8504811985316003,0.7766407131546776,193.81570529937744,5e-05,5e-05,50.6,10.56,26.0,1.68,43.0,19.7,0.5391304347826087,0.5653495440729484,0.5519287833827894,0.8292291220556746,0.9095713446858484,0.8675441052926353,0.9595864661654137,0.7200282087447109,0.8227236099919419,0.8864970645792564,0.8433136829041266,0.8643663539513436,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
3,0.4222729591606038,0.8473106691486235,0.6331420256155691,0.8137712074610577,0.7093912049766367,193.58649849891663,5e-05,5e-05,50.8,10.57,27.0,1.68,44.0,19.4,0.7193877551020408,0.4285714285714285,0.5371428571428571,0.7691046244670384,0.91798786455275,0.8369768894440974,0.977635782747604,0.4315937940761636,0.598825831702544,0.873377651155429,0.8560347502327025,0.864619241617048,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
4,0.4046034923299189,0.8509846183991379,0.521040593691185,0.8429407679333267,0.7757973377077396,193.42302632331848,5e-05,5e-05,50.9,10.56,27.0,1.68,45.0,19.2,0.5675675675675675,0.6382978723404256,0.6008583690987124,0.8296323261740081,0.8921511058915639,0.8597566726398188,0.9734607218683652,0.6466854724964739,0.7771186440677967,0.8588450962419798,0.8721687868445548,0.8654556650246307,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
5,0.3859338159395563,0.860585872440482,0.4725950329754841,0.8552435757515626,0.7851300405763104,193.53994297981265,5e-05,5e-05,50.8,10.58,28.0,1.68,45.0,20.2,0.459047619047619,0.7325227963525835,0.5644028103044496,0.8324864201857368,0.9299275787825406,0.8785133136094675,0.9630655586334256,0.735543018335684,0.8340663734506197,0.9352387843704776,0.8020477815699659,0.8635376649407049,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
6,0.3748424428027578,0.8645047516410307,0.4271718293403013,0.8644706816152397,0.8068304907181029,195.1388077735901,5e-05,5e-05,50.9,10.59,29.0,1.68,46.0,19.5,0.4483306836248013,0.8571428571428571,0.5887265135699373,0.8739821636293137,0.8823644548835389,0.878153306710821,0.9369582348305752,0.8385049365303244,0.8850018608113137,0.9043996030433344,0.8482780018616196,0.8754402817803394,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
7,0.3518823533126249,0.871607720192025,0.5547864658611139,0.7798392697688262,0.7477590015293398,194.26023054122925,5e-05,5e-05,50.8,10.59,29.0,1.68,46.0,18.6,0.5308641975308642,0.78419452887538,0.6331288343558283,0.8513418903150525,0.714034057545508,0.7766659569938259,0.941468253968254,0.6692524682651622,0.7823577906018137,0.6988372093023256,0.9323611542041575,0.7988834241658913,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
8,0.3487634334105963,0.8713138042519839,0.567208926624892,0.8244865562059728,0.7420909598699645,193.71740913391116,5e-05,5e-05,50.8,10.42,27.0,1.68,46.0,20.0,0.4221183800623053,0.8237082066869301,0.5581874356333677,0.8275348837209302,0.8706204736739088,0.8485310950019077,0.9694267515923568,0.5366713681241185,0.6908760780753519,0.8635947512969179,0.8780639156065777,0.8707692307692307,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
9,0.3297553738844829,0.8791025766630743,0.4457499000315447,0.8445282270066475,0.7845565255266874,194.32630848884585,5e-05,5e-05,50.8,10.44,26.0,1.68,46.0,19.4,0.4211309523809524,0.8601823708206687,0.5654345654345655,0.8804370232941662,0.8359757291055001,0.8576305220883534,0.9326599326599326,0.7813822284908322,0.8503453568687644,0.8461995249406176,0.884269314303444,0.8648156577150661,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
10,0.3274444504684789,0.8796414225531498,0.3669365790946083,0.8744915170155769,0.8365472614786265,194.1328146457672,5e-05,5e-05,50.8,10.43,29.0,1.68,46.0,20.0,0.6291079812206573,0.8145896656534954,0.7099337748344371,0.8762728146013449,0.8927383049520454,0.8844289315493504,0.8937269372693727,0.8540197461212976,0.8734222863324919,0.8968638861946331,0.8606887992553521,0.8784040531982267,no_group_visual,lstm,896,42,yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed42
1,0.5990792149385922,0.7731948662682473,0.5752414868582809,0.7802361345371565,0.7288886134427099,192.31196522712708,5e-05,5e-05,50.7,10.45,29.0,1.68,45.0,20.2,0.3983333333333333,0.7264437689969605,0.5145317545748116,0.898588604286461,0.6729301233118027,0.7695579182988249,0.7767295597484277,0.8709449929478138,0.8211436170212767,0.7265567314792025,0.915916847657462,0.8103211638759265,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
2,0.4669928775784971,0.830949348486333,0.4771014621331622,0.8369877964083738,0.7860963106695118,193.217657327652,5e-05,5e-05,50.6,10.46,27.0,1.68,45.0,19.8,0.6163522012578616,0.5957446808510638,0.6058732612055642,0.8522727272727273,0.8367586611861421,0.8444444444444443,0.946551724137931,0.7743300423131171,0.851823118696664,0.799721059972106,0.8895439031957804,0.8422444183313748,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
3,0.430815663252925,0.8428039580679926,0.4724358362197462,0.849885901379105,0.7824376925103683,193.10796666145325,5e-05,5e-05,50.8,10.45,28.0,1.68,45.0,20.0,0.6628352490421456,0.5258358662613982,0.5864406779661018,0.8264595607927155,0.9060481503229596,0.8644257703081232,0.9546313799621928,0.7122708039492243,0.815831987075929,0.8717948717948718,0.8544834005584859,0.8630523346913194,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
4,0.4018548060833333,0.8515234642892133,0.4288075306726294,0.8513741442603433,0.8013782558877609,193.20579361915588,5e-05,5e-05,50.8,10.45,28.0,1.68,45.0,19.4,0.6698717948717948,0.6352583586626139,0.6521060842433696,0.8442361761949391,0.8815815228028968,0.8625047874377634,0.910472972972973,0.7602256699576869,0.8285933897002306,0.8589901477832512,0.8656531182128452,0.8623087621696801,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
5,0.3854572786336478,0.8588223768002351,0.4093890543027396,0.8606012501240202,0.8018815945065438,194.099139213562,5e-05,5e-05,50.8,10.48,29.0,1.68,45.0,19.4,0.5337995337995338,0.6960486322188449,0.604221635883905,0.8679607918508553,0.8839303190448229,0.8758727695888286,0.9297385620915032,0.8025387870239774,0.8614685844057532,0.8659633881476885,0.8659633881476885,0.8659633881476885,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
6,0.3663895102334574,0.8666601352013324,0.4714650233336244,0.8544498462149023,0.7943033895578827,194.01274275779724,5e-05,5e-05,50.7,10.46,29.0,1.68,46.0,20.0,0.5343347639484979,0.756838905775076,0.6264150943396226,0.83943457774556,0.906635349383441,0.8717417897807472,0.9637254901960784,0.6932299012693935,0.8063986874487284,0.8936585365853659,0.852621780949426,0.8726579866624325,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
7,0.3610063753788561,0.8702361124718331,0.4390409683147149,0.853854549062407,0.7960117691974944,193.07079315185547,5e-05,5e-05,50.8,10.48,26.0,1.68,46.0,19.4,0.6586102719033232,0.662613981762918,0.6606060606060605,0.823703962297085,0.9236641221374046,0.8708248754382728,0.9356435643564356,0.6664315937940761,0.7784184514003294,0.905284147557328,0.8451753025131865,0.8741976893453146,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
8,0.3503499623376374,0.8735671597922994,0.4080158378376389,0.8559380890961404,0.8190981010883931,194.50466537475583,5e-05,5e-05,50.8,10.49,26.0,1.68,46.0,20.1,0.752442996742671,0.7021276595744681,0.7264150943396226,0.8451360417443161,0.8876492464278724,0.865871121718377,0.9272890484739676,0.728490832157969,0.815955766192733,0.8590522478736331,0.8774433757368911,0.8681504221028397,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
9,0.3431966667885375,0.8728813559322034,0.5593800917381443,0.8135727750768925,0.7685494890250147,193.66771340370175,5e-05,5e-05,50.7,10.49,26.0,1.68,46.0,19.4,0.5825688073394495,0.7720364741641338,0.6640522875816992,0.8384537131230926,0.806615776081425,0.8222266560255387,0.9451612903225808,0.6198871650211566,0.7487223168654175,0.7756714060031595,0.914055228048402,0.8391966956274034,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
10,0.3230227538075029,0.8784657587929852,0.3861824921571598,0.8598075205873599,0.8278714452935829,193.49099731445312,5e-05,5e-05,50.8,10.49,28.0,1.68,46.0,19.6,0.7329192546583851,0.7173252279635258,0.7250384024577574,0.8733875769001787,0.8614210217263653,0.8673630271974773,0.8953040800615858,0.8201692524682651,0.8560912771439086,0.8382568002339865,0.889233633260937,0.8629930743751882,no_group_visual,lstm,896,43,yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed43
1,0.59625522918462,0.7796610169491526,0.5755786973155207,0.8052386149419585,0.7252408053101563,192.5715968608856,5e-05,5e-05,50.9,10.44,29.0,1.68,45.0,19.6,0.3356840620592383,0.723404255319149,0.4585741811175337,0.847650589939971,0.8015267175572519,0.823943661971831,0.9625779625779626,0.6530324400564175,0.7781512605042017,0.7987140061504053,0.8864412038473471,0.8402941176470587,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
2,0.4567550104169823,0.8367296953071421,0.4418519533719749,0.8547474947911499,0.7903119767426354,194.6362502574921,5e-05,5e-05,50.7,10.58,29.0,1.68,46.0,19.7,0.5833333333333334,0.574468085106383,0.5788667687595713,0.8424644899465044,0.8939127030730084,0.867426400759734,0.9306020066889632,0.7849083215796897,0.8515684774292274,0.8750796685787126,0.8520012410797394,0.863386260022009,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
3,0.4304576351549651,0.844371509748212,0.4367604504178632,0.8557396567119754,0.793335307908372,193.3075430393219,5e-05,5e-05,50.7,10.42,29.0,1.68,46.0,19.5,0.5022026431718062,0.6930091185410334,0.5823754789272032,0.8507574340751823,0.8903895087101193,0.8701224177505739,0.9160613397901534,0.8004231311706629,0.8543470079036507,0.8927278710102007,0.84176233322991,0.86649632705206,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
4,0.403136892349322,0.8560791613598511,0.5392795207993394,0.8131759103085624,0.7558024366389468,195.0755157470703,5e-05,5e-05,50.8,10.41,26.0,1.68,46.0,19.6,0.6363636363636364,0.6170212765957447,0.6265432098765432,0.8160368309994245,0.8326482677627716,0.8242588645611315,0.9598623853211008,0.5902679830747531,0.731004366812227,0.7896598639455782,0.9004033509152963,0.8414033053058857,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
5,0.3823466192358714,0.8592632507102969,0.6517478168998394,0.8080166683202699,0.7068883406413227,196.1395137310028,5e-05,5e-05,50.8,10.41,29.0,1.68,46.0,19.1,0.4450354609929078,0.7629179331306991,0.5621500559910414,0.7695293546821931,0.931297709923664,0.842720510095643,0.9875886524822696,0.3928067700987306,0.562058526740666,0.9313583815028902,0.7998758920260627,0.8606242697379403,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
6,0.370554879265414,0.8629371999608112,0.4936875232257917,0.8334160134934021,0.7595627099337304,195.79598355293277,5e-05,5e-05,50.8,10.42,29.0,1.68,46.0,19.8,0.4609929078014184,0.790273556231003,0.5823068309070548,0.8329621380846325,0.8784497944803288,0.8551014575593027,0.9642857142857144,0.5902679830747531,0.7322834645669292,0.8637618901503529,0.873409866583928,0.8685590867016352,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
7,0.3582123308062997,0.8684726168315862,0.4766154056350287,0.8383768230975295,0.7729829952626803,195.1893050670624,5e-05,5e-05,50.8,10.42,26.0,1.68,46.0,20.1,0.4537671232876712,0.8054711246200608,0.5805038335158818,0.8520100990483589,0.8586807594441183,0.8553324234743614,0.9441723800195886,0.6798307475317349,0.7904879048790489,0.8523308270676692,0.879304995345951,0.8656078191814294,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
