source,run,window,track,seed,prediction_type,movie_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,8,626,316,0.5047923322683706,1,294,316,626,0.930379746835443,0.4696485623003195,0.6242038216560509
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,8,626,316,0.5047923322683706,2,273,315,625,0.8666666666666667,0.4368,0.5808510638297872
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,8,626,316,0.5047923322683706,3,254,314,624,0.8089171974522293,0.40705128205128205,0.5415778251599147
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,8,626,316,0.5047923322683706,4,234,313,623,0.7476038338658147,0.3756019261637239,0.5
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,8,626,476,0.7603833865814696,1,436,476,626,0.9159663865546218,0.6964856230031949,0.7912885662431942
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,8,626,476,0.7603833865814696,2,378,475,625,0.7957894736842105,0.6048,0.6872727272727271
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,8,626,476,0.7603833865814696,3,326,474,624,0.6877637130801688,0.5224358974358975,0.5938069216757742
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,8,626,476,0.7603833865814696,4,286,473,623,0.6046511627906976,0.4590690208667737,0.5218978102189781
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,8,626,476,0.7603833865814696,1,438,476,626,0.9201680672268907,0.6996805111821086,0.79491833030853
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,8,626,476,0.7603833865814696,2,404,475,625,0.8505263157894737,0.6464,0.7345454545454545
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,8,626,476,0.7603833865814696,3,369,474,624,0.7784810126582279,0.5913461538461539,0.6721311475409836
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,8,626,476,0.7603833865814696,4,338,473,623,0.7145877378435518,0.5425361155698234,0.6167883211678833
null,GT composition shuffle,null,GT composition shuffle,452,raw,9,64,64,1.0,1,64,64,64,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,452,raw,9,64,64,1.0,2,63,63,63,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,452,raw,9,64,64,1.0,3,61,62,62,0.9838709677419355,0.9838709677419355,0.9838709677419355
null,GT composition shuffle,null,GT composition shuffle,452,raw,9,64,64,1.0,4,57,61,61,0.9344262295081968,0.9344262295081968,0.9344262295081968
null,GT Markov baseline,null,GT Markov baseline,452,raw,9,64,64,1.0,1,49,64,64,0.765625,0.765625,0.765625
null,GT Markov baseline,null,GT Markov baseline,452,raw,9,64,64,1.0,2,38,63,63,0.6031746031746031,0.6031746031746031,0.6031746031746031
null,GT Markov baseline,null,GT Markov baseline,452,raw,9,64,64,1.0,3,31,62,62,0.5,0.5,0.5
null,GT Markov baseline,null,GT Markov baseline,452,raw,9,64,64,1.0,4,24,61,61,0.39344262295081966,0.39344262295081966,0.3934426229508196
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,9,64,39,0.609375,1,34,39,64,0.8717948717948718,0.53125,0.6601941747572816
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,9,64,39,0.609375,2,30,38,63,0.7894736842105263,0.47619047619047616,0.594059405940594
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,9,64,39,0.609375,3,27,37,62,0.7297297297297297,0.43548387096774194,0.5454545454545454
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,9,64,39,0.609375,4,25,36,61,0.6944444444444444,0.4098360655737705,0.5154639175257733
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,9,64,39,0.609375,1,38,39,64,0.9743589743589743,0.59375,0.7378640776699028
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,9,64,39,0.609375,2,36,38,63,0.9473684210526315,0.5714285714285714,0.7128712871287128
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,9,64,39,0.609375,3,34,37,62,0.918918918918919,0.5483870967741935,0.6868686868686869
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,9,64,39,0.609375,4,32,36,61,0.8888888888888888,0.5245901639344263,0.6597938144329897
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,9,64,58,0.90625,1,50,58,64,0.8620689655172413,0.78125,0.8196721311475409
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,9,64,58,0.90625,2,43,57,63,0.7543859649122807,0.6825396825396826,0.7166666666666668
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,9,64,58,0.90625,3,37,56,62,0.6607142857142857,0.5967741935483871,0.6271186440677966
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,9,64,58,0.90625,4,34,55,61,0.6181818181818182,0.5573770491803278,0.5862068965517241
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,9,64,58,0.90625,1,49,58,64,0.8448275862068966,0.765625,0.8032786885245901
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,9,64,58,0.90625,2,42,57,63,0.7368421052631579,0.6666666666666666,0.7
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,9,64,58,0.90625,3,37,56,62,0.6607142857142857,0.5967741935483871,0.6271186440677966
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,9,64,58,0.90625,4,33,55,61,0.6,0.5409836065573771,0.5689655172413793
null,GT composition shuffle,null,GT composition shuffle,452,raw,10,193,193,1.0,1,193,193,193,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,452,raw,10,193,193,1.0,2,172,192,192,0.8958333333333334,0.8958333333333334,0.8958333333333334
null,GT composition shuffle,null,GT composition shuffle,452,raw,10,193,193,1.0,3,147,191,191,0.7696335078534031,0.7696335078534031,0.7696335078534031
null,GT composition shuffle,null,GT composition shuffle,452,raw,10,193,193,1.0,4,115,190,190,0.6052631578947368,0.6052631578947368,0.6052631578947368
null,GT Markov baseline,null,GT Markov baseline,452,raw,10,193,193,1.0,1,178,193,193,0.9222797927461139,0.9222797927461139,0.9222797927461139
null,GT Markov baseline,null,GT Markov baseline,452,raw,10,193,193,1.0,2,166,192,192,0.8645833333333334,0.8645833333333334,0.8645833333333333
null,GT Markov baseline,null,GT Markov baseline,452,raw,10,193,193,1.0,3,155,191,191,0.8115183246073299,0.8115183246073299,0.8115183246073299
null,GT Markov baseline,null,GT Markov baseline,452,raw,10,193,193,1.0,4,133,190,190,0.7,0.7,0.7
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,10,193,151,0.7823834196891192,1,151,151,193,1.0,0.7823834196891192,0.8779069767441859
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,10,193,151,0.7823834196891192,2,141,150,192,0.94,0.734375,0.8245614035087719
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,10,193,151,0.7823834196891192,3,130,149,191,0.87248322147651,0.680628272251309,0.7647058823529412
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,452,raw,10,193,151,0.7823834196891192,4,113,148,190,0.7635135135135135,0.5947368421052631,0.6686390532544378
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,10,193,151,0.7823834196891192,1,151,151,193,1.0,0.7823834196891192,0.8779069767441859
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,10,193,151,0.7823834196891192,2,147,150,192,0.98,0.765625,0.8596491228070174
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,10,193,151,0.7823834196891192,3,136,149,191,0.912751677852349,0.7120418848167539,0.8
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,452,raw,10,193,151,0.7823834196891192,4,121,148,190,0.8175675675675675,0.6368421052631579,0.7159763313609467
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,10,193,240,1.2435233160621761,1,186,240,193,0.775,0.9637305699481865,0.859122401847575
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,10,193,240,1.2435233160621761,2,172,239,192,0.7196652719665272,0.8958333333333334,0.7981438515081206
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,10,193,240,1.2435233160621761,3,152,238,191,0.6386554621848739,0.7958115183246073,0.7086247086247085
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,452,raw,10,193,240,1.2435233160621761,4,126,237,190,0.5316455696202531,0.6631578947368421,0.5901639344262294
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,10,193,240,1.2435233160621761,1,186,240,193,0.775,0.9637305699481865,0.859122401847575
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,10,193,240,1.2435233160621761,2,176,239,192,0.7364016736401674,0.9166666666666666,0.8167053364269141
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,10,193,240,1.2435233160621761,3,162,238,191,0.680672268907563,0.8481675392670157,0.7552447552447552
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,452,raw,10,193,240,1.2435233160621761,4,140,237,190,0.5907172995780591,0.7368421052631579,0.6557377049180328
null,GT composition shuffle,null,GT composition shuffle,453,raw,6,699,699,1.0,1,699,699,699,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,453,raw,6,699,699,1.0,2,662,698,698,0.9484240687679083,0.9484240687679083,0.9484240687679083
null,GT composition shuffle,null,GT composition shuffle,453,raw,6,699,699,1.0,3,581,697,697,0.8335724533715926,0.8335724533715926,0.8335724533715927
null,GT composition shuffle,null,GT composition shuffle,453,raw,6,699,699,1.0,4,503,696,696,0.7227011494252874,0.7227011494252874,0.7227011494252874
null,GT Markov baseline,null,GT Markov baseline,453,raw,6,699,699,1.0,1,676,699,699,0.9670958512160229,0.9670958512160229,0.9670958512160229
null,GT Markov baseline,null,GT Markov baseline,453,raw,6,699,699,1.0,2,661,698,698,0.9469914040114613,0.9469914040114613,0.9469914040114613
null,GT Markov baseline,null,GT Markov baseline,453,raw,6,699,699,1.0,3,599,697,697,0.8593974175035868,0.8593974175035868,0.8593974175035868
null,GT Markov baseline,null,GT Markov baseline,453,raw,6,699,699,1.0,4,519,696,696,0.7456896551724138,0.7456896551724138,0.7456896551724138
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,6,699,213,0.30472103004291845,2,202,212,698,0.9528301886792453,0.28939828080229224,0.44395604395604393
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,6,699,213,0.30472103004291845,3,183,211,697,0.8672985781990521,0.26255380200860834,0.4030837004405286
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,6,699,213,0.30472103004291845,4,165,210,696,0.7857142857142857,0.23706896551724138,0.36423841059602646
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,6,699,213,0.30472103004291845,2,209,212,698,0.9858490566037735,0.2994269340974212,0.4593406593406593
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,6,699,213,0.30472103004291845,3,195,211,697,0.9241706161137441,0.2797704447632712,0.4295154185022026
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,6,699,213,0.30472103004291845,4,184,210,696,0.8761904761904762,0.26436781609195403,0.40618101545253865
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,6,699,402,0.575107296137339,1,400,402,699,0.9950248756218906,0.5722460658082976,0.7266121707538602
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,6,699,402,0.575107296137339,2,377,401,698,0.940149625935162,0.5401146131805158,0.6860782529572338
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,6,699,402,0.575107296137339,3,343,400,697,0.8575,0.4921090387374462,0.6253418413855971
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,6,699,402,0.575107296137339,4,295,399,696,0.7393483709273183,0.4238505747126437,0.5388127853881278
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,6,699,402,0.575107296137339,1,397,402,699,0.9875621890547264,0.5679542203147353,0.7211625794732061
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,6,699,402,0.575107296137339,2,388,401,698,0.9675810473815462,0.5558739255014327,0.7060964513193814
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,6,699,402,0.575107296137339,3,361,400,697,0.9025,0.5179340028694405,0.658158614402917
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,6,699,402,0.575107296137339,4,325,399,696,0.8145363408521303,0.46695402298850575,0.5936073059360731
null,GT composition shuffle,null,GT composition shuffle,453,raw,7,424,424,1.0,1,424,424,424,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,453,raw,7,424,424,1.0,2,396,423,423,0.9361702127659575,0.9361702127659575,0.9361702127659575
null,GT composition shuffle,null,GT composition shuffle,453,raw,7,424,424,1.0,3,361,422,422,0.8554502369668247,0.8554502369668247,0.8554502369668247
null,GT composition shuffle,null,GT composition shuffle,453,raw,7,424,424,1.0,4,332,421,421,0.7885985748218527,0.7885985748218527,0.7885985748218527
null,GT Markov baseline,null,GT Markov baseline,453,raw,7,424,424,1.0,1,377,424,424,0.8891509433962265,0.8891509433962265,0.8891509433962265
null,GT Markov baseline,null,GT Markov baseline,453,raw,7,424,424,1.0,2,329,423,423,0.7777777777777778,0.7777777777777778,0.7777777777777778
null,GT Markov baseline,null,GT Markov baseline,453,raw,7,424,424,1.0,3,314,422,422,0.7440758293838863,0.7440758293838863,0.7440758293838863
null,GT Markov baseline,null,GT Markov baseline,453,raw,7,424,424,1.0,4,298,421,421,0.7078384798099763,0.7078384798099763,0.7078384798099763
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,7,424,182,0.42924528301886794,1,162,182,424,0.8901098901098901,0.38207547169811323,0.5346534653465347
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,7,424,182,0.42924528301886794,2,142,181,423,0.7845303867403315,0.33569739952718675,0.47019867549668865
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,7,424,182,0.42924528301886794,3,125,180,422,0.6944444444444444,0.2962085308056872,0.4152823920265781
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,7,424,182,0.42924528301886794,4,110,179,421,0.6145251396648045,0.26128266033254155,0.3666666666666667
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,7,424,182,0.42924528301886794,1,170,182,424,0.9340659340659341,0.4009433962264151,0.5610561056105611
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,7,424,182,0.42924528301886794,2,161,181,423,0.8895027624309392,0.3806146572104019,0.5331125827814569
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,7,424,182,0.42924528301886794,3,153,180,422,0.85,0.36255924170616116,0.5083056478405317
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,7,424,182,0.42924528301886794,4,145,179,421,0.8100558659217877,0.34441805225653205,0.48333333333333334
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,7,424,348,0.8207547169811321,1,319,348,424,0.9166666666666666,0.7523584905660378,0.8264248704663213
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,7,424,348,0.8207547169811321,2,291,347,423,0.8386167146974063,0.6879432624113475,0.7558441558441558
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,7,424,348,0.8207547169811321,3,263,346,422,0.7601156069364162,0.6232227488151659,0.6848958333333334
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,7,424,348,0.8207547169811321,4,236,345,421,0.6840579710144927,0.5605700712589073,0.6161879895561357
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,7,424,348,0.8207547169811321,1,311,348,424,0.8936781609195402,0.7334905660377359,0.8056994818652851
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,7,424,348,0.8207547169811321,2,294,347,423,0.8472622478386167,0.6950354609929078,0.7636363636363636
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,7,424,348,0.8207547169811321,3,276,346,422,0.7976878612716763,0.6540284360189573,0.71875
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,7,424,348,0.8207547169811321,4,261,345,421,0.7565217391304347,0.6199524940617577,0.6814621409921671
null,GT composition shuffle,null,GT composition shuffle,453,raw,8,626,626,1.0,1,626,626,626,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,453,raw,8,626,626,1.0,2,528,625,625,0.8448,0.8448,0.8447999999999999
null,GT composition shuffle,null,GT composition shuffle,453,raw,8,626,626,1.0,3,442,624,624,0.7083333333333334,0.7083333333333334,0.7083333333333334
null,GT composition shuffle,null,GT composition shuffle,453,raw,8,626,626,1.0,4,377,623,623,0.6051364365971108,0.6051364365971108,0.6051364365971108
null,GT Markov baseline,null,GT Markov baseline,453,raw,8,626,626,1.0,1,531,626,626,0.8482428115015974,0.8482428115015974,0.8482428115015974
null,GT Markov baseline,null,GT Markov baseline,453,raw,8,626,626,1.0,2,488,625,625,0.7808,0.7808,0.7808
null,GT Markov baseline,null,GT Markov baseline,453,raw,8,626,626,1.0,3,461,624,624,0.7387820512820513,0.7387820512820513,0.7387820512820513
null,GT Markov baseline,null,GT Markov baseline,453,raw,8,626,626,1.0,4,430,623,623,0.6902086677367576,0.6902086677367576,0.6902086677367576
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,8,626,316,0.5047923322683706,1,295,316,626,0.9335443037974683,0.4712460063897764,0.6263269639065817
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,8,626,316,0.5047923322683706,2,268,315,625,0.8507936507936508,0.4288,0.5702127659574469
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,8,626,316,0.5047923322683706,3,239,314,624,0.7611464968152867,0.38301282051282054,0.5095948827292112
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,8,626,316,0.5047923322683706,4,213,313,623,0.6805111821086262,0.3418940609951846,0.45512820512820507
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,8,626,316,0.5047923322683706,1,291,316,626,0.9208860759493671,0.46485623003194887,0.6178343949044586
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,8,626,316,0.5047923322683706,2,271,315,625,0.8603174603174604,0.4336,0.5765957446808511
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,8,626,316,0.5047923322683706,3,249,314,624,0.7929936305732485,0.39903846153846156,0.5309168443496802
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,8,626,316,0.5047923322683706,4,228,313,623,0.7284345047923323,0.36597110754414125,0.48717948717948717
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,8,626,476,0.7603833865814696,1,450,476,626,0.9453781512605042,0.7188498402555911,0.8166969147005444
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,8,626,476,0.7603833865814696,2,415,475,625,0.8736842105263158,0.664,0.7545454545454545
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,8,626,476,0.7603833865814696,3,381,474,624,0.8037974683544303,0.6105769230769231,0.6939890710382514
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,8,626,476,0.7603833865814696,4,340,473,623,0.718816067653277,0.5457463884430177,0.6204379562043796
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,8,626,476,0.7603833865814696,1,445,476,626,0.9348739495798319,0.7108626198083067,0.8076225045372051
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,8,626,476,0.7603833865814696,2,417,475,625,0.8778947368421053,0.6672,0.7581818181818182
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,8,626,476,0.7603833865814696,3,389,474,624,0.820675105485232,0.6233974358974359,0.70856102003643
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,8,626,476,0.7603833865814696,4,366,473,623,0.773784355179704,0.5874799357945425,0.667883211678832
null,GT composition shuffle,null,GT composition shuffle,453,raw,9,64,64,1.0,1,64,64,64,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,453,raw,9,64,64,1.0,2,63,63,63,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,453,raw,9,64,64,1.0,3,60,62,62,0.967741935483871,0.967741935483871,0.967741935483871
null,GT composition shuffle,null,GT composition shuffle,453,raw,9,64,64,1.0,4,57,61,61,0.9344262295081968,0.9344262295081968,0.9344262295081968
null,GT Markov baseline,null,GT Markov baseline,453,raw,9,64,64,1.0,1,52,64,64,0.8125,0.8125,0.8125
null,GT Markov baseline,null,GT Markov baseline,453,raw,9,64,64,1.0,2,44,63,63,0.6984126984126984,0.6984126984126984,0.6984126984126984
null,GT Markov baseline,null,GT Markov baseline,453,raw,9,64,64,1.0,3,38,62,62,0.6129032258064516,0.6129032258064516,0.6129032258064516
null,GT Markov baseline,null,GT Markov baseline,453,raw,9,64,64,1.0,4,34,61,61,0.5573770491803278,0.5573770491803278,0.5573770491803278
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,9,64,39,0.609375,1,32,39,64,0.8205128205128205,0.5,0.6213592233009708
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,9,64,39,0.609375,2,29,38,63,0.7631578947368421,0.4603174603174603,0.5742574257425742
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,9,64,39,0.609375,3,26,37,62,0.7027027027027027,0.41935483870967744,0.5252525252525253
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,9,64,39,0.609375,4,23,36,61,0.6388888888888888,0.3770491803278688,0.4742268041237113
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,9,64,39,0.609375,1,32,39,64,0.8205128205128205,0.5,0.6213592233009708
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,9,64,39,0.609375,2,26,38,63,0.6842105263157895,0.4126984126984127,0.5148514851485149
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,9,64,39,0.609375,3,20,37,62,0.5405405405405406,0.3225806451612903,0.4040404040404041
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,9,64,39,0.609375,4,16,36,61,0.4444444444444444,0.26229508196721313,0.32989690721649484
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,9,64,58,0.90625,1,52,58,64,0.896551724137931,0.8125,0.8524590163934426
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,9,64,58,0.90625,2,46,57,63,0.8070175438596491,0.7301587301587301,0.7666666666666667
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,9,64,58,0.90625,3,41,56,62,0.7321428571428571,0.6612903225806451,0.6949152542372881
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,9,64,58,0.90625,4,37,55,61,0.6727272727272727,0.6065573770491803,0.6379310344827586
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,9,64,58,0.90625,1,46,58,64,0.7931034482758621,0.71875,0.7540983606557378
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,9,64,58,0.90625,2,38,57,63,0.6666666666666666,0.6031746031746031,0.6333333333333333
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,9,64,58,0.90625,3,31,56,62,0.5535714285714286,0.5,0.5254237288135594
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,9,64,58,0.90625,4,25,55,61,0.45454545454545453,0.4098360655737705,0.43103448275862066
null,GT composition shuffle,null,GT composition shuffle,453,raw,10,193,193,1.0,1,193,193,193,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,453,raw,10,193,193,1.0,2,171,192,192,0.890625,0.890625,0.890625
null,GT composition shuffle,null,GT composition shuffle,453,raw,10,193,193,1.0,3,142,191,191,0.743455497382199,0.743455497382199,0.743455497382199
null,GT composition shuffle,null,GT composition shuffle,453,raw,10,193,193,1.0,4,112,190,190,0.5894736842105263,0.5894736842105263,0.5894736842105263
null,GT Markov baseline,null,GT Markov baseline,453,raw,10,193,193,1.0,1,181,193,193,0.9378238341968912,0.9378238341968912,0.9378238341968912
null,GT Markov baseline,null,GT Markov baseline,453,raw,10,193,193,1.0,2,166,192,192,0.8645833333333334,0.8645833333333334,0.8645833333333333
null,GT Markov baseline,null,GT Markov baseline,453,raw,10,193,193,1.0,3,154,191,191,0.806282722513089,0.806282722513089,0.8062827225130891
null,GT Markov baseline,null,GT Markov baseline,453,raw,10,193,193,1.0,4,132,190,190,0.6947368421052632,0.6947368421052632,0.6947368421052632
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,10,193,151,0.7823834196891192,1,151,151,193,1.0,0.7823834196891192,0.8779069767441859
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,10,193,151,0.7823834196891192,2,139,150,192,0.9266666666666666,0.7239583333333334,0.8128654970760235
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,10,193,151,0.7823834196891192,3,125,149,191,0.8389261744966443,0.6544502617801047,0.7352941176470589
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,453,raw,10,193,151,0.7823834196891192,4,109,148,190,0.7364864864864865,0.5736842105263158,0.6449704142011834
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,10,193,151,0.7823834196891192,1,151,151,193,1.0,0.7823834196891192,0.8779069767441859
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,10,193,151,0.7823834196891192,2,146,150,192,0.9733333333333334,0.7604166666666666,0.8538011695906432
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,10,193,151,0.7823834196891192,3,133,149,191,0.8926174496644296,0.6963350785340314,0.7823529411764706
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,453,raw,10,193,151,0.7823834196891192,4,120,148,190,0.8108108108108109,0.631578947368421,0.7100591715976332
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,10,193,240,1.2435233160621761,1,190,240,193,0.7916666666666666,0.9844559585492227,0.8775981524249423
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,10,193,240,1.2435233160621761,2,172,239,192,0.7196652719665272,0.8958333333333334,0.7981438515081206
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,10,193,240,1.2435233160621761,3,149,238,191,0.6260504201680672,0.7801047120418848,0.6946386946386947
